"Z","ne_cm3","Te_eV","q","frac"
4,1e+12,0.5,0,0.99996
4,1e+12,0.5,1,3.9581e-05
4,1e+12,0.5,2,1.6998e-17
4,1e+12,0.5,3,0
4,1e+12,0.5,4,0
4,1e+12,1,0,0.48722
4,1e+12,1,1,0.51274
4,1e+12,1,2,3.6276e-05
4,1e+12,1,3,0
4,1e+12,1,4,0
4,1e+12,1.5,0,0.025076
4,1e+12,1.5,1,0.93073
4,1e+12,1.5,2,0.044198
4,1e+12,1.5,3,3.79752e-43
4,1e+12,1.5,4,0
4,1e+12,2,0,0.0019331
4,1e+12,2,1,0.42286
4,1e+12,2,2,0.57521
4,1e+12,2,3,7.8155e-31
4,1e+12,2,4,0
4,1e+12,5,0,2.1797e-07
4,1e+12,5,1,0.0010824
4,1e+12,5,2,0.99892
4,1e+12,5,3,2.0091e-10
4,1e+12,5,4,7.1041e-28
4,1e+12,7,0,2.4694e-08
4,1e+12,7,1,0.00025804
4,1e+12,7,2,0.99974
4,1e+12,7,3,1.1075e-06
4,1e+12,7,4,1.4682e-18
4,1e+12,10,0,3.1634e-09
4,1e+12,10,1,7.8291e-05
4,1e+12,10,2,0.99925
4,1e+12,10,3,0.00066691
4,1e+12,10,4,1.5193e-11
4,1e+12,15,0,2.3537e-10
4,1e+12,15,1,2.6058e-05
4,1e+12,15,2,0.90288
4,1e+12,15,3,0.097093
4,1e+12,15,4,5.0691e-06
4,1e+12,23,0,9.4291e-12
4,1e+12,23,1,3.1569e-06
4,1e+12,23,2,0.18384
4,1e+12,23,3,0.80529
4,1e+12,23,4,0.010869
4,1e+12,32,0,4.9438e-13
4,1e+12,32,1,3.4021e-07
4,1e+12,32,2,0.02222
4,1e+12,32,3,0.76043
4,1e+12,32,4,0.21735
4,1e+12,52,0,3.3963e-15
4,1e+12,52,1,5.8005e-09
4,1e+12,52,2,0.0004401
4,1e+12,52,3,0.12613
4,1e+12,52,4,0.87343
4,1e+12,74,0,1.1004e-16
4,1e+12,74,1,3.3423e-10
4,1e+12,74,2,3.114e-05
4,1e+12,74,3,0.026851
4,1e+12,74,4,0.97312
4,1e+12,100,0,8.5419e-18
4,1e+12,100,1,4.0676e-11
4,1e+12,100,2,4.8557e-06
4,1e+12,100,3,0.0089877
4,1e+12,100,4,0.99101
4,1e+12,165,0,2.1959e-19
4,1e+12,165,1,2.0717e-12
4,1e+12,165,2,4.1257e-07
4,1e+12,165,3,0.002171
4,1e+12,165,4,0.99783
4,1e+12,235,0,2.2826e-20
4,1e+12,235,1,3.3825e-13
4,1e+12,235,2,9.9914e-08
4,1e+12,235,3,0.00099081
4,1e+12,235,4,0.99901
4,1e+12,310,0,4.3876e-21
4,1e+12,310,1,9.1531e-14
4,1e+12,310,2,3.7602e-08
4,1e+12,310,3,0.0005831
4,1e+12,310,4,0.99942
4,1e+12,390,0,1.1934e-21
4,1e+12,390,1,3.2853e-14
4,1e+12,390,2,1.7822e-08
4,1e+12,390,3,0.00039158
4,1e+12,390,4,0.99961
4,1e+12,475,0,4.0659e-22
4,1e+12,475,1,1.4151e-14
4,1e+12,475,2,9.765e-09
4,1e+12,475,3,0.0002859
4,1e+12,475,4,0.99971
4,1e+12,655,0,7.4523e-23
4,1e+12,655,1,3.777e-15
4,1e+12,655,2,3.8677e-09
4,1e+12,655,3,0.00017852
4,1e+12,655,4,0.99982
4,1e+12,845,0,2.0623e-23
4,1e+12,845,1,1.401e-15
4,1e+12,845,2,1.9585e-09
4,1e+12,845,3,0.00012599
4,1e+12,845,4,0.99987
4,1e+12,1000,0,8.6963e-24
4,1e+12,1000,1,7.1549e-16
4,1e+12,1000,2,1.2327e-09
4,1e+12,1000,3,9.9954e-05
4,1e+12,1000,4,0.9999
4,1e+12,1441,0,1.5177e-24
4,1e+12,1441,1,1.8812e-16
4,1e+12,1441,2,5.0116e-10
4,1e+12,1441,3,6.3096e-05
4,1e+12,1441,4,0.99994
4,1e+12,1925,0,3.9284e-25
4,1e+12,1925,1,6.7033e-17
4,1e+12,1925,2,2.5307e-10
4,1e+12,1925,3,4.5496e-05
4,1e+12,1925,4,0.99995
4,1e+12,2454,0,1.2757e-25
4,1e+12,2454,1,2.8361e-17
4,1e+12,2454,2,1.433e-10
4,1e+12,2454,3,3.4677e-05
4,1e+12,2454,4,0.99997
4,1e+12,3030,0,4.7787e-26
4,1e+12,3030,1,1.3335e-17
4,1e+12,3030,2,8.6715e-11
4,1e+12,3030,3,2.6865e-05
4,1e+12,3030,4,0.99997
4,1e+12,3655,0,2.0392e-26
4,1e+12,3655,1,6.9518e-18
4,1e+12,3655,2,5.6553e-11
4,1e+12,3655,3,2.1634e-05
4,1e+12,3655,4,0.99998
4,1e+12,4331,0,9.6045e-27
4,1e+12,4331,1,3.9185e-18
4,1e+12,4331,2,3.9024e-11
4,1e+12,4331,3,1.7934e-05
4,1e+12,4331,4,0.99998
4,1e+12,5060,0,4.9295e-27
4,1e+12,5060,1,2.3681e-18
4,1e+12,5060,2,2.8148e-11
4,1e+12,5060,3,1.5208e-05
4,1e+12,5060,4,0.99998
4,1e+12,5844,0,2.5696e-27
4,1e+12,5844,1,1.4515e-18
4,1e+12,5844,2,2.0752e-11
4,1e+12,5844,3,1.308e-05
4,1e+12,5844,4,0.99999
4,1e+12,6685,0,1.4237e-27
4,1e+12,6685,1,9.2584e-19
4,1e+12,6685,2,1.5498e-11
4,1e+12,6685,3,1.144e-05
4,1e+12,6685,4,0.99999
4,1e+12,7585,0,8.2832e-28
4,1e+12,7585,1,6.1442e-19
4,1e+12,7585,2,1.1931e-11
4,1e+12,7585,3,1.0127e-05
4,1e+12,7585,4,0.99999
4,1e+12,8546,0,4.9863e-28
4,1e+12,8546,1,4.186e-19
4,1e+12,8546,2,9.3495e-12
4,1e+12,8546,3,9.056e-06
4,1e+12,8546,4,0.99999
4,1e+12,10000,0,2.4667e-28
4,1e+12,10000,1,2.4355e-19
4,1e+12,10000,2,6.5393e-12
4,1e+12,10000,3,7.5387e-06
4,1e+12,10000,4,0.99999
4,1e+12,20000,0,1.1786e-29
4,1e+12,20000,1,2.3594e-20
4,1e+12,20000,2,1.4252e-12
4,1e+12,20000,3,3.559e-06
4,1e+12,20000,4,1
4,1e+12,50000,0,1.9814e-31
4,1e+12,50000,1,9.9916e-22
4,1e+12,50000,2,1.7801e-13
4,1e+12,50000,3,1.2678e-06
4,1e+12,50000,4,1
4,1e+12,1e+05,0,7.9083e-33
4,1e+12,1e+05,1,8.1137e-23
4,1e+12,1e+05,2,3.3666e-14
4,1e+12,1e+05,3,5.534e-07
4,1e+12,1e+05,4,1
4,1e+13,0.5,0,0.99996
4,1e+13,0.5,1,3.9754e-05
4,1e+13,0.5,2,3.1355e-17
4,1e+13,0.5,3,0
4,1e+13,0.5,4,0
4,1e+13,1,0,0.46518
4,1e+13,1,1,0.53475
4,1e+13,1,2,6.0878e-05
4,1e+13,1,3,0
4,1e+13,1,4,0
4,1e+13,1.5,0,0.020613
4,1e+13,1.5,1,0.91502
4,1e+13,1.5,2,0.064369
4,1e+13,1.5,3,2.56858e-42
4,1e+13,1.5,4,0
4,1e+13,2,0,0.0011564
4,1e+13,2,1,0.34424
4,1e+13,2,2,0.6546
4,1e+13,2,3,3.6509e-30
4,1e+13,2,4,0
4,1e+13,5,0,8.1002e-08
4,1e+13,5,1,0.0008989
4,1e+13,5,2,0.9991
4,1e+13,5,3,4.8878e-10
4,1e+13,5,4,1.7282e-27
4,1e+13,7,0,8.86e-09
4,1e+13,7,1,0.00022234
4,1e+13,7,2,0.99978
4,1e+13,7,3,2.2277e-06
4,1e+13,7,4,2.9589e-18
4,1e+13,10,0,1.1479e-09
4,1e+13,10,1,6.9488e-05
4,1e+13,10,2,0.99882
4,1e+13,10,3,0.0011144
4,1e+13,10,4,2.5477e-11
4,1e+13,15,0,8.7972e-11
4,1e+13,15,1,2.2794e-05
4,1e+13,15,2,0.86867
4,1e+13,15,3,0.1313
4,1e+13,15,4,6.888e-06
4,1e+13,23,0,3.4291e-12
4,1e+13,23,1,2.4444e-06
4,1e+13,23,2,0.15414
4,1e+13,23,3,0.83453
4,1e+13,23,4,0.011328
4,1e+13,32,0,2.0717e-13
4,1e+13,32,1,2.7499e-07
4,1e+13,32,2,0.019211
4,1e+13,32,3,0.76171
4,1e+13,32,4,0.21907
4,1e+13,52,0,1.7739e-15
4,1e+13,52,1,5.0184e-09
4,1e+13,52,2,0.00039995
4,1e+13,52,3,0.12538
4,1e+13,52,4,0.87422
4,1e+13,74,0,6.5549e-17
4,1e+13,74,1,2.993e-10
4,1e+13,74,2,2.8982e-05
4,1e+13,74,3,0.026669
4,1e+13,74,4,0.9733
4,1e+13,100,0,5.5676e-18
4,1e+13,100,1,3.7219e-11
4,1e+13,100,2,4.5848e-06
4,1e+13,100,3,0.0089264
4,1e+13,100,4,0.99107
4,1e+13,165,0,1.594e-19
4,1e+13,165,1,1.9438e-12
4,1e+13,165,2,3.9554e-07
4,1e+13,165,3,0.0021568
4,1e+13,165,4,0.99784
4,1e+13,235,0,1.7415e-20
4,1e+13,235,1,3.2096e-13
4,1e+13,235,2,9.644e-08
4,1e+13,235,3,0.00098458
4,1e+13,235,4,0.99902
4,1e+13,310,0,3.4441e-21
4,1e+13,310,1,8.7455e-14
4,1e+13,310,2,3.6434e-08
4,1e+13,310,3,0.00057959
4,1e+13,310,4,0.99942
4,1e+13,390,0,9.5351e-22
4,1e+13,390,1,3.1536e-14
4,1e+13,390,2,1.731e-08
4,1e+13,390,3,0.00038931
4,1e+13,390,4,0.99961
4,1e+13,475,0,3.2871e-22
4,1e+13,475,1,1.3632e-14
4,1e+13,475,2,9.502e-09
4,1e+13,475,3,0.0002843
4,1e+13,475,4,0.99972
4,1e+13,655,0,6.1051e-23
4,1e+13,655,1,3.6564e-15
4,1e+13,655,2,3.7725e-09
4,1e+13,655,3,0.00017758
4,1e+13,655,4,0.99982
4,1e+13,845,0,1.6996e-23
4,1e+13,845,1,1.3607e-15
4,1e+13,845,2,1.913e-09
4,1e+13,845,3,0.00012536
4,1e+13,845,4,0.99987
4,1e+13,1000,0,7.1835e-24
4,1e+13,1000,1,6.9638e-16
4,1e+13,1000,2,1.2052e-09
4,1e+13,1000,3,9.9472e-05
4,1e+13,1000,4,0.9999
4,1e+13,1441,0,1.2539e-24
4,1e+13,1441,1,1.8378e-16
4,1e+13,1441,2,4.9064e-10
4,1e+13,1441,3,6.2816e-05
4,1e+13,1441,4,0.99994
4,1e+13,1925,0,3.2329e-25
4,1e+13,1925,1,6.5647e-17
4,1e+13,1925,2,2.4795e-10
4,1e+13,1925,3,4.5304e-05
4,1e+13,1925,4,0.99995
4,1e+13,2454,0,1.0442e-25
4,1e+13,2454,1,2.7832e-17
4,1e+13,2454,2,1.4048e-10
4,1e+13,2454,3,3.4538e-05
4,1e+13,2454,4,0.99997
4,1e+13,3030,0,3.8883e-26
4,1e+13,3030,1,1.3112e-17
4,1e+13,3030,2,8.5054e-11
4,1e+13,3030,3,2.6765e-05
4,1e+13,3030,4,0.99997
4,1e+13,3655,0,1.6487e-26
4,1e+13,3655,1,6.848e-18
4,1e+13,3655,2,5.5494e-11
4,1e+13,3655,3,2.1557e-05
4,1e+13,3655,4,0.99998
4,1e+13,4331,0,7.7142e-27
4,1e+13,4331,1,3.8666e-18
4,1e+13,4331,2,3.8308e-11
4,1e+13,4331,3,1.7873e-05
4,1e+13,4331,4,0.99998
4,1e+13,5060,0,3.9327e-27
4,1e+13,5060,1,2.3405e-18
4,1e+13,5060,2,2.7641e-11
4,1e+13,5060,3,1.5158e-05
4,1e+13,5060,4,0.99998
4,1e+13,5844,0,2.0362e-27
4,1e+13,5844,1,1.4362e-18
4,1e+13,5844,2,2.0383e-11
4,1e+13,5844,3,1.3038e-05
4,1e+13,5844,4,0.99999
4,1e+13,6685,0,1.1203e-27
4,1e+13,6685,1,9.1719e-19
4,1e+13,6685,2,1.5226e-11
4,1e+13,6685,3,1.1404e-05
4,1e+13,6685,4,0.99999
4,1e+13,7585,0,6.4723e-28
4,1e+13,7585,1,6.0936e-19
4,1e+13,7585,2,1.1723e-11
4,1e+13,7585,3,1.0096e-05
4,1e+13,7585,4,0.99999
4,1e+13,8546,0,3.8689e-28
4,1e+13,8546,1,4.1559e-19
4,1e+13,8546,2,9.1883e-12
4,1e+13,8546,3,9.0289e-06
4,1e+13,8546,4,0.99999
4,1e+13,10000,0,1.8954e-28
4,1e+13,10000,1,2.4216e-19
4,1e+13,10000,2,6.4285e-12
4,1e+13,10000,3,7.5173e-06
4,1e+13,10000,4,0.99999
4,1e+13,20000,0,8.6118e-30
4,1e+13,20000,1,2.361e-20
4,1e+13,20000,2,1.4026e-12
4,1e+13,20000,3,3.5507e-06
4,1e+13,20000,4,1
4,1e+13,50000,0,1.3334e-31
4,1e+13,50000,1,1.0081e-21
4,1e+13,50000,2,1.7547e-13
4,1e+13,50000,3,1.2657e-06
4,1e+13,50000,4,1
4,1e+13,1e+05,0,4.9627e-33
4,1e+13,1e+05,1,8.2351e-23
4,1e+13,1e+05,2,3.3223e-14
4,1e+13,1e+05,3,5.5268e-07
4,1e+13,1e+05,4,1
4,1e+14,0.5,0,0.99995
4,1e+14,0.5,1,4.6442e-05
4,1e+14,0.5,2,2.7354e-16
4,1e+14,0.5,3,0
4,1e+14,0.5,4,0
4,1e+14,1,0,0.41991
4,1e+14,1,1,0.57974
4,1e+14,1,2,0.00034604
4,1e+14,1,3,0
4,1e+14,1,4,0
4,1e+14,1.5,0,0.013569
4,1e+14,1.5,1,0.7605
4,1e+14,1.5,2,0.22593
4,1e+14,1.5,3,1.65255e-41
4,1e+14,1.5,4,0
4,1e+14,2,0,0.00031778
4,1e+14,2,1,0.12722
4,1e+14,2,2,0.87246
4,1e+14,2,3,9.591e-30
4,1e+14,2,4,0
4,1e+14,5,0,1.9874e-08
4,1e+14,5,1,0.00039853
4,1e+14,5,2,0.9996
4,1e+14,5,3,9.9741e-10
4,1e+14,5,4,3.6202e-27
4,1e+14,7,0,2.3428e-09
4,1e+14,7,1,0.00011298
4,1e+14,7,2,0.99988
4,1e+14,7,3,4.3e-06
4,1e+14,7,4,5.842e-18
4,1e+14,10,0,3.5552e-10
4,1e+14,10,1,3.9732e-05
4,1e+14,10,2,0.99799
4,1e+14,10,3,0.0019696
4,1e+14,10,4,4.5947e-11
4,1e+14,15,0,3.8763e-11
4,1e+14,15,1,1.3478e-05
4,1e+14,15,2,0.80849
4,1e+14,15,3,0.19149
4,1e+14,15,4,1.0235e-05
4,1e+14,23,0,1.6606e-12
4,1e+14,23,1,1.2787e-06
4,1e+14,23,2,0.11657
4,1e+14,23,3,0.87139
4,1e+14,23,4,0.012038
4,1e+14,32,0,1.2479e-13
4,1e+14,32,1,1.5857e-07
4,1e+14,32,2,0.015099
4,1e+14,32,3,0.76202
4,1e+14,32,4,0.22288
4,1e+14,52,0,1.3776e-15
