"Z","ne_cm3","Te_eV","q","frac"
69,1e+12,0.5,0,0.018667
69,1e+12,0.5,1,0.98133
69,1e+12,0.5,2,2.5817e-06
69,1e+12,0.5,3,2.20144e-42
69,1e+12,0.5,4,0
69,1e+12,0.5,5,0
69,1e+12,0.5,6,0
69,1e+12,0.5,7,0
69,1e+12,0.5,8,0
69,1e+12,0.5,9,0
69,1e+12,0.5,10,0
69,1e+12,0.5,11,0
69,1e+12,0.5,12,0
69,1e+12,0.5,13,0
69,1e+12,0.5,14,0
69,1e+12,0.5,15,0
69,1e+12,0.5,16,0
69,1e+12,0.5,17,0
69,1e+12,0.5,18,0
69,1e+12,0.5,19,0
69,1e+12,0.5,20,0
69,1e+12,0.5,21,0
69,1e+12,0.5,22,0
69,1e+12,0.5,23,0
69,1e+12,0.5,24,0
69,1e+12,0.5,25,0
69,1e+12,0.5,26,0
69,1e+12,0.5,27,0
69,1e+12,0.5,28,0
69,1e+12,0.5,29,0
69,1e+12,0.5,30,0
69,1e+12,0.5,31,0
69,1e+12,0.5,32,0
69,1e+12,0.5,33,0
69,1e+12,0.5,34,0
69,1e+12,0.5,35,0
69,1e+12,0.5,36,0
69,1e+12,0.5,37,0
69,1e+12,0.5,38,0
69,1e+12,0.5,39,0
69,1e+12,0.5,40,0
69,1e+12,0.5,41,0
69,1e+12,0.5,42,0
69,1e+12,0.5,43,0
69,1e+12,0.5,44,0
69,1e+12,0.5,45,0
69,1e+12,0.5,46,0
69,1e+12,0.5,47,0
69,1e+12,0.5,48,0
69,1e+12,0.5,49,0
69,1e+12,0.5,50,0
69,1e+12,0.5,51,0
69,1e+12,0.5,52,0
69,1e+12,0.5,53,0
69,1e+12,0.5,54,0
69,1e+12,0.5,55,0
69,1e+12,0.5,56,0
69,1e+12,0.5,57,0
69,1e+12,0.5,58,0
69,1e+12,0.5,59,0
69,1e+12,0.5,60,0
69,1e+12,0.5,61,0
69,1e+12,0.5,62,0
69,1e+12,0.5,63,0
69,1e+12,0.5,64,0
69,1e+12,0.5,65,0
69,1e+12,0.5,66,0
69,1e+12,0.5,67,0
69,1e+12,0.5,68,0
69,1e+12,0.5,69,0
69,1e+12,1,0,2.3289e-05
69,1e+12,1,1,0.60323
69,1e+12,1,2,0.39675
69,1e+12,1,3,2.1903e-17
69,1e+12,1,4,3.0174e-40
69,1e+12,1,5,0
69,1e+12,1,6,0
69,1e+12,1,7,0
69,1e+12,1,8,0
69,1e+12,1,9,0
69,1e+12,1,10,0
69,1e+12,1,11,0
69,1e+12,1,12,0
69,1e+12,1,13,0
69,1e+12,1,14,0
69,1e+12,1,15,0
69,1e+12,1,16,0
69,1e+12,1,17,0
69,1e+12,1,18,0
69,1e+12,1,19,0
69,1e+12,1,20,0
69,1e+12,1,21,0
69,1e+12,1,22,0
69,1e+12,1,23,0
69,1e+12,1,24,0
69,1e+12,1,25,0
69,1e+12,1,26,0
69,1e+12,1,27,0
69,1e+12,1,28,0
69,1e+12,1,29,0
69,1e+12,1,30,0
69,1e+12,1,31,0
69,1e+12,1,32,0
69,1e+12,1,33,0
69,1e+12,1,34,0
69,1e+12,1,35,0
69,1e+12,1,36,0
69,1e+12,1,37,0
69,1e+12,1,38,0
69,1e+12,1,39,0
69,1e+12,1,40,0
69,1e+12,1,41,0
69,1e+12,1,42,0
69,1e+12,1,43,0
69,1e+12,1,44,0
69,1e+12,1,45,0
69,1e+12,1,46,0
69,1e+12,1,47,0
69,1e+12,1,48,0
69,1e+12,1,49,0
69,1e+12,1,50,0
69,1e+12,1,51,0
69,1e+12,1,52,0
69,1e+12,1,53,0
69,1e+12,1,54,0
69,1e+12,1,55,0
69,1e+12,1,56,0
69,1e+12,1,57,0
69,1e+12,1,58,0
69,1e+12,1,59,0
69,1e+12,1,60,0
69,1e+12,1,61,0
69,1e+12,1,62,0
69,1e+12,1,63,0
69,1e+12,1,64,0
69,1e+12,1,65,0
69,1e+12,1,66,0
69,1e+12,1,67,0
69,1e+12,1,68,0
69,1e+12,1,69,0
69,1e+12,1.5,0,8.0362e-08
69,1e+12,1.5,1,0.019663
69,1e+12,1.5,2,0.98034
69,1e+12,1.5,3,2.6191e-10
69,1e+12,1.5,4,1.9196e-24
69,1e+12,1.5,5,2.73253e-43
69,1e+12,1.5,6,0
69,1e+12,1.5,7,0
69,1e+12,1.5,8,0
69,1e+12,1.5,9,0
69,1e+12,1.5,10,0
69,1e+12,1.5,11,0
69,1e+12,1.5,12,0
69,1e+12,1.5,13,0
69,1e+12,1.5,14,0
69,1e+12,1.5,15,0
69,1e+12,1.5,16,0
69,1e+12,1.5,17,0
69,1e+12,1.5,18,0
69,1e+12,1.5,19,0
69,1e+12,1.5,20,0
69,1e+12,1.5,21,0
69,1e+12,1.5,22,0
69,1e+12,1.5,23,0
69,1e+12,1.5,24,0
69,1e+12,1.5,25,0
69,1e+12,1.5,26,0
69,1e+12,1.5,27,0
69,1e+12,1.5,28,0
69,1e+12,1.5,29,0
69,1e+12,1.5,30,0
69,1e+12,1.5,31,0
69,1e+12,1.5,32,0
69,1e+12,1.5,33,0
69,1e+12,1.5,34,0
69,1e+12,1.5,35,0
69,1e+12,1.5,36,0
69,1e+12,1.5,37,0
69,1e+12,1.5,38,0
69,1e+12,1.5,39,0
69,1e+12,1.5,40,0
69,1e+12,1.5,41,0
69,1e+12,1.5,42,0
69,1e+12,1.5,43,0
69,1e+12,1.5,44,0
69,1e+12,1.5,45,0
69,1e+12,1.5,46,0
69,1e+12,1.5,47,0
69,1e+12,1.5,48,0
69,1e+12,1.5,49,0
69,1e+12,1.5,50,0
69,1e+12,1.5,51,0
69,1e+12,1.5,52,0
69,1e+12,1.5,53,0
69,1e+12,1.5,54,0
69,1e+12,1.5,55,0
69,1e+12,1.5,56,0
69,1e+12,1.5,57,0
69,1e+12,1.5,58,0
69,1e+12,1.5,59,0
69,1e+12,1.5,60,0
69,1e+12,1.5,61,0
69,1e+12,1.5,62,0
69,1e+12,1.5,63,0
69,1e+12,1.5,64,0
69,1e+12,1.5,65,0
69,1e+12,1.5,66,0
69,1e+12,1.5,67,0
69,1e+12,1.5,68,0
69,1e+12,1.5,69,0
69,1e+12,2,0,2.8099e-09
69,1e+12,2,1,0.0023014
69,1e+12,2,2,0.9977
69,1e+12,2,3,6.4293e-07
69,1e+12,2,4,1.1899e-16
69,1e+12,2,5,5.4431e-30
69,1e+12,2,6,1.08601e-42
69,1e+12,2,7,0
69,1e+12,2,8,0
69,1e+12,2,9,0
69,1e+12,2,10,0
69,1e+12,2,11,0
69,1e+12,2,12,0
69,1e+12,2,13,0
69,1e+12,2,14,0
69,1e+12,2,15,0
69,1e+12,2,16,0
69,1e+12,2,17,0
69,1e+12,2,18,0
69,1e+12,2,19,0
69,1e+12,2,20,0
69,1e+12,2,21,0
69,1e+12,2,22,0
69,1e+12,2,23,0
69,1e+12,2,24,0
69,1e+12,2,25,0
69,1e+12,2,26,0
69,1e+12,2,27,0
69,1e+12,2,28,0
69,1e+12,2,29,0
69,1e+12,2,30,0
69,1e+12,2,31,0
69,1e+12,2,32,0
69,1e+12,2,33,0
69,1e+12,2,34,0
69,1e+12,2,35,0
69,1e+12,2,36,0
69,1e+12,2,37,0
69,1e+12,2,38,0
69,1e+12,2,39,0
69,1e+12,2,40,0
69,1e+12,2,41,0
69,1e+12,2,42,0
69,1e+12,2,43,0
69,1e+12,2,44,0
69,1e+12,2,45,0
69,1e+12,2,46,0
69,1e+12,2,47,0
69,1e+12,2,48,0
69,1e+12,2,49,0
69,1e+12,2,50,0
69,1e+12,2,51,0
69,1e+12,2,52,0
69,1e+12,2,53,0
69,1e+12,2,54,0
69,1e+12,2,55,0
69,1e+12,2,56,0
69,1e+12,2,57,0
69,1e+12,2,58,0
69,1e+12,2,59,0
69,1e+12,2,60,0
69,1e+12,2,61,0
69,1e+12,2,62,0
69,1e+12,2,63,0
69,1e+12,2,64,0
69,1e+12,2,65,0
69,1e+12,2,66,0
69,1e+12,2,67,0
69,1e+12,2,68,0
69,1e+12,2,69,0
69,1e+12,5,0,8.589e-11
69,1e+12,5,1,0.00092531
69,1e+12,5,2,0.77985
69,1e+12,5,3,0.21592
69,1e+12,5,4,0.0033042
69,1e+12,5,5,1.7773e-06
69,1e+12,5,6,7.0913e-09
69,1e+12,5,7,5.1056e-11
69,1e+12,5,8,2.0073e-12
69,1e+12,5,9,4.8427e-26
69,1e+12,5,10,7.02471e-42
69,1e+12,5,11,0
69,1e+12,5,12,0
69,1e+12,5,13,0
69,1e+12,5,14,0
69,1e+12,5,15,0
69,1e+12,5,16,0
69,1e+12,5,17,0
69,1e+12,5,18,0
69,1e+12,5,19,0
69,1e+12,5,20,0
69,1e+12,5,21,0
69,1e+12,5,22,0
69,1e+12,5,23,0
69,1e+12,5,24,0
69,1e+12,5,25,0
69,1e+12,5,26,0
69,1e+12,5,27,0
69,1e+12,5,28,0
69,1e+12,5,29,0
69,1e+12,5,30,0
69,1e+12,5,31,0
69,1e+12,5,32,0
69,1e+12,5,33,0
69,1e+12,5,34,0
69,1e+12,5,35,0
69,1e+12,5,36,0
69,1e+12,5,37,0
69,1e+12,5,38,0
69,1e+12,5,39,0
69,1e+12,5,40,0
69,1e+12,5,41,0
69,1e+12,5,42,0
69,1e+12,5,43,0
69,1e+12,5,44,0
69,1e+12,5,45,0
69,1e+12,5,46,0
69,1e+12,5,47,0
69,1e+12,5,48,0
69,1e+12,5,49,0
69,1e+12,5,50,0
69,1e+12,5,51,0
69,1e+12,5,52,0
69,1e+12,5,53,0
69,1e+12,5,54,0
69,1e+12,5,55,0
69,1e+12,5,56,0
69,1e+12,5,57,0
69,1e+12,5,58,0
69,1e+12,5,59,0
69,1e+12,5,60,0
69,1e+12,5,61,0
69,1e+12,5,62,0
69,1e+12,5,63,0
69,1e+12,5,64,0
69,1e+12,5,65,0
69,1e+12,5,66,0
69,1e+12,5,67,0
69,1e+12,5,68,0
69,1e+12,5,69,0
69,1e+12,7,0,2.3552e-11
69,1e+12,7,1,0.00048729
69,1e+12,7,2,0.36434
69,1e+12,7,3,0.50522
69,1e+12,7,4,0.12076
69,1e+12,7,5,0.0054868
69,1e+12,7,6,0.001716
69,1e+12,7,7,0.00068459
69,1e+12,7,8,0.0013011
69,1e+12,7,9,8.7126e-13
69,1e+12,7,10,5.0348e-24
69,1e+12,7,11,8.1275e-35
69,1e+12,7,12,0
69,1e+12,7,13,0
69,1e+12,7,14,0
69,1e+12,7,15,0
69,1e+12,7,16,0
69,1e+12,7,17,0
69,1e+12,7,18,0
69,1e+12,7,19,0
69,1e+12,7,20,0
69,1e+12,7,21,0
69,1e+12,7,22,0
69,1e+12,7,23,0
69,1e+12,7,24,0
69,1e+12,7,25,0
69,1e+12,7,26,0
69,1e+12,7,27,0
69,1e+12,7,28,0
69,1e+12,7,29,0
69,1e+12,7,30,0
69,1e+12,7,31,0
69,1e+12,7,32,0
69,1e+12,7,33,0
69,1e+12,7,34,0
69,1e+12,7,35,0
69,1e+12,7,36,0
69,1e+12,7,37,0
69,1e+12,7,38,0
69,1e+12,7,39,0
69,1e+12,7,40,0
69,1e+12,7,41,0
69,1e+12,7,42,0
69,1e+12,7,43,0
69,1e+12,7,44,0
69,1e+12,7,45,0
69,1e+12,7,46,0
69,1e+12,7,47,0
69,1e+12,7,48,0
69,1e+12,7,49,0
69,1e+12,7,50,0
69,1e+12,7,51,0
69,1e+12,7,52,0
69,1e+12,7,53,0
69,1e+12,7,54,0
69,1e+12,7,55,0
69,1e+12,7,56,0
69,1e+12,7,57,0
69,1e+12,7,58,0
69,1e+12,7,59,0
69,1e+12,7,60,0
69,1e+12,7,61,0
69,1e+12,7,62,0
69,1e+12,7,63,0
69,1e+12,7,64,0
69,1e+12,7,65,0
69,1e+12,7,66,0
69,1e+12,7,67,0
69,1e+12,7,68,0
69,1e+12,7,69,0
69,1e+12,10,0,7.1314e-15
69,1e+12,10,1,2.6696e-07
69,1e+12,10,2,0.00021075
69,1e+12,10,3,0.0010368
69,1e+12,10,4,0.0016588
69,1e+12,10,5,0.0016007
69,1e+12,10,6,0.0063326
69,1e+12,10,7,0.027333
69,1e+12,10,8,0.96183
69,1e+12,10,9,1.4994e-06
69,1e+12,10,10,2.8846e-14
69,1e+12,10,11,1.3662e-21
69,1e+12,10,12,4.2004e-30
69,1e+12,10,13,6.9321e-40
69,1e+12,10,14,0
69,1e+12,10,15,0
69,1e+12,10,16,0
69,1e+12,10,17,0
69,1e+12,10,18,0
69,1e+12,10,19,0
69,1e+12,10,20,0
69,1e+12,10,21,0
69,1e+12,10,22,0
69,1e+12,10,23,0
69,1e+12,10,24,0
69,1e+12,10,25,0
69,1e+12,10,26,0
69,1e+12,10,27,0
69,1e+12,10,28,0
69,1e+12,10,29,0
69,1e+12,10,30,0
69,1e+12,10,31,0
69,1e+12,10,32,0
69,1e+12,10,33,0
69,1e+12,10,34,0
69,1e+12,10,35,0
69,1e+12,10,36,0
69,1e+12,10,37,0
69,1e+12,10,38,0
69,1e+12,10,39,0
69,1e+12,10,40,0
69,1e+12,10,41,0
69,1e+12,10,42,0
69,1e+12,10,43,0
69,1e+12,10,44,0
69,1e+12,10,45,0
69,1e+12,10,46,0
69,1e+12,10,47,0
69,1e+12,10,48,0
69,1e+12,10,49,0
69,1e+12,10,50,0
69,1e+12,10,51,0
69,1e+12,10,52,0
69,1e+12,10,53,0
69,1e+12,10,54,0
69,1e+12,10,55,0
69,1e+12,10,56,0
69,1e+12,10,57,0
69,1e+12,10,58,0
69,1e+12,10,59,0
69,1e+12,10,60,0
69,1e+12,10,61,0
69,1e+12,10,62,0
69,1e+12,10,63,0
69,1e+12,10,64,0
69,1e+12,10,65,0
69,1e+12,10,66,0
69,1e+12,10,67,0
69,1e+12,10,68,0
69,1e+12,10,69,0
69,1e+12,15,0,1.9247e-19
69,1e+12,15,1,1.3113e-11
69,1e+12,15,2,1.2942e-08
69,1e+12,15,3,2.0973e-07
69,1e+12,15,4,1.7211e-06
69,1e+12,15,5,1.2479e-05
69,1e+12,15,6,0.00019133
69,1e+12,15,7,0.0034699
69,1e+12,15,8,0.99564
69,1e+12,15,9,0.00068782
69,1e+12,15,10,8.9182e-09
69,1e+12,15,11,2.5635e-13
69,1e+12,15,12,1.0749e-18
69,1e+12,15,13,5.7375e-25
69,1e+12,15,14,3.444e-32
69,1e+12,15,15,2.05421e-40
69,1e+12,15,16,0
69,1e+12,15,17,0
69,1e+12,15,18,0
69,1e+12,15,19,0
69,1e+12,15,20,0
69,1e+12,15,21,0
69,1e+12,15,22,0
69,1e+12,15,23,0
69,1e+12,15,24,0
69,1e+12,15,25,0
69,1e+12,15,26,0
69,1e+12,15,27,0
69,1e+12,15,28,0
69,1e+12,15,29,0
69,1e+12,15,30,0
69,1e+12,15,31,0
69,1e+12,15,32,0
69,1e+12,15,33,0
69,1e+12,15,34,0
69,1e+12,15,35,0
69,1e+12,15,36,0
69,1e+12,15,37,0
69,1e+12,15,38,0
69,1e+12,15,39,0
69,1e+12,15,40,0
69,1e+12,15,41,0
69,1e+12,15,42,0
69,1e+12,15,43,0
69,1e+12,15,44,0
69,1e+12,15,45,0
69,1e+12,15,46,0
69,1e+12,15,47,0
69,1e+12,15,48,0
69,1e+12,15,49,0
69,1e+12,15,50,0
69,1e+12,15,51,0
69,1e+12,15,52,0
69,1e+12,15,53,0
69,1e+12,15,54,0
69,1e+12,15,55,0
69,1e+12,15,56,0
69,1e+12,15,57,0
69,1e+12,15,58,0
69,1e+12,15,59,0
69,1e+12,15,60,0
69,1e+12,15,61,0
69,1e+12,15,62,0
69,1e+12,15,63,0
69,1e+12,15,64,0
69,1e+12,15,65,0
69,1e+12,15,66,0
69,1e+12,15,67,0
69,1e+12,15,68,0
69,1e+12,15,69,0
69,1e+12,23,0,1.1867e-22
69,1e+12,23,1,1.4101e-14
69,1e+12,23,2,1.9888e-11
69,1e+12,23,3,9.7621e-10
69,1e+12,23,4,3.1421e-08
69,1e+12,23,5,8.5397e-07
69,1e+12,23,6,3.2948e-05
69,1e+12,23,7,0.0015789
69,1e+12,23,8,0.95079
69,1e+12,23,9,0.047525
69,1e+12,23,10,7.2788e-05
69,1e+12,23,11,2.2329e-07
69,1e+12,23,12,1.7387e-10
69,1e+12,23,13,3.1124e-14
69,1e+12,23,14,1.182e-18
69,1e+12,23,15,8.823e-24
69,1e+12,23,16,1.2213e-29
69,1e+12,23,17,2.9383e-36
69,1e+12,23,18,1.24716e-43
69,1e+12,23,19,0
69,1e+12,23,20,0
69,1e+12,23,21,0
69,1e+12,23,22,0
69,1e+12,23,23,0
69,1e+12,23,24,0
69,1e+12,23,25,0
69,1e+12,23,26,0
69,1e+12,23,27,0
69,1e+12,23,28,0
69,1e+12,23,29,0
69,1e+12,23,30,0
69,1e+12,23,31,0
69,1e+12,23,32,0
69,1e+12,23,33,0
69,1e+12,23,34,0
69,1e+12,23,35,0
69,1e+12,23,36,0
69,1e+12,23,37,0
69,1e+12,23,38,0
69,1e+12,23,39,0
69,1e+12,23,40,0
69,1e+12,23,41,0
69,1e+12,23,42,0
69,1e+12,23,43,0
69,1e+12,23,44,0
69,1e+12,23,45,0
69,1e+12,23,46,0
69,1e+12,23,47,0
69,1e+12,23,48,0
69,1e+12,23,49,0
69,1e+12,23,50,0
69,1e+12,23,51,0
69,1e+12,23,52,0
69,1e+12,23,53,0
69,1e+12,23,54,0
69,1e+12,23,55,0
69,1e+12,23,56,0
69,1e+12,23,57,0
69,1e+12,23,58,0
69,1e+12,23,59,0
69,1e+12,23,60,0
69,1e+12,23,61,0
69,1e+12,23,62,0
69,1e+12,23,63,0
69,1e+12,23,64,0
69,1e+12,23,65,0
69,1e+12,23,66,0
69,1e+12,23,67,0
69,1e+12,23,68,0
69,1e+12,23,69,0
69,1e+12,32,0,1.0038e-24
69,1e+12,32,1,1.7702e-16
69,1e+12,32,2,3.4392e-13
69,1e+12,32,3,3.726e-11
69,1e+12,32,4,2.9172e-09
69,1e+12,32,5,1.7299e-07
69,1e+12,32,6,1.2148e-05
69,1e+12,32,7,0.0010575
69,1e+12,32,8,0.66129
69,1e+12,32,9,0.32985
69,1e+12,32,10,0.0074766
69,1e+12,32,11,0.00031441
69,1e+12,32,12,4.4507e-06
69,1e+12,32,13,1.9604e-08
69,1e+12,32,14,2.536e-11
69,1e+12,32,15,9.1619e-15
69,1e+12,32,16,8.9336e-19
69,1e+12,32,17,2.2572e-23
69,1e+12,32,18,1.5044e-28
69,1e+12,32,19,2.2426e-34
69,1e+12,32,20,7.69383e-41
69,1e+12,32,21,0
69,1e+12,32,22,0
69,1e+12,32,23,0
69,1e+12,32,24,0
69,1e+12,32,25,0
69,1e+12,32,26,0
69,1e+12,32,27,0
69,1e+12,32,28,0
69,1e+12,32,29,0
69,1e+12,32,30,0
69,1e+12,32,31,0
69,1e+12,32,32,0
69,1e+12,32,33,0
69,1e+12,32,34,0
69,1e+12,32,35,0
69,1e+12,32,36,0
69,1e+12,32,37,0
69,1e+12,32,38,0
69,1e+12,32,39,0
69,1e+12,32,40,0
69,1e+12,32,41,0
69,1e+12,32,42,0
69,1e+12,32,43,0
69,1e+12,32,44,0
69,1e+12,32,45,0
69,1e+12,32,46,0
69,1e+12,32,47,0
69,1e+12,32,48,0
69,1e+12,32,49,0
69,1e+12,32,50,0
69,1e+12,32,51,0
69,1e+12,32,52,0
69,1e+12,32,53,0
69,1e+12,32,54,0
69,1e+12,32,55,0
69,1e+12,32,56,0
69,1e+12,32,57,0
69,1e+12,32,58,0
69,1e+12,32,59,0
69,1e+12,32,60,0
69,1e+12,32,61,0
69,1e+12,32,62,0
69,1e+12,32,63,0
69,1e+12,32,64,0
69,1e+12,32,65,0
69,1e+12,32,66,0
69,1e+12,32,67,0
69,1e+12,32,68,0
69,1e+12,32,69,0
69,1e+12,52,0,3.8647e-28
69,1e+12,52,1,1.1953e-19
69,1e+12,52,2,3.887e-16
69,1e+12,52,3,1.2413e-13
69,1e+12,52,4,3.0332e-11
69,1e+12,52,5,4.808e-09
69,1e+12,52,6,7.6333e-07
69,1e+12,52,7,0.00014526
69,1e+12,52,8,0.092053
69,1e+12,52,9,0.49754
69,1e+12,52,10,0.20966
69,1e+12,52,11,0.14821
69,1e+12,52,12,0.04613
69,1e+12,52,13,0.0059478
69,1e+12,52,14,0.00030612
69,1e+12,52,15,6.1366e-06
69,1e+12,52,16,4.7312e-08
69,1e+12,52,17,1.3854e-10
69,1e+12,52,18,1.5765e-13
69,1e+12,52,19,6.2651e-17
69,1e+12,52,20,8.975e-21
69,1e+12,52,21,4.6136e-25
69,1e+12,52,22,8.3568e-30
69,1e+12,52,23,2.115e-34
69,1e+12,52,24,3.64534e-41
69,1e+12,52,25,0
69,1e+12,52,26,0
69,1e+12,52,27,0
69,1e+12,52,28,0
69,1e+12,52,29,0
69,1e+12,52,30,0
69,1e+12,52,31,0
69,1e+12,52,32,0
69,1e+12,52,33,0
69,1e+12,52,34,0
69,1e+12,52,35,0
69,1e+12,52,36,0
69,1e+12,52,37,0
69,1e+12,52,38,0
69,1e+12,52,39,0
69,1e+12,52,40,0
69,1e+12,52,41,0
69,1e+12,52,42,0
69,1e+12,52,43,0
69,1e+12,52,44,0
69,1e+12,52,45,0
69,1e+12,52,46,0
69,1e+12,52,47,0
69,1e+12,52,48,0
69,1e+12,52,49,0
69,1e+12,52,50,0
69,1e+12,52,51,0
69,1e+12,52,52,0
69,1e+12,52,53,0
69,1e+12,52,54,0
69,1e+12,52,55,0
69,1e+12,52,56,0
69,1e+12,52,57,0
69,1e+12,52,58,0
