"Z","ne_cm3","Te_eV","q","frac"
35,1e+12,0.5,0,0.99999
35,1e+12,0.5,1,1.3561e-05
35,1e+12,0.5,2,1.2452e-19
35,1e+12,0.5,3,3.08286e-44
35,1e+12,0.5,4,0
35,1e+12,0.5,5,0
35,1e+12,0.5,6,0
35,1e+12,0.5,7,0
35,1e+12,0.5,8,0
35,1e+12,0.5,9,0
35,1e+12,0.5,10,0
35,1e+12,0.5,11,0
35,1e+12,0.5,12,0
35,1e+12,0.5,13,0
35,1e+12,0.5,14,0
35,1e+12,0.5,15,0
35,1e+12,0.5,16,0
35,1e+12,0.5,17,0
35,1e+12,0.5,18,0
35,1e+12,0.5,19,0
35,1e+12,0.5,20,0
35,1e+12,0.5,21,0
35,1e+12,0.5,22,0
35,1e+12,0.5,23,0
35,1e+12,0.5,24,0
35,1e+12,0.5,25,0
35,1e+12,0.5,26,0
35,1e+12,0.5,27,0
35,1e+12,0.5,28,0
35,1e+12,0.5,29,0
35,1e+12,0.5,30,0
35,1e+12,0.5,31,0
35,1e+12,0.5,32,0
35,1e+12,0.5,33,0
35,1e+12,0.5,34,0
35,1e+12,0.5,35,0
35,1e+12,1,0,0.26594
35,1e+12,1,1,0.73404
35,1e+12,1,2,2.2449e-05
35,1e+12,1,3,1.4213e-15
35,1e+12,1,4,1.0654e-31
35,1e+12,1,5,0
35,1e+12,1,6,0
35,1e+12,1,7,0
35,1e+12,1,8,0
35,1e+12,1,9,0
35,1e+12,1,10,0
35,1e+12,1,11,0
35,1e+12,1,12,0
35,1e+12,1,13,0
35,1e+12,1,14,0
35,1e+12,1,15,0
35,1e+12,1,16,0
35,1e+12,1,17,0
35,1e+12,1,18,0
35,1e+12,1,19,0
35,1e+12,1,20,0
35,1e+12,1,21,0
35,1e+12,1,22,0
35,1e+12,1,23,0
35,1e+12,1,24,0
35,1e+12,1,25,0
35,1e+12,1,26,0
35,1e+12,1,27,0
35,1e+12,1,28,0
35,1e+12,1,29,0
35,1e+12,1,30,0
35,1e+12,1,31,0
35,1e+12,1,32,0
35,1e+12,1,33,0
35,1e+12,1,34,0
35,1e+12,1,35,0
35,1e+12,1.5,0,0.0059619
35,1e+12,1.5,1,0.94169
35,1e+12,1.5,2,0.052351
35,1e+12,1.5,3,2.5785e-07
35,1e+12,1.5,4,8.7067e-17
35,1e+12,1.5,5,8.2993e-31
35,1e+12,1.5,6,0
35,1e+12,1.5,7,0
35,1e+12,1.5,8,0
35,1e+12,1.5,9,0
35,1e+12,1.5,10,0
35,1e+12,1.5,11,0
35,1e+12,1.5,12,0
35,1e+12,1.5,13,0
35,1e+12,1.5,14,0
35,1e+12,1.5,15,0
35,1e+12,1.5,16,0
35,1e+12,1.5,17,0
35,1e+12,1.5,18,0
35,1e+12,1.5,19,0
35,1e+12,1.5,20,0
35,1e+12,1.5,21,0
35,1e+12,1.5,22,0
35,1e+12,1.5,23,0
35,1e+12,1.5,24,0
35,1e+12,1.5,25,0
35,1e+12,1.5,26,0
35,1e+12,1.5,27,0
35,1e+12,1.5,28,0
35,1e+12,1.5,29,0
35,1e+12,1.5,30,0
35,1e+12,1.5,31,0
35,1e+12,1.5,32,0
35,1e+12,1.5,33,0
35,1e+12,1.5,34,0
35,1e+12,1.5,35,0
35,1e+12,2,0,0.00072987
35,1e+12,2,1,0.31876
35,1e+12,2,2,0.67948
35,1e+12,2,3,0.0010252
35,1e+12,2,4,8.1386e-10
35,1e+12,2,5,1.8049e-19
35,1e+12,2,6,3.4329e-36
35,1e+12,2,7,0
35,1e+12,2,8,0
35,1e+12,2,9,0
35,1e+12,2,10,0
35,1e+12,2,11,0
35,1e+12,2,12,0
35,1e+12,2,13,0
35,1e+12,2,14,0
35,1e+12,2,15,0
35,1e+12,2,16,0
35,1e+12,2,17,0
35,1e+12,2,18,0
35,1e+12,2,19,0
35,1e+12,2,20,0
35,1e+12,2,21,0
35,1e+12,2,22,0
35,1e+12,2,23,0
35,1e+12,2,24,0
35,1e+12,2,25,0
35,1e+12,2,26,0
35,1e+12,2,27,0
35,1e+12,2,28,0
35,1e+12,2,29,0
35,1e+12,2,30,0
35,1e+12,2,31,0
35,1e+12,2,32,0
35,1e+12,2,33,0
35,1e+12,2,34,0
35,1e+12,2,35,0
35,1e+12,5,0,1.6358e-06
35,1e+12,5,1,0.0015226
35,1e+12,5,2,0.095179
35,1e+12,5,3,0.6131
35,1e+12,5,4,0.28322
35,1e+12,5,5,0.0069778
35,1e+12,5,6,9.0299e-08
35,1e+12,5,7,1.0772e-14
35,1e+12,5,8,8.5444e-29
35,1e+12,5,9,0
35,1e+12,5,10,0
35,1e+12,5,11,0
35,1e+12,5,12,0
35,1e+12,5,13,0
35,1e+12,5,14,0
35,1e+12,5,15,0
35,1e+12,5,16,0
35,1e+12,5,17,0
35,1e+12,5,18,0
35,1e+12,5,19,0
35,1e+12,5,20,0
35,1e+12,5,21,0
35,1e+12,5,22,0
35,1e+12,5,23,0
35,1e+12,5,24,0
35,1e+12,5,25,0
35,1e+12,5,26,0
35,1e+12,5,27,0
35,1e+12,5,28,0
35,1e+12,5,29,0
35,1e+12,5,30,0
35,1e+12,5,31,0
35,1e+12,5,32,0
35,1e+12,5,33,0
35,1e+12,5,34,0
35,1e+12,5,35,0
35,1e+12,7,0,7.4519e-08
35,1e+12,7,1,9.8671e-05
35,1e+12,7,2,0.011222
35,1e+12,7,3,0.19952
35,1e+12,7,4,0.48201
35,1e+12,7,5,0.30632
35,1e+12,7,6,0.0008237
35,1e+12,7,7,4.642e-08
35,1e+12,7,8,2.3294e-17
35,1e+12,7,9,4.0719e-29
35,1e+12,7,10,1.9478e-43
35,1e+12,7,11,0
35,1e+12,7,12,0
35,1e+12,7,13,0
35,1e+12,7,14,0
35,1e+12,7,15,0
35,1e+12,7,16,0
35,1e+12,7,17,0
35,1e+12,7,18,0
35,1e+12,7,19,0
35,1e+12,7,20,0
35,1e+12,7,21,0
35,1e+12,7,22,0
35,1e+12,7,23,0
35,1e+12,7,24,0
35,1e+12,7,25,0
35,1e+12,7,26,0
35,1e+12,7,27,0
35,1e+12,7,28,0
35,1e+12,7,29,0
35,1e+12,7,30,0
35,1e+12,7,31,0
35,1e+12,7,32,0
35,1e+12,7,33,0
35,1e+12,7,34,0
35,1e+12,7,35,0
35,1e+12,10,0,1.2264e-09
35,1e+12,10,1,2.4647e-06
35,1e+12,10,2,0.00051911
35,1e+12,10,3,0.022581
35,1e+12,10,4,0.18886
35,1e+12,10,5,0.68339
35,1e+12,10,6,0.10401
35,1e+12,10,7,0.00062655
35,1e+12,10,8,9.195e-10
35,1e+12,10,9,2.2286e-17
35,1e+12,10,10,7.3667e-27
35,1e+12,10,11,2.7915e-38
35,1e+12,10,12,0
35,1e+12,10,13,0
35,1e+12,10,14,0
35,1e+12,10,15,0
35,1e+12,10,16,0
35,1e+12,10,17,0
35,1e+12,10,18,0
35,1e+12,10,19,0
35,1e+12,10,20,0
35,1e+12,10,21,0
35,1e+12,10,22,0
35,1e+12,10,23,0
