"Te","ne","CS"
0.5,1e+12,0.00011875
1,1e+12,0.1141
1.5,1e+12,0.74958
2,1e+12,1.496
5,1e+12,2.9024
7,1e+12,3.433
10,1e+12,4.1079
15,1e+12,4.976
23,1e+12,6.0222
32,1e+12,6.9151
52,1e+12,8.4597
74,1e+12,9.7431
100,1e+12,10.613
165,1e+12,12.312
235,1e+12,15.045
310,1e+12,17.436
390,1e+12,18.228
475,1e+12,18.545
655,1e+12,18.897
845,1e+12,19.238
1000,1e+12,19.592
1441,1e+12,21.193
1925,1e+12,23.551
2454,1e+12,25.357
3030,1e+12,26.186
3655,1e+12,26.551
4331,1e+12,26.748
5060,1e+12,26.879
5844,1e+12,26.986
6685,1e+12,27.088
7585,1e+12,27.19
8546,1e+12,27.296
10000,1e+12,27.45
20000,1e+12,28.18
50000,1e+12,28.724
1e+05,1e+12,28.875
0.5,1e+13,0.00011986
1,1e+13,0.11967
1.5,1e+13,1.1166
2,1e+13,1.8144
5,1e+13,2.9187
7,1e+13,3.4415
10,1e+13,4.1124
15,1e+13,4.9784
23,1e+13,6.0234
32,1e+13,6.9157
52,1e+13,8.46
74,1e+13,9.7432
100,1e+13,10.614
165,1e+13,12.312
235,1e+13,15.045
310,1e+13,17.436
390,1e+13,18.228
475,1e+13,18.545
655,1e+13,18.897
845,1e+13,19.238
1000,1e+13,19.592
1441,1e+13,21.193
1925,1e+13,23.551
2454,1e+13,25.357
3030,1e+13,26.186
3655,1e+13,26.551
4331,1e+13,26.748
5060,1e+13,26.879
5844,1e+13,26.986
6685,1e+13,27.088
7585,1e+13,27.19
8546,1e+13,27.296
10000,1e+13,27.45
20000,1e+13,28.18
50000,1e+13,28.724
1e+05,1e+13,28.875
0.5,1e+14,0.00012273
1,1e+14,0.19063
1.5,1e+14,1.9032
2,1e+14,1.9867
5,1e+14,3.0028
7,1e+14,3.5153
10,1e+14,4.1533
15,1e+14,5.0016
23,1e+14,6.0346
32,1e+14,6.9217
52,1e+14,8.4625
74,1e+14,9.7444
100,1e+14,10.614
165,1e+14,12.312
235,1e+14,15.045
310,1e+14,17.436
390,1e+14,18.229
475,1e+14,18.545
655,1e+14,18.897
845,1e+14,19.238
1000,1e+14,19.592
1441,1e+14,21.193
1925,1e+14,23.551
2454,1e+14,25.357
3030,1e+14,26.186
3655,1e+14,26.551
4331,1e+14,26.748
5060,1e+14,26.879
5844,1e+14,26.986
6685,1e+14,27.088
7585,1e+14,27.19
8546,1e+14,27.297
10000,1e+14,27.45
20000,1e+14,28.18
50000,1e+14,28.724
1e+05,1e+14,28.875
0.5,1e+15,0.00012912
1,1e+15,0.41277
1.5,1e+15,1.9677
2,1e+15,2.0052
5,1e+15,3.185
7,1e+15,3.8362
10,1e+15,4.3671
15,1e+15,5.1587
23,1e+15,6.1284
32,1e+15,6.9757
52,1e+15,8.4856
74,1e+15,9.755
100,1e+15,10.619
165,1e+15,12.315
235,1e+15,15.047
310,1e+15,17.437
390,1e+15,18.229
475,1e+15,18.545
655,1e+15,18.897
845,1e+15,19.238
1000,1e+15,19.592
1441,1e+15,21.193
1925,1e+15,23.551
2454,1e+15,25.357
3030,1e+15,26.186
3655,1e+15,26.551
4331,1e+15,26.748
5060,1e+15,26.879
5844,1e+15,26.986
6685,1e+15,27.088
7585,1e+15,27.19
8546,1e+15,27.297
10000,1e+15,27.45
20000,1e+15,28.18
50000,1e+15,28.724
1e+05,1e+15,28.875
0.5,1e+16,8.1514e-05
1,1e+16,0.26505
1.5,1e+16,1.9115
2,1e+16,2.0309
5,1e+16,3.7618
7,1e+16,4.1866
10,1e+16,4.905
15,1e+16,5.6505
23,1e+16,6.5359
32,1e+16,7.2882
52,1e+16,8.6655
74,1e+16,9.8463
100,1e+16,10.659
165,1e+16,12.339
235,1e+16,15.062
310,1e+16,17.44
390,1e+16,18.229
475,1e+16,18.545
655,1e+16,18.897
845,1e+16,19.238
1000,1e+16,19.592
1441,1e+16,21.193
1925,1e+16,23.551
2454,1e+16,25.357
3030,1e+16,26.185
3655,1e+16,26.551
4331,1e+16,26.748
5060,1e+16,26.879
5844,1e+16,26.986
6685,1e+16,27.088
7585,1e+16,27.19
8546,1e+16,27.297
10000,1e+16,27.45
20000,1e+16,28.18
50000,1e+16,28.724
1e+05,1e+16,28.875
0.5,1e+17,1.675e-05
1,1e+17,0.052504
1.5,1e+17,1.4113
2,1e+17,1.9324
5,1e+17,3.918
7,1e+17,4.6797
10,1e+17,5.4701
15,1e+17,6.3948
23,1e+17,7.3272
32,1e+17,8.0901
52,1e+17,9.4099
74,1e+17,10.306
100,1e+17,10.918
165,1e+17,12.542
235,1e+17,15.189
310,1e+17,17.465
390,1e+17,18.234
475,1e+17,18.547
655,1e+17,18.898
845,1e+17,19.239
1000,1e+17,19.594
1441,1e+17,21.196
1925,1e+17,23.551
2454,1e+17,25.354
3030,1e+17,26.183
3655,1e+17,26.549
4331,1e+17,26.747
5060,1e+17,26.878
5844,1e+17,26.986
6685,1e+17,27.088
7585,1e+17,27.19
8546,1e+17,27.297
10000,1e+17,27.45
20000,1e+17,28.181
50000,1e+17,28.724
1e+05,1e+17,28.875
0.5,1e+18,2.4198e-06
1,1e+18,0.0064916
1.5,1e+18,0.31884
2,1e+18,1.3683
5,1e+18,3.7443
7,1e+18,4.7017
10,1e+18,5.7927
15,1e+18,7.0415
23,1e+18,8.3152
32,1e+18,9.3361
52,1e+18,10.588
74,1e+18,11.104
100,1e+18,11.729
165,1e+18,13.592
235,1e+18,15.901
310,1e+18,17.628
390,1e+18,18.274
475,1e+18,18.563
655,1e+18,18.907
845,1e+18,19.251
1000,1e+18,19.609
1441,1e+18,21.218
1925,1e+18,23.548
2454,1e+18,25.327
3030,1e+18,26.161
3655,1e+18,26.535
4331,1e+18,26.738
5060,1e+18,26.874
5844,1e+18,26.983
6685,1e+18,27.086
7585,1e+18,27.19
8546,1e+18,27.297
10000,1e+18,27.452
20000,1e+18,28.182
50000,1e+18,28.724
1e+05,1e+18,28.875
0.5,1e+19,4.9626e-07
1,1e+19,0.00089182
1.5,1e+19,0.0392
2,1e+19,0.33958
5,1e+19,2.9727
7,1e+19,4.0915
10,1e+19,5.4609
15,1e+19,7.143
23,1e+19,9.0142
32,1e+19,10.44
52,1e+19,11.374
74,1e+19,12.496
100,1e+19,13.7
165,1e+19,15.845
235,1e+19,17.339
310,1e+19,18.097
390,1e+19,18.45
475,1e+19,18.661
655,1e+19,18.983
845,1e+19,19.353
1000,1e+19,19.747
1441,1e+19,21.421
1925,1e+19,23.631
2454,1e+19,25.279
3030,1e+19,26.1
3655,1e+19,26.491
4331,1e+19,26.71
5060,1e+19,26.856
5844,1e+19,26.973
6685,1e+19,27.081
7585,1e+19,27.188
8546,1e+19,27.298
10000,1e+19,27.454
20000,1e+19,28.186
50000,1e+19,28.726
1e+05,1e+19,28.876
0.5,1e+20,2.6166e-07
1,1e+20,0.00019315
1.5,1e+20,0.0062576
2,1e+20,0.050056
5,1e+20,1.8412
7,1e+20,2.9691
10,1e+20,4.362
15,1e+20,6.2209
23,1e+20,8.6033
32,1e+20,10.388
52,1e+20,12.261
74,1e+20,14.38
100,1e+20,16.005
165,1e+20,17.799
235,1e+20,18.383
310,1e+20,18.633
390,1e+20,18.81
475,1e+20,18.989
655,1e+20,19.444
845,1e+20,20.069
1000,1e+20,20.669
1441,1e+20,22.542
1925,1e+20,24.338
2454,1e+20,25.547
3030,1e+20,26.184
3655,1e+20,26.518
4331,1e+20,26.72
5060,1e+20,26.861
5844,1e+20,26.979
6685,1e+20,27.088
7585,1e+20,27.196
8546,1e+20,27.308
10000,1e+20,27.465
20000,1e+20,28.195
50000,1e+20,28.727
1e+05,1e+20,28.877
0.5,1e+21,1.0615e-06
1,1e+21,0.00011705
1.5,1e+21,0.0020841
2,1e+21,0.012493
5,1e+21,1.0926
7,1e+21,1.9853
10,1e+21,3.1173
15,1e+21,4.8293
23,1e+21,7.0384
32,1e+21,9.0709
52,1e+21,11.722
74,1e+21,14.722
100,1e+21,16.713
165,1e+21,18.436
235,1e+21,18.872
310,1e+21,19.278
390,1e+21,19.755
475,1e+21,20.277
655,1e+21,21.348
845,1e+21,22.373
1000,1e+21,23.104
1441,1e+21,24.654
1925,1e+21,25.652
2454,1e+21,26.209
3030,1e+21,26.513
3655,1e+21,26.696
4331,1e+21,26.826
5060,1e+21,26.933
5844,1e+21,27.034
6685,1e+21,27.135
7585,1e+21,27.239
8546,1e+21,27.349
10000,1e+21,27.505
20000,1e+21,28.217
50000,1e+21,28.733
1e+05,1e+21,28.878
0.5,1e+22,1.0001
1,1e+22,1.0546
1.5,1e+22,1.2112
2,1e+22,1.0975
5,1e+22,1.1279
7,1e+22,1.5203
10,1e+22,2.3506
15,1e+22,3.7519
23,1e+22,5.6195
32,1e+22,7.4029
52,1e+22,9.9864
74,1e+22,12.53
100,1e+22,15.184
165,1e+22,17.984
235,1e+22,19.466
310,1e+22,20.704
390,1e+22,21.721
475,1e+22,22.58
655,1e+22,23.923
845,1e+22,24.866
1000,1e+22,25.406
1441,1e+22,26.238
1925,1e+22,26.58
2454,1e+22,26.74
3030,1e+22,26.834
3655,1e+22,26.907
4331,1e+22,26.977
5060,1e+22,27.05
5844,1e+22,27.132
6685,1e+22,27.223
7585,1e+22,27.322
8546,1e+22,27.428
10000,1e+22,27.581
20000,1e+22,28.264
50000,1e+22,28.747
1e+05,1e+22,28.884
0.5,1e+23,2.004
1,1e+23,2.0663
1.5,1e+23,2.1944
2,1e+23,2.3366
5,1e+23,2.8957
7,1e+23,3.2555
10,1e+23,3.8032
15,1e+23,4.6882
23,1e+23,5.5372
32,1e+23,6.3243
52,1e+23,8.7188
74,1e+23,10.227
100,1e+23,12.458
165,1e+23,16.062
235,1e+23,18.579
310,1e+23,20.736
390,1e+23,22.344
475,1e+23,23.579
655,1e+23,25.096
845,1e+23,25.921
1000,1e+23,26.27
1441,1e+23,26.662
1925,1e+23,26.802
2454,1e+23,26.859
3030,1e+23,26.922
3655,1e+23,26.987
4331,1e+23,27.06
5060,1e+23,27.143
5844,1e+23,27.232
6685,1e+23,27.337
7585,1e+23,27.449
8546,1e+23,27.563
10000,1e+23,27.721
20000,1e+23,28.359
50000,1e+23,28.777
1e+05,1e+23,28.896
0.5,1e+24,6
1,1e+24,6
1.5,1e+24,6.0004
2,1e+24,6.0017
5,1e+24,6.039
7,1e+24,6.0876
10,1e+24,6.1816
15,1e+24,6.3776
23,1e+24,6.7804
32,1e+24,7.3476
52,1e+24,8.7858
74,1e+24,10.08
100,1e+24,11.264
165,1e+24,14.514
235,1e+24,15.743
310,1e+24,18.247
390,1e+24,20.534
475,1e+24,22.066
655,1e+24,24.139
845,1e+24,25.327
1000,1e+24,25.843
1441,1e+24,26.451
1925,1e+24,26.681
2454,1e+24,26.811
3030,1e+24,26.866
3655,1e+24,26.978
4331,1e+24,27.102
5060,1e+24,27.235
5844,1e+24,27.374
6685,1e+24,27.513
7585,1e+24,27.643
8546,1e+24,27.772
10000,1e+24,27.94
20000,1e+24,28.502
50000,1e+24,28.826
1e+05,1e+24,28.918
