"Te","ne","CS"
74,1e+20,20.005
100,1e+20,21.806
165,1e+20,23.416
235,1e+20,24.218
310,1e+20,25.387
390,1e+20,26.848
475,1e+20,28.359
655,1e+20,31.545
845,1e+20,35.578
1000,1e+20,38.871
1441,1e+20,40.962
1925,1e+20,41.452
2454,1e+20,41.846
3030,1e+20,42.311
3655,1e+20,42.99
4331,1e+20,44.114
5060,1e+20,45.955
5844,1e+20,48.489
6685,1e+20,51.272
7585,1e+20,53.771
8546,1e+20,55.61
10000,1e+20,57.198
20000,1e+20,60.475
50000,1e+20,64.881
1e+05,1e+20,66.357
0.5,1e+21,0.005847
1,1e+21,0.26462
1.5,1e+21,0.71518
2,1e+21,0.89943
5,1e+21,1.2167
7,1e+21,1.3525
10,1e+21,1.7298
15,1e+21,3.8705
23,1e+21,8.1495
32,1e+21,13.264
52,1e+21,17.717
74,1e+21,21.137
100,1e+21,22.914
165,1e+21,24.992
235,1e+21,27.732
310,1e+21,29.992
390,1e+21,31.803
475,1e+21,33.058
655,1e+21,35.466
845,1e+21,38.806
1000,1e+21,40.096
1441,1e+21,41.191
1925,1e+21,41.806
2454,1e+21,42.396
3030,1e+21,43.064
3655,1e+21,43.958
4331,1e+21,45.276
5060,1e+21,47.133
5844,1e+21,49.419
6685,1e+21,51.877
7585,1e+21,54.111
8546,1e+21,55.787
10000,1e+21,57.274
20000,1e+21,60.498
50000,1e+21,64.841
1e+05,1e+21,66.199
0.5,1e+22,1.0432
1,1e+22,1.1041
1.5,1e+22,1.1724
2,1e+22,1.2409
5,1e+22,1.5549
7,1e+22,1.6953
10,1e+22,1.9529
15,1e+22,2.9027
23,1e+22,4.4814
32,1e+22,7.7908
52,1e+22,15.801
74,1e+22,19.529
100,1e+22,22.248
165,1e+22,27.36
235,1e+22,31.427
310,1e+22,33.53
390,1e+22,35.587
475,1e+22,37.89
655,1e+22,40.095
845,1e+22,40.977
1000,1e+22,41.598
1441,1e+22,43.011
1925,1e+22,44.2
2454,1e+22,45.457
3030,1e+22,46.793
3655,1e+22,48.183
4331,1e+22,49.629
5060,1e+22,51.144
5844,1e+22,52.733
6685,1e+22,54.283
7585,1e+22,55.616
8546,1e+22,56.652
10000,1e+22,57.687
20000,1e+22,60.624
50000,1e+22,64.866
1e+05,1e+22,66.147
0.5,1e+23,2
1,1e+23,2
1.5,1e+23,2
2,1e+23,2.0001
5,1e+23,2.0098
7,1e+23,2.0328
10,1e+23,2.1112
15,1e+23,2.3993
23,1e+23,3.0085
32,1e+23,3.9221
52,1e+23,14.399
74,1e+23,17.325
100,1e+23,20.436
165,1e+23,24.666
235,1e+23,30.189
310,1e+23,33.635
390,1e+23,37.4
475,1e+23,39.545
655,1e+23,43.398
845,1e+23,45.435
1000,1e+23,46.578
1441,1e+23,48.878
1925,1e+23,50.54
2454,1e+23,51.916
3030,1e+23,53.202
3655,1e+23,54.348
4331,1e+23,55.32
5060,1e+23,56.137
5844,1e+23,56.824
6685,1e+23,57.399
7585,1e+23,57.884
8546,1e+23,58.295
10000,1e+23,58.792
20000,1e+23,61.369
50000,1e+23,65.054
1e+05,1e+23,66.176
0.5,1e+24,8
1,1e+24,8
1.5,1e+24,8
2,1e+24,8
5,1e+24,8
7,1e+24,8.0001
10,1e+24,8.0006
15,1e+24,8.0026
23,1e+24,8.025
32,1e+24,9.0547
52,1e+24,15.879
74,1e+24,18.345
100,1e+24,19.315
165,1e+24,22.398
235,1e+24,26.258
310,1e+24,29.954
390,1e+24,33.089
475,1e+24,35.705
655,1e+24,43.134
845,1e+24,47.033
1000,1e+24,48.975
1441,1e+24,52.292
1925,1e+24,54.348
2454,1e+24,55.593
3030,1e+24,56.503
3655,1e+24,57.215
4331,1e+24,57.804
5060,1e+24,58.302
5844,1e+24,58.755
6685,1e+24,59.164
7585,1e+24,59.55
8546,1e+24,59.943
10000,1e+24,60.504
20000,1e+24,63.339
50000,1e+24,65.544
1e+05,1e+24,66.412
