"Te","ne","CS"
8546,1e+21,3.999
10000,1e+21,3.999
20000,1e+21,3.9994
50000,1e+21,3.9998
1e+05,1e+21,3.9999
0.5,1e+22,0.00025798
1,1e+22,0.0046632
1.5,1e+22,0.018164
2,1e+22,0.044976
5,1e+22,0.54675
7,1e+22,0.97594
10,1e+22,1.3889
15,1e+22,1.6921
23,1e+22,2.0622
32,1e+22,2.6323
52,1e+22,3.5346
74,1e+22,3.8378
100,1e+22,3.879
165,1e+22,3.9478
235,1e+22,3.9701
310,1e+22,3.9806
390,1e+22,3.976
475,1e+22,3.9821
655,1e+22,3.989
845,1e+22,3.9877
1000,1e+22,3.9904
1441,1e+22,3.9915
1925,1e+22,3.9945
2454,1e+22,3.9962
3030,1e+22,3.9959
3655,1e+22,3.9969
4331,1e+22,3.9967
5060,1e+22,3.9974
5844,1e+22,3.9979
6685,1e+22,3.9977
7585,1e+22,3.9981
8546,1e+22,3.9984
10000,1e+22,3.9983
20000,1e+22,3.999
50000,1e+22,3.9995
1e+05,1e+22,3.9997
0.5,1e+23,2
1,1e+23,2
1.5,1e+23,2
2,1e+23,2
5,1e+23,2
7,1e+23,2
10,1e+23,2
15,1e+23,2.002
23,1e+23,2.0548
32,1e+23,2.2587
52,1e+23,2.8496
74,1e+23,3.3718
100,1e+23,3.6692
165,1e+23,3.8812
235,1e+23,3.9384
310,1e+23,3.9621
390,1e+23,3.9387
475,1e+23,3.9543
655,1e+23,3.9717
845,1e+23,3.9807
1000,1e+23,3.985
1441,1e+23,3.9914
1925,1e+23,3.9882
2454,1e+23,3.9918
3030,1e+23,3.994
3655,1e+23,3.9955
4331,1e+23,3.9936
5060,1e+23,3.9949
5844,1e+23,3.9959
6685,1e+23,3.9967
7585,1e+23,3.9972
8546,1e+23,3.9962
10000,1e+23,3.997
20000,1e+23,3.9984
50000,1e+23,3.9992
1e+05,1e+23,3.9995
0.5,1e+24,2
1,1e+24,2
1.5,1e+24,2
2,1e+24,2
5,1e+24,2
7,1e+24,2
10,1e+24,2.0001
15,1e+24,2.0026
23,1e+24,2.0322
32,1e+24,2.1309
52,1e+24,2.5092
74,1e+24,2.9182
100,1e+24,3.275
165,1e+24,3.6951
235,1e+24,3.843
310,1e+24,3.9061
390,1e+24,3.9381
475,1e+24,3.9563
655,1e+24,3.9051
845,1e+24,3.9338
1000,1e+24,3.9476
1441,1e+24,3.9689
1925,1e+24,3.9799
2454,1e+24,3.9861
3030,1e+24,3.9899
3655,1e+24,3.9924
4331,1e+24,3.9941
5060,1e+24,3.9872
5844,1e+24,3.9897
6685,1e+24,3.9915
7585,1e+24,3.993
8546,1e+24,3.9941
10000,1e+24,3.9954
20000,1e+24,3.9965
50000,1e+24,3.9984
1e+05,1e+24,3.999
