"Te","ne","CS"
0.5,1e+12,0.0039125
1,1e+12,0.98243
1.5,1e+12,1.619
2,1e+12,1.9682
5,1e+12,2.9862
7,1e+12,3.788
10,1e+12,3.9735
15,1e+12,4.0074
23,1e+12,4.2489
32,1e+12,4.7252
52,1e+12,5.8544
74,1e+12,6.8265
100,1e+12,7.7666
165,1e+12,9.9443
235,1e+12,11.565
310,1e+12,11.875
390,1e+12,11.953
475,1e+12,12.008
655,1e+12,12.202
845,1e+12,12.531
1000,1e+12,12.819
1441,1e+12,13.402
1925,1e+12,13.679
2454,1e+12,13.807
3030,1e+12,13.872
3655,1e+12,13.909
4331,1e+12,13.932
5060,1e+12,13.947
5844,1e+12,13.958
6685,1e+12,13.965
7585,1e+12,13.971
8546,1e+12,13.976
10000,1e+12,13.98
20000,1e+12,13.992
50000,1e+12,13.997
1e+05,1e+12,13.999
0.5,1e+13,0.0020536
1,1e+13,0.96906
1.5,1e+13,1.712
2,1e+13,1.9803
5,1e+13,3.0322
7,1e+13,3.7986
10,1e+13,3.9744
15,1e+13,4.0078
23,1e+13,4.2499
32,1e+13,4.7268
52,1e+13,5.8554
74,1e+13,6.827
100,1e+13,7.7668
165,1e+13,9.9444
235,1e+13,11.565
310,1e+13,11.875
390,1e+13,11.953
475,1e+13,12.008
655,1e+13,12.202
845,1e+13,12.531
1000,1e+13,12.819
1441,1e+13,13.402
1925,1e+13,13.679
2454,1e+13,13.807
3030,1e+13,13.872
3655,1e+13,13.909
4331,1e+13,13.932
5060,1e+13,13.947
5844,1e+13,13.958
6685,1e+13,13.965
7585,1e+13,13.971
8546,1e+13,13.976
10000,1e+13,13.98
20000,1e+13,13.992
50000,1e+13,13.997
1e+05,1e+13,13.999
0.5,1e+14,0.0022719
1,1e+14,0.96895
1.5,1e+14,1.7242
2,1e+14,1.9826
5,1e+14,3.2046
7,1e+14,3.8572
10,1e+14,3.9811
15,1e+14,4.0107
23,1e+14,4.26
32,1e+14,4.7417
52,1e+14,5.8645
74,1e+14,6.831
100,1e+14,7.7688
165,1e+14,9.9451
235,1e+14,11.566
310,1e+14,11.875
390,1e+14,11.953
475,1e+14,12.008
