"Te","ne","CS"
15,1e+16,4.6182
23,1e+16,4.9608
32,1e+16,4.9906
52,1e+16,5.0036
74,1e+16,5.126
100,1e+16,5.5601
165,1e+16,6.4239
235,1e+16,6.8156
310,1e+16,6.9254
390,1e+16,6.9619
475,1e+16,6.9773
655,1e+16,6.9891
845,1e+16,6.9934
1000,1e+16,6.9952
1441,1e+16,6.9973
1925,1e+16,6.9983
2454,1e+16,6.9988
3030,1e+16,6.9991
3655,1e+16,6.9993
4331,1e+16,6.9994
5060,1e+16,6.9995
5844,1e+16,6.9996
6685,1e+16,6.9996
7585,1e+16,6.9997
8546,1e+16,6.9997
10000,1e+16,6.9998
20000,1e+16,6.9999
50000,1e+16,7
1e+05,1e+16,7
0.5,1e+17,4.6115e-09
1,1e+17,0.023606
1.5,1e+17,0.85041
2,1e+17,1.0202
5,1e+17,2.8582
7,1e+17,3.064
10,1e+17,3.9607
15,1e+17,4.8724
23,1e+17,4.9872
32,1e+17,4.9966
52,1e+17,5.0119
74,1e+17,5.2185
100,1e+17,5.6929
165,1e+17,6.4523
235,1e+17,6.8233
310,1e+17,6.9282
390,1e+17,6.9633
475,1e+17,6.978
655,1e+17,6.9894
845,1e+17,6.9936
1000,1e+17,6.9953
1441,1e+17,6.9974
1925,1e+17,6.9983
2454,1e+17,6.9988
3030,1e+17,6.9991
3655,1e+17,6.9993
4331,1e+17,6.9994
5060,1e+17,6.9995
5844,1e+17,6.9996
6685,1e+17,6.9996
7585,1e+17,6.9997
8546,1e+17,6.9997
10000,1e+17,6.9998
20000,1e+17,6.9999
50000,1e+17,7
1e+05,1e+17,7
0.5,1e+18,9.2273e-10
1,1e+18,0.0040976
1.5,1e+18,0.46372
2,1e+18,0.9122
5,1e+18,2.667
7,1e+18,3.0464
10,1e+18,4.1298
15,1e+18,4.9332
23,1e+18,4.9931
32,1e+18,4.9978
52,1e+18,5.024
74,1e+18,5.3412
100,1e+18,5.8106
165,1e+18,6.4902
235,1e+18,6.8367
310,1e+18,6.9335
390,1e+18,6.9658
475,1e+18,6.9795
655,1e+18,6.9901
845,1e+18,6.994
1000,1e+18,6.9956
1441,1e+18,6.9975
1925,1e+18,6.9984
2454,1e+18,6.9989
3030,1e+18,6.9991
3655,1e+18,6.9993
4331,1e+18,6.9994
5060,1e+18,6.9995
5844,1e+18,6.9996
6685,1e+18,6.9997
7585,1e+18,6.9997
8546,1e+18,6.9997
10000,1e+18,6.9998
20000,1e+18,6.9999
50000,1e+18,7
1e+05,1e+18,7
0.5,1e+19,1.9748e-10
1,1e+19,0.00058937
1.5,1e+19,0.10051
2,1e+19,0.61283
5,1e+19,2.1077
7,1e+19,2.8202
10,1e+19,3.6256
15,1e+19,4.8474
23,1e+19,4.9754
32,1e+19,4.9894
52,1e+19,5.0391
74,1e+19,5.4841
100,1e+19,5.9057
165,1e+19,6.5517
235,1e+19,6.8598
310,1e+19,6.9417
390,1e+19,6.9692
475,1e+19,6.9811
655,1e+19,6.9905
845,1e+19,6.9942
1000,1e+19,6.9956
1441,1e+19,6.9976
1925,1e+19,6.9984
2454,1e+19,6.9989
3030,1e+19,6.9991
3655,1e+19,6.9993
4331,1e+19,6.9994
5060,1e+19,6.9995
5844,1e+19,6.9996
6685,1e+19,6.9997
7585,1e+19,6.9997
8546,1e+19,6.9997
10000,1e+19,6.9998
20000,1e+19,6.9999
50000,1e+19,7
1e+05,1e+19,7
0.5,1e+20,1.0455e-10
1,1e+20,0.00012825
1.5,1e+20,0.017881
2,1e+20,0.19472
5,1e+20,1.5199
7,1e+20,2.2679
10,1e+20,2.9049
15,1e+20,4.2251
23,1e+20,4.8439
32,1e+20,4.913
52,1e+20,4.9952
74,1e+20,5.4405
100,1e+20,5.9263
165,1e+20,6.6607
235,1e+20,6.895
310,1e+20,6.9513
390,1e+20,6.9721
475,1e+20,6.9806
655,1e+20,6.9878
845,1e+20,6.9913
1000,1e+20,6.9928
1441,1e+20,6.9951
1925,1e+20,6.9968
2454,1e+20,6.9978
3030,1e+20,6.9983
3655,1e+20,6.9987
4331,1e+20,6.999
5060,1e+20,6.9992
5844,1e+20,6.9993
6685,1e+20,6.9994
7585,1e+20,6.9995
8546,1e+20,6.9996
10000,1e+20,6.9997
20000,1e+20,6.9999
50000,1e+20,7
1e+05,1e+20,7
0.5,1e+21,4.2439e-10
1,1e+21,7.7525e-05
1.5,1e+21,0.0057636
2,1e+21,0.052389
5,1e+21,0.8193
7,1e+21,1.4369
10,1e+21,2.2592
15,1e+21,3.1511
23,1e+21,4.3644
32,1e+21,4.7325
52,1e+21,4.9182
74,1e+21,5.3127
100,1e+21,5.9255
165,1e+21,6.7407
235,1e+21,6.9188
310,1e+21,6.9547
390,1e+21,6.9719
475,1e+21,6.9768
655,1e+21,6.9837
845,1e+21,6.989
1000,1e+21,6.9898
1441,1e+21,6.9929
1925,1e+21,6.9945
2454,1e+21,6.9955
3030,1e+21,6.9961
3655,1e+21,6.9965
4331,1e+21,6.9969
5060,1e+21,6.9975
5844,1e+21,6.9977
6685,1e+21,6.9978
7585,1e+21,6.9982
8546,1e+21,6.9983
10000,1e+21,6.9985
20000,1e+21,6.9993
50000,1e+21,6.9998
1e+05,1e+21,6.9999
0.5,1e+22,1.3401e-07
1,1e+22,0.00042143
1.5,1e+22,0.0080871
2,1e+22,0.039879
5,1e+22,0.71884
7,1e+22,1.2336
10,1e+22,1.8148
15,1e+22,2.389
23,1e+22,3.2736
32,1e+22,4.0727
52,1e+22,4.6563
74,1e+22,5.0946
100,1e+22,5.7547
165,1e+22,6.6843
235,1e+22,6.8896
310,1e+22,6.9233
390,1e+22,6.9494
475,1e+22,6.9636
655,1e+22,6.9692
845,1e+22,6.9791
1000,1e+22,6.9838
1441,1e+22,6.9868
1925,1e+22,6.9914
2454,1e+22,6.9918
3030,1e+22,6.994
3655,1e+22,6.994
4331,1e+22,6.9953
5060,1e+22,6.9952
5844,1e+22,6.9961
6685,1e+22,6.9968
7585,1e+22,6.9966
8546,1e+22,6.9972
10000,1e+22,6.9972
20000,1e+22,6.9985
50000,1e+22,6.9993
1e+05,1e+22,6.9995
0.5,1e+23,1
1,1e+23,1.0007
1.5,1e+23,1.0051
2,1e+23,1.0149
5,1e+23,1.1715
7,1e+23,0.87263
10,1e+23,1.3066
15,1e+23,1.9377
23,1e+23,2.6673
32,1e+23,3.3232
52,1e+23,4.2467
74,1e+23,4.704
100,1e+23,5.1653
165,1e+23,6.2891
235,1e+23,6.722
310,1e+23,6.8551
390,1e+23,6.9096
475,1e+23,6.8946
655,1e+23,6.9358
845,1e+23,6.9563
1000,1e+23,6.9662
1441,1e+23,6.9806
1925,1e+23,6.978
2454,1e+23,6.9846
3030,1e+23,6.9887
3655,1e+23,6.9915
4331,1e+23,6.9893
5060,1e+23,6.9915
5844,1e+23,6.9931
6685,1e+23,6.9944
7585,1e+23,6.9953
8546,1e+23,6.9941
10000,1e+23,6.9953
20000,1e+23,6.9976
50000,1e+23,6.9985
1e+05,1e+23,6.9991
0.5,1e+24,5
1,1e+24,5
1.5,1e+24,5
2,1e+24,5
5,1e+24,5
7,1e+24,5
10,1e+24,5
15,1e+24,5
23,1e+24,5
32,1e+24,5
52,1e+24,5.0009
74,1e+24,4.6744
100,1e+24,4.8706
165,1e+24,5.3827
235,1e+24,6.032
310,1e+24,6.436
390,1e+24,6.6447
475,1e+24,6.7578
655,1e+24,6.8661
845,1e+24,6.9142
1000,1e+24,6.9356
1441,1e+24,6.9647
1925,1e+24,6.9452
2454,1e+24,6.9616
3030,1e+24,6.9718
3655,1e+24,6.9786
4331,1e+24,6.9834
5060,1e+24,6.9869
5844,1e+24,6.9894
6685,1e+24,6.9913
7585,1e+24,6.9928
8546,1e+24,6.9874
10000,1e+24,6.99
20000,1e+24,6.9965
50000,1e+24,6.9973
1e+05,1e+24,6.9985
