"Te","ne","CS"
3655,1e+19,40.853
4331,1e+19,41.708
5060,1e+19,42.204
5844,1e+19,42.588
6685,1e+19,42.956
7585,1e+19,43.366
8546,1e+19,43.86
10000,1e+19,44.728
20000,1e+19,48.681
50000,1e+19,50.544
1e+05,1e+19,51.174
0.5,1e+20,4.5526e-06
1,1e+20,0.0057243
1.5,1e+20,0.022704
2,1e+20,0.0859
5,1e+20,2.5489
7,1e+20,3.7431
10,1e+20,5.3776
15,1e+20,6.7363
23,1e+20,9.3015
32,1e+20,11.869
52,1e+20,15.487
74,1e+20,16.942
100,1e+20,18.221
165,1e+20,21.378
235,1e+20,23.402
310,1e+20,24.267
390,1e+20,24.876
475,1e+20,25.469
655,1e+20,26.581
845,1e+20,27.607
1000,1e+20,28.387
1441,1e+20,30.491
1925,1e+20,32.817
2454,1e+20,35.797
3030,1e+20,39.136
3655,1e+20,40.918
4331,1e+20,41.731
5060,1e+20,42.217
5844,1e+20,42.598
6685,1e+20,42.966
7585,1e+20,43.377
8546,1e+20,43.873
10000,1e+20,44.741
20000,1e+20,48.571
50000,1e+20,50.453
1e+05,1e+20,51.151
0.5,1e+21,1.8471e-05
1,1e+21,0.003536
1.5,1e+21,0.0075606
2,1e+21,0.020788
5,1e+21,1.5874
7,1e+21,2.7971
10,1e+21,4.0287
15,1e+21,5.5113
23,1e+21,7.4205
32,1e+21,10.145
52,1e+21,14.901
74,1e+21,17.227
100,1e+21,19.705
165,1e+21,22.893
235,1e+21,24.95
310,1e+21,26.378
390,1e+21,27.438
475,1e+21,28.389
655,1e+21,29.987
845,1e+21,31.253
1000,1e+21,32.08
1441,1e+21,33.895
1925,1e+21,35.793
2454,1e+21,38.221
3030,1e+21,40.19
3655,1e+21,41.268
4331,1e+21,41.882
5060,1e+21,42.307
5844,1e+21,42.67
6685,1e+21,43.037
7585,1e+21,43.458
8546,1e+21,43.967
10000,1e+21,44.848
20000,1e+21,48.51
50000,1e+21,50.353
1e+05,1e+21,51.123
0.5,1e+22,0.0064419
1,1e+22,0.13443
1.5,1e+22,0.4
2,1e+22,0.70016
5,1e+22,2.2603
7,1e+22,2.7288
10,1e+22,3.3748
15,1e+22,4.6533
23,1e+22,6.001
32,1e+22,7.8748
52,1e+22,12.24
74,1e+22,15.482
100,1e+22,18.074
165,1e+22,23.046
235,1e+22,27.672
310,1e+22,29.626
390,1e+22,31.162
475,1e+22,32.441
655,1e+22,34.123
845,1e+22,35.357
1000,1e+22,36.307
1441,1e+22,38.527
1925,1e+22,40.046
2454,1e+22,41.002
3030,1e+22,41.616
3655,1e+22,42.054
4331,1e+22,42.413
5060,1e+22,42.753
5844,1e+22,43.117
6685,1e+22,43.541
7585,1e+22,44.052
8546,1e+22,44.652
10000,1e+22,45.581
20000,1e+22,48.625
50000,1e+22,50.327
1e+05,1e+22,51.119
0.5,1e+23,4
1,1e+23,4.0034
1.5,1e+23,4.0186
2,1e+23,4.0486
5,1e+23,4.3645
7,1e+23,4.5851
10,1e+23,4.9736
15,1e+23,5.8026
23,1e+23,6.7291
32,1e+23,7.7192
52,1e+23,10.036
74,1e+23,13.021
100,1e+23,15.36
165,1e+23,20.238
235,1e+23,27.15
310,1e+23,30.467
390,1e+23,32.942
475,1e+23,34.688
655,1e+23,37.481
845,1e+23,39.104
1000,1e+23,39.892
1441,1e+23,41.119
1925,1e+23,41.815
2454,1e+23,42.33
3030,1e+23,42.799
3655,1e+23,43.288
4331,1e+23,43.825
5060,1e+23,44.418
5844,1e+23,45.052
6685,1e+23,45.69
7585,1e+23,46.294
8546,1e+23,46.832
10000,1e+23,47.452
20000,1e+23,49.11
50000,1e+23,50.473
1e+05,1e+23,51.175
0.5,1e+24,7
1,1e+24,7
1.5,1e+24,7
2,1e+24,7
5,1e+24,7.0067
7,1e+24,7.022
10,1e+24,7.0622
15,1e+24,7.1697
23,1e+24,7.44
32,1e+24,7.9005
52,1e+24,9.5002
74,1e+24,11.621
100,1e+24,13.866
165,1e+24,17.719
235,1e+24,21.079
310,1e+24,27.916
390,1e+24,30.763
475,1e+24,33.061
655,1e+24,36.467
845,1e+24,38.697
1000,1e+24,39.779
1441,1e+24,41.698
1925,1e+24,43.178
2454,1e+24,44.255
3030,1e+24,45.16
3655,1e+24,45.934
4331,1e+24,46.6
5060,1e+24,47.168
5844,1e+24,47.655
6685,1e+24,48.043
7585,1e+24,48.367
8546,1e+24,48.626
10000,1e+24,48.921
20000,1e+24,49.956
50000,1e+24,50.849
1e+05,1e+24,51.328
