"Te","ne","CS"
100,1e+14,10.079
165,1e+14,13.062
235,1e+14,15.676
310,1e+14,16.406
390,1e+14,16.686
475,1e+14,16.878
655,1e+14,17.285
845,1e+14,17.906
1000,1e+14,18.612
1441,1e+14,21.266
1925,1e+14,23.457
2454,1e+14,24.331
3030,1e+14,24.665
3655,1e+14,24.837
4331,1e+14,24.962
5060,1e+14,25.074
5844,1e+14,25.19
6685,1e+14,25.311
7585,1e+14,25.44
8546,1e+14,25.57
10000,1e+14,25.75
20000,1e+14,26.435
50000,1e+14,26.821
1e+05,1e+14,26.917
0.5,1e+15,0.0071803
1,1e+15,1.174
1.5,1e+15,1.9858
2,1e+15,2.0079
5,1e+15,3.2467
7,1e+15,3.8822
10,1e+15,4.4542
15,1e+15,5.2427
23,1e+15,6.2327
32,1e+15,7.2015
52,1e+15,8.5309
74,1e+15,9.2058
100,1e+15,10.085
165,1e+15,13.065
235,1e+15,15.677
310,1e+15,16.406
390,1e+15,16.686
475,1e+15,16.878
655,1e+15,17.285
845,1e+15,17.906
1000,1e+15,18.613
1441,1e+15,21.266
1925,1e+15,23.457
2454,1e+15,24.331
3030,1e+15,24.665
3655,1e+15,24.837
4331,1e+15,24.962
5060,1e+15,25.074
5844,1e+15,25.19
6685,1e+15,25.311
7585,1e+15,25.44
8546,1e+15,25.57
10000,1e+15,25.75
20000,1e+15,26.435
50000,1e+15,26.821
1e+05,1e+15,26.917
0.5,1e+16,0.00343
1,1e+16,0.80356
1.5,1e+16,1.9533
2,1e+16,2.0305
5,1e+16,3.7963
7,1e+16,4.2591
10,1e+16,4.9662
15,1e+16,5.7285
23,1e+16,6.6189
32,1e+16,7.5328
52,1e+16,8.6352
74,1e+16,9.2621
100,1e+16,10.139
165,1e+16,13.094
235,1e+16,15.681
310,1e+16,16.407
390,1e+16,16.686
475,1e+16,16.878
655,1e+16,17.286
845,1e+16,17.906
1000,1e+16,18.613
1441,1e+16,21.267
1925,1e+16,23.456
2454,1e+16,24.331
3030,1e+16,24.664
3655,1e+16,24.837
4331,1e+16,24.962
5060,1e+16,25.074
5844,1e+16,25.19
6685,1e+16,25.311
7585,1e+16,25.44
8546,1e+16,25.57
10000,1e+16,25.75
20000,1e+16,26.435
50000,1e+16,26.821
1e+05,1e+16,26.917
0.5,1e+17,0.00053675
1,1e+17,0.22263
1.5,1e+17,1.6554
2,1e+17,1.9684
5,1e+17,3.9336
7,1e+17,4.7428
10,1e+17,5.5549
15,1e+17,6.4268
23,1e+17,7.563
32,1e+17,8.3912
52,1e+17,9.0077
74,1e+17,9.6194
100,1e+17,10.542
165,1e+17,13.329
235,1e+17,15.716
310,1e+17,16.413
390,1e+17,16.689
475,1e+17,16.88
655,1e+17,17.288
845,1e+17,17.91
1000,1e+17,18.618
1441,1e+17,21.269
1925,1e+17,23.453
2454,1e+17,24.329
3030,1e+17,24.663
3655,1e+17,24.837
4331,1e+17,24.961
5060,1e+17,25.074
5844,1e+17,25.19
6685,1e+17,25.312
7585,1e+17,25.44
8546,1e+17,25.571
10000,1e+17,25.751
20000,1e+17,26.436
50000,1e+17,26.821
1e+05,1e+17,26.917
0.5,1e+18,7.3984e-05
1,1e+18,0.030615
1.5,1e+18,0.57065
2,1e+18,1.5811
5,1e+18,3.7544
7,1e+18,4.7402
10,1e+18,5.8538
15,1e+18,7.1578
23,1e+18,8.6219
32,1e+18,9.0082
52,1e+18,9.8092
74,1e+18,10.853
100,1e+18,11.927
165,1e+18,14.304
235,1e+18,15.917
310,1e+18,16.461
390,1e+18,16.711
475,1e+18,16.897
655,1e+18,17.312
845,1e+18,17.946
1000,1e+18,18.662
1441,1e+18,21.285
1925,1e+18,23.428
2454,1e+18,24.308
3030,1e+18,24.651
3655,1e+18,24.831
4331,1e+18,24.959
5060,1e+18,25.074
5844,1e+18,25.191
6685,1e+18,25.314
7585,1e+18,25.443
8546,1e+18,25.574
10000,1e+18,25.754
20000,1e+18,26.438
50000,1e+18,26.821
1e+05,1e+18,26.917
0.5,1e+19,1.5095e-05
1,1e+19,0.0042684
1.5,1e+19,0.077066
2,1e+19,0.45301
5,1e+19,3.0212
7,1e+19,4.1332
10,1e+19,5.511
15,1e+19,7.2538
23,1e+19,8.8103
32,1e+19,9.3875
52,1e+19,11.376
74,1e+19,12.876
100,1e+19,14.087
165,1e+19,15.721
235,1e+19,16.368
310,1e+19,16.649
390,1e+19,16.84
475,1e+19,17.027
655,1e+19,17.516
845,1e+19,18.257
1000,1e+19,19.027
1441,1e+19,21.514
1925,1e+19,23.432
2454,1e+19,24.274
3030,1e+19,24.626
3655,1e+19,24.815
4331,1e+19,24.95
5060,1e+19,25.07
5844,1e+19,25.191
6685,1e+19,25.316
7585,1e+19,25.447
8546,1e+19,25.579
10000,1e+19,25.76
20000,1e+19,26.441
50000,1e+19,26.822
1e+05,1e+19,26.918
0.5,1e+20,7.9537e-06
1,1e+20,0.00092629
1.5,1e+20,0.012299
2,1e+20,0.061539
5,1e+20,1.8936
7,1e+20,3.0325
10,1e+20,4.4163
15,1e+20,6.2866
23,1e+20,8.3932
32,1e+20,9.4578
52,1e+20,12.511
74,1e+20,14.478
100,1e+20,15.635
165,1e+20,16.582
235,1e+20,16.824
310,1e+20,17.05
390,1e+20,17.35
475,1e+20,17.736
655,1e+20,18.684
845,1e+20,19.733
1000,1e+20,20.559
1441,1e+20,22.553
1925,1e+20,23.816
2454,1e+20,24.396
3030,1e+20,24.672
3655,1e+20,24.839
4331,1e+20,24.967
5060,1e+20,25.086
5844,1e+20,25.207
6685,1e+20,25.334
7585,1e+20,25.466
8546,1e+20,25.597
10000,1e+20,25.778
20000,1e+20,26.448
50000,1e+20,26.824
1e+05,1e+20,26.918
0.5,1e+21,3.2267e-05
1,1e+21,0.00056363
1.5,1e+21,0.0041935
2,1e+21,0.016464
5,1e+21,1.0286
7,1e+21,1.9524
10,1e+21,3.1847
15,1e+21,4.865
23,1e+21,7.044
32,1e+21,8.4064
52,1e+21,11.749
74,1e+21,14.375
100,1e+21,15.842
165,1e+21,16.923
235,1e+21,17.677
310,1e+21,18.439
390,1e+21,19.183
475,1e+21,19.901
655,1e+21,21.184
845,1e+21,22.197
1000,1e+21,22.823
1441,1e+21,23.932
1925,1e+21,24.443
2454,1e+21,24.682
3030,1e+21,24.822
3655,1e+21,24.93
4331,1e+21,25.031
5060,1e+21,25.138
5844,1e+21,25.255
6685,1e+21,25.379
7585,1e+21,25.509
8546,1e+21,25.64
10000,1e+21,25.817
20000,1e+21,26.466
50000,1e+21,26.828
1e+05,1e+21,26.92
0.5,1e+22,0.42148
1,1e+22,0.78651
1.5,1e+22,1.0966
2,1e+22,1.224
5,1e+22,1.262
7,1e+22,1.7242
10,1e+22,2.279
15,1e+22,3.6932
23,1e+22,5.6117
32,1e+22,7.1208
52,1e+22,9.4795
74,1e+22,12.361
100,1e+22,14.428
165,1e+22,16.923
235,1e+22,18.799
310,1e+22,20.208
390,1e+22,21.305
475,1e+22,22.151
655,1e+22,23.316
845,1e+22,24.018
1000,1e+22,24.334
1441,1e+22,24.701
1925,1e+22,24.833
2454,1e+22,24.906
3030,1e+22,24.97
3655,1e+22,25.043
4331,1e+22,25.128
5060,1e+22,25.229
5844,1e+22,25.343
6685,1e+22,25.468
7585,1e+22,25.596
8546,1e+22,25.724
10000,1e+22,25.896
20000,1e+22,26.504
50000,1e+22,26.838
1e+05,1e+22,26.924
0.5,1e+23,2.0171
1,1e+23,2.0893
1.5,1e+23,2.1854
2,1e+23,2.2833
5,1e+23,2.7629
7,1e+23,3.0986
10,1e+23,3.6284
15,1e+23,4.5066
23,1e+23,6.0126
32,1e+23,6.7108
52,1e+23,7.9669
74,1e+23,9.8549
100,1e+23,12.007
165,1e+23,15.143
235,1e+23,18.01
310,1e+23,20.133
390,1e+23,21.626
475,1e+23,22.706
655,1e+23,23.925
845,1e+23,24.38
1000,1e+23,24.563
1441,1e+23,24.778
1925,1e+23,24.873
2454,1e+23,24.928
3030,1e+23,25.011
3655,1e+23,25.109
4331,1e+23,25.224
5060,1e+23,25.351
5844,1e+23,25.481
6685,1e+23,25.621
7585,1e+23,25.757
8546,1e+23,25.887
10000,1e+23,26.05
20000,1e+23,26.581
50000,1e+23,26.861
1e+05,1e+23,26.934
0.5,1e+24,7
1,1e+24,7
1.5,1e+24,7
2,1e+24,7
5,1e+24,7.0034
7,1e+24,7.0131
10,1e+24,7.0422
15,1e+24,7.1246
23,1e+24,6.7436
32,1e+24,7.1967
52,1e+24,8.1696
74,1e+24,9.1147
100,1e+24,10.373
165,1e+24,13.587
235,1e+24,15.407
310,1e+24,17.939
390,1e+24,19.779
475,1e+24,21.128
655,1e+24,22.843
845,1e+24,23.737
1000,1e+24,24.106
1441,1e+24,24.552
1925,1e+24,24.75
2454,1e+24,24.897
3030,1e+24,25.047
3655,1e+24,25.207
4331,1e+24,25.348
5060,1e+24,25.527
5844,1e+24,25.698
6685,1e+24,25.856
7585,1e+24,25.999
8546,1e+24,26.124
10000,1e+24,26.272
20000,1e+24,26.688
50000,1e+24,26.892
1e+05,1e+24,26.949
