"Te","ne","CS"
3655,1e+15,11.97
4331,1e+15,11.977
5060,1e+15,11.982
5844,1e+15,11.985
6685,1e+15,11.988
7585,1e+15,11.99
8546,1e+15,11.991
10000,1e+15,11.993
20000,1e+15,11.997
50000,1e+15,11.999
1e+05,1e+15,12
0.5,1e+16,0.0023153
1,1e+16,0.93773
1.5,1e+16,1.6379
2,1e+16,1.9685
5,1e+16,2.0111
7,1e+16,2.5787
10,1e+16,3.1904
15,1e+16,4.0977
23,1e+16,4.8786
32,1e+16,5.4042
52,1e+16,6.4315
74,1e+16,7.3365
100,1e+16,8.5497
165,1e+16,9.8642
235,1e+16,9.9691
310,1e+16,10.026
390,1e+16,10.152
475,1e+16,10.376
655,1e+16,10.942
845,1e+16,11.378
1000,1e+16,11.584
1441,1e+16,11.825
1925,1e+16,11.906
2454,1e+16,11.942
3030,1e+16,11.96
3655,1e+16,11.971
4331,1e+16,11.977
5060,1e+16,11.982
5844,1e+16,11.985
6685,1e+16,11.988
7585,1e+16,11.99
8546,1e+16,11.991
10000,1e+16,11.993
20000,1e+16,11.997
50000,1e+16,11.999
1e+05,1e+16,12
0.5,1e+17,0.00057612
1,1e+17,0.75177
1.5,1e+17,1.199
2,1e+17,1.8299
5,1e+17,2.0326
7,1e+17,2.8054
10,1e+17,3.4914
15,1e+17,4.4592
23,1e+17,5.3222
32,1e+17,6.0375
52,1e+17,7.1241
74,1e+17,7.8543
100,1e+17,8.9523
165,1e+17,9.8934
235,1e+17,9.9743
310,1e+17,10.03
390,1e+17,10.158
475,1e+17,10.385
655,1e+17,10.953
845,1e+17,11.385
1000,1e+17,11.588
1441,1e+17,11.827
1925,1e+17,11.907
2454,1e+17,11.942
3030,1e+17,11.96
3655,1e+17,11.971
4331,1e+17,11.978
5060,1e+17,11.982
5844,1e+17,11.986
6685,1e+17,11.988
7585,1e+17,11.99
8546,1e+17,11.991
10000,1e+17,11.993
20000,1e+17,11.997
50000,1e+17,11.999
1e+05,1e+17,12
0.5,1e+18,8.7098e-05
1,1e+18,0.28026
1.5,1e+18,0.89915
2,1e+18,1.3293
5,1e+18,2.0206
7,1e+18,2.8251
10,1e+18,3.6666
15,1e+18,4.7428
23,1e+18,5.7921
32,1e+18,6.7548
52,1e+18,7.8711
74,1e+18,8.7236
100,1e+18,9.5757
165,1e+18,9.9412
235,1e+18,9.985
310,1e+18,10.04
390,1e+18,10.177
475,1e+18,10.413
655,1e+18,10.979
845,1e+18,11.401
1000,1e+18,11.599
1441,1e+18,11.831
1925,1e+18,11.909
2454,1e+18,11.943
3030,1e+18,11.961
3655,1e+18,11.971
4331,1e+18,11.978
5060,1e+18,11.983
5844,1e+18,11.986
6685,1e+18,11.988
7585,1e+18,11.99
8546,1e+18,11.992
10000,1e+18,11.993
20000,1e+18,11.997
50000,1e+18,11.999
1e+05,1e+18,12
0.5,1e+19,1.7944e-05
1,1e+19,0.051552
1.5,1e+19,0.49954
2,1e+19,0.84844
5,1e+19,1.9
7,1e+19,2.4508
10,1e+19,3.4613
15,1e+19,4.7564
23,1e+19,6.0809
32,1e+19,7.2583
52,1e+19,8.5462
74,1e+19,9.5569
100,1e+19,9.8752
165,1e+19,9.9772
235,1e+19,10.004
310,1e+19,10.086
390,1e+19,10.274
475,1e+19,10.539
655,1e+19,11.071
845,1e+19,11.448
1000,1e+19,11.626
1441,1e+19,11.84
1925,1e+19,11.914
2454,1e+19,11.946
3030,1e+19,11.963
3655,1e+19,11.973
4331,1e+19,11.979
5060,1e+19,11.983
5844,1e+19,11.986
6685,1e+19,11.989
7585,1e+19,11.99
8546,1e+19,11.992
10000,1e+19,11.993
20000,1e+19,11.997
50000,1e+19,11.999
1e+05,1e+19,12
0.5,1e+20,9.4628e-06
1,1e+20,0.011648
1.5,1e+20,0.14172
2,1e+20,0.40924
5,1e+20,1.5855
7,1e+20,1.9115
10,1e+20,2.8105
15,1e+20,4.1742
23,1e+20,5.768
32,1e+20,7.227
52,1e+20,8.995
74,1e+20,9.7957
100,1e+20,9.9378
165,1e+20,9.9865
235,1e+20,10.038
310,1e+20,10.219
390,1e+20,10.497
475,1e+20,10.765
655,1e+20,11.207
845,1e+20,11.518
1000,1e+20,11.669
1441,1e+20,11.854
1925,1e+20,11.92
2454,1e+20,11.949
3030,1e+20,11.965
3655,1e+20,11.974
4331,1e+20,11.98
5060,1e+20,11.984
5844,1e+20,11.987
6685,1e+20,11.989
7585,1e+20,11.991
8546,1e+20,11.992
10000,1e+20,11.994
20000,1e+20,11.997
50000,1e+20,11.999
1e+05,1e+20,12
0.5,1e+21,3.8395e-05
1,1e+21,0.0071222
1.5,1e+21,0.052366
2,1e+21,0.15319
5,1e+21,1.0652
7,1e+21,1.4842
10,1e+21,2.0488
15,1e+21,3.2173
23,1e+21,4.7537
32,1e+21,6.2056
52,1e+21,8.3525
74,1e+21,9.526
100,1e+21,9.803
165,1e+21,9.9306
235,1e+21,10.041
310,1e+21,10.326
390,1e+21,10.649
475,1e+21,10.909
655,1e+21,11.322
845,1e+21,11.598
1000,1e+21,11.725
1441,1e+21,11.876
1925,1e+21,11.929
2454,1e+21,11.954
3030,1e+21,11.967
3655,1e+21,11.975
4331,1e+21,11.98
5060,1e+21,11.983
5844,1e+21,11.986
6685,1e+21,11.988
7585,1e+21,11.99
8546,1e+21,11.991
10000,1e+21,11.993
20000,1e+21,11.997
50000,1e+21,11.999
1e+05,1e+21,12
0.5,1e+22,0.012037
1,1e+22,0.038127
1.5,1e+22,0.072765
2,1e+22,0.11427
5,1e+22,0.45569
7,1e+22,0.72697
10,1e+22,1.1882
15,1e+22,2.0766
23,1e+22,3.6244
32,1e+22,4.7892
52,1e+22,6.9945
74,1e+22,8.4842
100,1e+22,9.3459
165,1e+22,9.8017
235,1e+22,9.9351
310,1e+22,10.269
390,1e+22,10.655
475,1e+22,10.988
655,1e+22,11.47
845,1e+22,11.705
1000,1e+22,11.803
1441,1e+22,11.907
1925,1e+22,11.946
2454,1e+22,11.961
3030,1e+22,11.972
3655,1e+22,11.977
4331,1e+22,11.982
5060,1e+22,11.984
5844,1e+22,11.987
6685,1e+22,11.988
7585,1e+22,11.99
8546,1e+22,11.991
10000,1e+22,11.992
20000,1e+22,11.996
50000,1e+22,11.998
1e+05,1e+22,11.999
0.5,1e+23,2
1,1e+23,2
1.5,1e+23,2
2,1e+23,2
5,1e+23,2.0004
7,1e+23,2.0099
10,1e+23,2.1132
15,1e+23,2.6205
23,1e+23,3.4916
32,1e+23,4.0027
52,1e+23,5.5288
74,1e+23,6.9331
100,1e+23,8.0368
165,1e+23,9.2596
235,1e+23,9.711
310,1e+23,10.169
390,1e+23,10.649
475,1e+23,11
655,1e+23,11.513
845,1e+23,11.739
1000,1e+23,11.823
1441,1e+23,11.899
1925,1e+23,11.938
2454,1e+23,11.958
3030,1e+23,11.97
3655,1e+23,11.97
4331,1e+23,11.977
5060,1e+23,11.981
5844,1e+23,11.985
6685,1e+23,11.984
7585,1e+23,11.986
8546,1e+23,11.988
10000,1e+23,11.991
20000,1e+23,11.994
50000,1e+23,11.998
1e+05,1e+23,11.998
0.5,1e+24,2
1,1e+24,2
1.5,1e+24,2.0004
2,1e+24,2.0025
5,1e+24,2.0908
7,1e+24,2.2105
10,1e+24,2.4236
15,1e+24,2.8009
23,1e+24,3.3969
32,1e+24,4.005
52,1e+24,5.1298
74,1e+24,6.1568
100,1e+24,7.1281
165,1e+24,8.4716
235,1e+24,9.0947
310,1e+24,9.5579
390,1e+24,10.108
475,1e+24,10.623
655,1e+24,11.293
845,1e+24,11.597
1000,1e+24,11.717
1441,1e+24,11.86
1925,1e+24,11.915
2454,1e+24,11.943
3030,1e+24,11.931
3655,1e+24,11.948
4331,1e+24,11.959
5060,1e+24,11.967
5844,1e+24,11.973
6685,1e+24,11.978
7585,1e+24,11.982
8546,1e+24,11.985
10000,1e+24,11.98
20000,1e+24,11.993
50000,1e+24,11.995
1e+05,1e+24,11.998
