"Te","ne","CS"
3655,1e+20,10.986
4331,1e+20,10.989
5060,1e+20,10.991
5844,1e+20,10.993
6685,1e+20,10.994
7585,1e+20,10.995
8546,1e+20,10.996
10000,1e+20,10.996
20000,1e+20,10.998
50000,1e+20,10.999
1e+05,1e+20,11
0.5,1e+21,0.0027247
1,1e+21,0.040356
1.5,1e+21,0.12385
2,1e+21,0.231
5,1e+21,0.63719
7,1e+21,1.0483
10,1e+21,1.9971
15,1e+21,3.2655
23,1e+21,4.7712
32,1e+21,6.1528
52,1e+21,8.1222
74,1e+21,8.7358
100,1e+21,8.8691
165,1e+21,8.9659
235,1e+21,9.2807
310,1e+21,9.6996
390,1e+21,10.014
475,1e+21,10.279
655,1e+21,10.645
845,1e+21,10.809
1000,1e+21,10.871
1441,1e+21,10.94
1925,1e+21,10.964
2454,1e+21,10.975
3030,1e+21,10.981
3655,1e+21,10.985
4331,1e+21,10.988
5060,1e+21,10.99
5844,1e+21,10.991
6685,1e+21,10.992
7585,1e+21,10.994
8546,1e+21,10.994
10000,1e+21,10.995
20000,1e+21,10.998
50000,1e+21,10.999
1e+05,1e+21,11
0.5,1e+22,1
1,1e+22,1
1.5,1e+22,1
2,1e+22,1
5,1e+22,1.0322
7,1e+22,1.2059
10,1e+22,1.4628
15,1e+22,2.1422
23,1e+22,3.5635
32,1e+22,4.8315
52,1e+22,6.7521
74,1e+22,8.0392
100,1e+22,8.5524
165,1e+22,8.8501
235,1e+22,9.2035
310,1e+22,9.7034
390,1e+22,10.112
475,1e+22,10.427
655,1e+22,10.747
845,1e+22,10.867
1000,1e+22,10.903
1441,1e+22,10.952
1925,1e+22,10.967
2454,1e+22,10.978
3030,1e+22,10.982
3655,1e+22,10.986
4331,1e+22,10.987
5060,1e+22,10.99
5844,1e+22,10.99
6685,1e+22,10.992
7585,1e+22,10.992
8546,1e+22,10.994
10000,1e+22,10.994
20000,1e+22,10.997
50000,1e+22,10.999
1e+05,1e+22,10.999
0.5,1e+23,1
1,1e+23,1
1.5,1e+23,1
2,1e+23,1
5,1e+23,1.0543
7,1e+23,1.2555
10,1e+23,1.6967
15,1e+23,2.4212
23,1e+23,3.4297
32,1e+23,3.9853
52,1e+23,5.3558
74,1e+23,6.6102
100,1e+23,7.5556
165,1e+23,8.4563
235,1e+23,8.9856
310,1e+23,9.6098
390,1e+23,10.101
475,1e+23,10.429
655,1e+23,10.735
845,1e+23,10.842
1000,1e+23,10.888
1441,1e+23,10.943
1925,1e+23,10.952
2454,1e+23,10.966
3030,1e+23,10.976
3655,1e+23,10.981
4331,1e+23,10.98
5060,1e+23,10.984
5844,1e+23,10.987
6685,1e+23,10.989
7585,1e+23,10.988
8546,1e+23,10.99
10000,1e+23,10.992
20000,1e+23,10.995
50000,1e+23,10.998
1e+05,1e+23,10.999
0.5,1e+24,3
1,1e+24,3
1.5,1e+24,3
2,1e+24,3.0001
5,1e+24,3.0127
7,1e+24,2.2944
10,1e+24,2.4542
15,1e+24,2.745
23,1e+24,3.2232
32,1e+24,3.7452
52,1e+24,4.8167
74,1e+24,5.771
100,1e+24,6.5987
165,1e+24,7.8331
235,1e+24,8.5296
310,1e+24,9.1139
390,1e+24,9.6214
475,1e+24,10.028
655,1e+24,10.498
845,1e+24,10.699
1000,1e+24,10.781
1441,1e+24,10.885
1925,1e+24,10.928
2454,1e+24,10.951
3030,1e+24,10.965
3655,1e+24,10.951
4331,1e+24,10.962
5060,1e+24,10.97
5844,1e+24,10.975
6685,1e+24,10.98
7585,1e+24,10.983
8546,1e+24,10.986
10000,1e+24,10.989
20000,1e+24,10.993
50000,1e+24,10.996
1e+05,1e+24,10.998
