"Te","ne","CS"
2454,1e+14,34.034
3030,1e+14,34.523
3655,1e+14,34.909
4331,1e+14,35.336
5060,1e+14,35.897
5844,1e+14,36.655
6685,1e+14,37.589
7585,1e+14,38.568
8546,1e+14,39.441
10000,1e+14,40.387
20000,1e+14,42.376
50000,1e+14,43.264
1e+05,1e+14,43.817
0.5,1e+15,0.53594
1,1e+15,1.0056
1.5,1e+15,1.8109
2,1e+15,2.0104
5,1e+15,3.5052
7,1e+15,4.0753
10,1e+15,4.7753
15,1e+15,5.7169
23,1e+15,7.0941
32,1e+15,8.2604
52,1e+15,9.3883
74,1e+15,12.995
100,1e+15,15.602
165,1e+15,16.557
235,1e+15,16.933
310,1e+15,17.339
390,1e+15,17.941
475,1e+15,18.79
655,1e+15,20.894
845,1e+15,23.018
1000,1e+15,24.574
1441,1e+15,29.162
1925,1e+15,32.966
2454,1e+15,34.034
3030,1e+15,34.523
3655,1e+15,34.909
4331,1e+15,35.336
5060,1e+15,35.897
5844,1e+15,36.655
6685,1e+15,37.589
7585,1e+15,38.568
8546,1e+15,39.441
10000,1e+15,40.387
20000,1e+15,42.376
50000,1e+15,43.265
1e+05,1e+15,43.817
0.5,1e+16,0.23682
1,1e+16,0.99656
1.5,1e+16,1.7372
2,1e+16,2.0136
5,1e+16,3.9471
7,1e+16,4.6884
10,1e+16,5.4308
15,1e+16,6.3241
23,1e+16,7.613
32,1e+16,8.4807
52,1e+16,9.4722
74,1e+16,13.049
100,1e+16,15.604
165,1e+16,16.558
235,1e+16,16.934
310,1e+16,17.343
390,1e+16,17.946
475,1e+16,18.796
655,1e+16,20.898
845,1e+16,23.02
1000,1e+16,24.576
1441,1e+16,29.163
1925,1e+16,32.966
2454,1e+16,34.035
3030,1e+16,34.523
3655,1e+16,34.909
4331,1e+16,35.336
5060,1e+16,35.897
5844,1e+16,36.655
6685,1e+16,37.59
7585,1e+16,38.568
8546,1e+16,39.441
10000,1e+16,40.387
20000,1e+16,42.376
50000,1e+16,43.265
1e+05,1e+16,43.818
0.5,1e+17,0.037596
1,1e+17,0.93723
1.5,1e+17,1.3364
2,1e+17,1.9433
5,1e+17,4.0793
7,1e+17,5.1112
10,1e+17,6.1676
15,1e+17,7.4027
23,1e+17,8.6314
32,1e+17,8.9757
52,1e+17,9.9958
74,1e+17,13.388
100,1e+17,15.618
165,1e+17,16.563
235,1e+17,16.95
310,1e+17,17.376
390,1e+17,17.996
475,1e+17,18.85
655,1e+17,20.933
845,1e+17,23.038
1000,1e+17,24.587
1441,1e+17,29.168
1925,1e+17,32.967
2454,1e+17,34.035
3030,1e+17,34.524
3655,1e+17,34.909
4331,1e+17,35.337
5060,1e+17,35.897
5844,1e+17,36.655
6685,1e+17,37.59
7585,1e+17,38.568
8546,1e+17,39.441
10000,1e+17,40.387
20000,1e+17,42.376
50000,1e+17,43.265
1e+05,1e+17,43.818
0.5,1e+18,0.0052062
1,1e+18,0.64062
1.5,1e+18,0.94723
2,1e+18,1.5759
5,1e+18,3.8845
7,1e+18,5.0911
10,1e+18,6.5217
15,1e+18,8.3452
23,1e+18,9.0697
32,1e+18,9.6763
52,1e+18,11.593
74,1e+18,14.181
100,1e+18,15.693
165,1e+18,16.612
235,1e+18,17.103
310,1e+18,17.674
390,1e+18,18.399
475,1e+18,19.267
655,1e+18,21.209
845,1e+18,23.191
1000,1e+18,24.682
1441,1e+18,29.201
1925,1e+18,32.973
2454,1e+18,34.036
3030,1e+18,34.524
3655,1e+18,34.91
4331,1e+18,35.337
5060,1e+18,35.898
5844,1e+18,36.657
6685,1e+18,37.59
7585,1e+18,38.567
8546,1e+18,39.437
10000,1e+18,40.381
20000,1e+18,42.371
50000,1e+18,43.264
1e+05,1e+18,43.818
0.5,1e+19,0.0010638
1,1e+19,0.21164
1.5,1e+19,0.55107
2,1e+19,0.84364
5,1e+19,3.1667
7,1e+19,4.4515
10,1e+19,6.0999
15,1e+19,8.2382
23,1e+19,9.2115
32,1e+19,10.701
52,1e+19,13.348
74,1e+19,14.971
100,1e+19,15.94
165,1e+19,17.121
235,1e+19,18.186
310,1e+19,19.125
390,1e+19,20
475,1e+19,20.848
655,1e+19,22.48
845,1e+19,24.085
1000,1e+19,25.309
1441,1e+19,29.455
1925,1e+19,33.009
2454,1e+19,34.044
3030,1e+19,34.528
3655,1e+19,34.913
4331,1e+19,35.341
5060,1e+19,35.903
5844,1e+19,36.661
6685,1e+19,37.591
7585,1e+19,38.556
8546,1e+19,39.41
10000,1e+19,40.332
20000,1e+19,42.331
50000,1e+19,43.26
1e+05,1e+19,43.817
0.5,1e+20,0.00056095
1,1e+20,0.057524
1.5,1e+20,0.17912
2,1e+20,0.25654
5,1e+20,2.0097
7,1e+20,3.2799
10,1e+20,4.863
15,1e+20,7.1081
23,1e+20,8.882
32,1e+20,10.714
52,1e+20,14.09
74,1e+20,15.552
100,1e+20,17.034
165,1e+20,19.159
235,1e+20,20.627
310,1e+20,21.831
390,1e+20,22.845
475,1e+20,23.738
655,1e+20,25.186
845,1e+20,26.306
1000,1e+20,27.194
1441,1e+20,30.745
1925,1e+20,33.237
2454,1e+20,34.098
3030,1e+20,34.556
3655,1e+20,34.937
4331,1e+20,35.369
5060,1e+20,35.939
5844,1e+20,36.703
6685,1e+20,37.622
7585,1e+20,38.556
8546,1e+20,39.367
10000,1e+20,40.23
20000,1e+20,42.206
50000,1e+20,43.244
1e+05,1e+20,43.816
0.5,1e+21,0.0022803
1,1e+21,0.039524
1.5,1e+21,0.082087
2,1e+21,0.098695
5,1e+21,0.66684
7,1e+21,1.851
10,1e+21,3.3167
15,1e+21,5.3887
23,1e+21,7.7042
32,1e+21,9.1133
52,1e+21,13.101
74,1e+21,15.692
100,1e+21,18.888
165,1e+21,21.727
235,1e+21,23.684
310,1e+21,25.156
390,1e+21,26.127
475,1e+21,26.862
655,1e+21,28.325
845,1e+21,29.849
1000,1e+21,30.94
1441,1e+21,32.942
1925,1e+21,33.862
2454,1e+21,34.361
3030,1e+21,34.74
3655,1e+21,35.127
4331,1e+21,35.606
5060,1e+21,36.244
5844,1e+21,37.059
6685,1e+21,37.968
7585,1e+21,38.826
8546,1e+21,39.541
10000,1e+21,40.293
20000,1e+21,42.134
50000,1e+21,43.234
1e+05,1e+21,43.818
0.5,1e+22,1
1,1e+22,1.0008
1.5,1e+22,1.0125
2,1e+22,1.0528
5,1e+22,1.7646
7,1e+22,2.386
10,1e+22,3.3715
15,1e+22,4.3641
23,1e+22,6.2096
32,1e+22,7.6505
52,1e+22,10.53
74,1e+22,13.471
100,1e+22,17.87
165,1e+22,23.137
235,1e+22,25.992
310,1e+22,27.708
390,1e+22,29.343
475,1e+22,30.622
655,1e+22,32.223
845,1e+22,33.09
1000,1e+22,33.513
1441,1e+22,34.186
1925,1e+22,34.636
2454,1e+22,35.078
3030,1e+22,35.603
3655,1e+22,36.258
4331,1e+22,37.041
5060,1e+22,37.883
5844,1e+22,38.682
6685,1e+22,39.36
7585,1e+22,39.903
8546,1e+22,40.334
10000,1e+22,40.807
20000,1e+22,42.225
50000,1e+22,43.254
1e+05,1e+22,43.833
0.5,1e+23,3
1,1e+23,3.0002
1.5,1e+23,3.0023
2,1e+23,3.0083
5,1e+23,3.1421
7,1e+23,3.2993
10,1e+23,3.6138
15,1e+23,4.3231
23,1e+23,5.7146
32,1e+23,7.1864
52,1e+23,9.2496
74,1e+23,11.347
100,1e+23,13.295
165,1e+23,21.192
235,1e+23,25.012
310,1e+23,27.808
390,1e+23,30.132
475,1e+23,31.615
655,1e+23,33.134
845,1e+23,33.928
1000,1e+23,34.378
1441,1e+23,35.498
1925,1e+23,36.526
2454,1e+23,37.501
3030,1e+23,38.397
3655,1e+23,39.17
4331,1e+23,39.792
5060,1e+23,40.275
5844,1e+23,40.654
6685,1e+23,40.959
7585,1e+23,41.214
8546,1e+23,41.434
10000,1e+23,41.699
20000,1e+23,42.579
50000,1e+23,43.341
1e+05,1e+23,43.881
0.5,1e+24,9
1,1e+24,9
1.5,1e+24,9
2,1e+24,9
5,1e+24,9
7,1e+24,9
10,1e+24,9.0006
15,1e+24,9.0049
23,1e+24,9.0272
32,1e+24,9.0795
52,1e+24,9.3199
74,1e+24,9.883
100,1e+24,10.933
165,1e+24,17.785
235,1e+24,22.224
310,1e+24,25.048
390,1e+24,27.305
475,1e+24,29.258
655,1e+24,31.913
845,1e+24,33.812
1000,1e+24,35.106
1441,1e+24,37.322
1925,1e+24,38.753
2454,1e+24,39.779
3030,1e+24,40.503
3655,1e+24,41.044
4331,1e+24,41.441
5060,1e+24,41.734
5844,1e+24,41.945
6685,1e+24,42.126
7585,1e+24,42.27
8546,1e+24,42.387
10000,1e+24,42.518
20000,1e+24,42.923
50000,1e+24,43.475
1e+05,1e+24,43.979
