"Te","ne","CS"
1000,1e+14,3
1441,1e+14,3
1925,1e+14,3
2454,1e+14,3
3030,1e+14,3
3655,1e+14,3
4331,1e+14,3
5060,1e+14,3
5844,1e+14,3
6685,1e+14,3
7585,1e+14,3
8546,1e+14,3
10000,1e+14,3
20000,1e+14,3
50000,1e+14,3
1e+05,1e+14,3
0.5,1e+15,0.9506
1,1e+15,0.99971
1.5,1e+15,0.9999
2,1e+15,0.99994
5,1e+15,1.0193
7,1e+15,1.5344
10,1e+15,1.9646
15,1e+15,2.1717
23,1e+15,2.8557
32,1e+15,2.9749
52,1e+15,2.9966
74,1e+15,2.9989
100,1e+15,2.9995
165,1e+15,2.9998
235,1e+15,2.9999
310,1e+15,2.9999
390,1e+15,3
475,1e+15,3
655,1e+15,3
845,1e+15,3
1000,1e+15,3
1441,1e+15,3
1925,1e+15,3
2454,1e+15,3
3030,1e+15,3
3655,1e+15,3
4331,1e+15,3
5060,1e+15,3
5844,1e+15,3
6685,1e+15,3
7585,1e+15,3
8546,1e+15,3
10000,1e+15,3
20000,1e+15,3
50000,1e+15,3
1e+05,1e+15,3
0.5,1e+16,0.68182
1,1e+16,0.99723
1.5,1e+16,0.99904
2,1e+16,0.99945
5,1e+16,1.0235
7,1e+16,1.6074
10,1e+16,1.9759
15,1e+16,2.2021
23,1e+16,2.8751
32,1e+16,2.9783
52,1e+16,2.997
74,1e+16,2.999
100,1e+16,2.9995
165,1e+16,2.9998
235,1e+16,2.9999
310,1e+16,2.9999
390,1e+16,3
475,1e+16,3
655,1e+16,3
845,1e+16,3
1000,1e+16,3
1441,1e+16,3
1925,1e+16,3
2454,1e+16,3
3030,1e+16,3
3655,1e+16,3
4331,1e+16,3
5060,1e+16,3
5844,1e+16,3
6685,1e+16,3
7585,1e+16,3
8546,1e+16,3
10000,1e+16,3
20000,1e+16,3
50000,1e+16,3
1e+05,1e+16,3
0.5,1e+17,0.19248
1,1e+17,0.97439
1.5,1e+17,0.99079
2,1e+17,0.99461
5,1e+17,1.0132
7,1e+17,1.5342
10,1e+17,1.9711
15,1e+17,2.2809
23,1e+17,2.9107
32,1e+17,2.9838
52,1e+17,2.9974
74,1e+17,2.999
100,1e+17,2.9995
165,1e+17,2.9998
235,1e+17,2.9999
310,1e+17,2.9999
390,1e+17,2.9999
475,1e+17,3
655,1e+17,3
845,1e+17,3
1000,1e+17,3
1441,1e+17,3
1925,1e+17,3
2454,1e+17,3
3030,1e+17,3
3655,1e+17,3
4331,1e+17,3
5060,1e+17,3
5844,1e+17,3
6685,1e+17,3
7585,1e+17,3
8546,1e+17,3
10000,1e+17,3
20000,1e+17,3
50000,1e+17,3
1e+05,1e+17,3
0.5,1e+18,0.030586
1,1e+18,0.85241
1.5,1e+18,0.94897
2,1e+18,0.97065
5,1e+18,0.99615
7,1e+18,1.423
10,1e+18,1.9499
15,1e+18,2.4173
23,1e+18,2.9388
32,1e+18,2.9817
52,1e+18,2.9939
74,1e+18,2.9967
100,1e+18,2.998
165,1e+18,2.9991
235,1e+18,2.9994
310,1e+18,2.9996
390,1e+18,2.9997
475,1e+18,2.9998
655,1e+18,2.9999
845,1e+18,2.9999
1000,1e+18,2.9999
1441,1e+18,3
1925,1e+18,3
2454,1e+18,3
3030,1e+18,3
3655,1e+18,3
4331,1e+18,3
5060,1e+18,3
5844,1e+18,3
6685,1e+18,3
7585,1e+18,3
8546,1e+18,3
10000,1e+18,3
20000,1e+18,3
50000,1e+18,3
1e+05,1e+18,3
0.5,1e+19,0.0063799
1,1e+19,0.53476
1.5,1e+19,0.83023
2,1e+19,0.9076
5,1e+19,0.97416
7,1e+19,1.2228
10,1e+19,1.8958
15,1e+19,2.4378
23,1e+19,2.9341
32,1e+19,2.9744
52,1e+19,2.9858
74,1e+19,2.9904
100,1e+19,2.9929
165,1e+19,2.9948
235,1e+19,2.996
310,1e+19,2.997
390,1e+19,2.9976
475,1e+19,2.9982
655,1e+19,2.9989
845,1e+19,2.9992
1000,1e+19,2.9994
1441,1e+19,2.9997
1925,1e+19,2.9998
2454,1e+19,2.9998
3030,1e+19,2.9999
3655,1e+19,2.9999
4331,1e+19,2.9999
5060,1e+19,2.9999
5844,1e+19,3
6685,1e+19,3
7585,1e+19,3
8546,1e+19,3
10000,1e+19,3
20000,1e+19,3
50000,1e+19,3
1e+05,1e+19,3
0.5,1e+20,0.0033747
1,1e+20,0.23151
1.5,1e+20,0.57705
2,1e+20,0.74937
5,1e+20,0.94822
7,1e+20,1.0216
10,1e+20,1.6434
15,1e+20,2.2058
23,1e+20,2.873
32,1e+20,2.9482
52,1e+20,2.9728
74,1e+20,2.9844
100,1e+20,2.987
165,1e+20,2.992
235,1e+20,2.994
310,1e+20,2.995
390,1e+20,2.9956
475,1e+20,2.996
655,1e+20,2.997
845,1e+20,2.9976
1000,1e+20,2.9978
1441,1e+20,2.9983
1925,1e+20,2.9987
2454,1e+20,2.9988
3030,1e+20,2.999
3655,1e+20,2.9992
4331,1e+20,2.9994
5060,1e+20,2.9995
5844,1e+20,2.9996
6685,1e+20,2.9997
7585,1e+20,2.9997
8546,1e+20,2.9998
10000,1e+20,2.9998
20000,1e+20,2.9999
50000,1e+20,3
1e+05,1e+20,3
0.5,1e+21,0.013675
1,1e+21,0.1722
1.5,1e+21,0.3775
2,1e+21,0.53358
5,1e+21,0.86196
7,1e+21,0.92488
10,1e+21,1.1714
15,1e+21,1.8401
23,1e+21,2.5741
32,1e+21,2.8344
52,1e+21,2.9409
74,1e+21,2.9678
100,1e+21,2.9688
165,1e+21,2.9854
235,1e+21,2.987
310,1e+21,2.9914
390,1e+21,2.9912
475,1e+21,2.9935
655,1e+21,2.9944
845,1e+21,2.9962
1000,1e+21,2.996
1441,1e+21,2.9969
1925,1e+21,2.9975
2454,1e+21,2.9982
3030,1e+21,2.9984
3655,1e+21,2.9985
4331,1e+21,2.9988
5060,1e+21,2.9989
5844,1e+21,2.9989
6685,1e+21,2.9991
7585,1e+21,2.9991
8546,1e+21,2.9993
10000,1e+21,2.9993
20000,1e+21,2.9996
50000,1e+21,2.9998
1e+05,1e+21,2.9999
0.5,1e+22,1
1,1e+22,1
1.5,1e+22,1
2,1e+22,1
5,1e+22,1
7,1e+22,1.002
10,1e+22,1.049
15,1e+22,1.4117
23,1e+22,1.977
32,1e+22,2.4689
52,1e+22,2.8192
74,1e+22,2.9072
100,1e+22,2.9448
165,1e+22,2.9755
235,1e+22,2.9719
310,1e+22,2.9814
390,1e+22,2.9869
475,1e+22,2.9902
655,1e+22,2.9891
845,1e+22,2.9926
1000,1e+22,2.9942
1441,1e+22,2.9945
1925,1e+22,2.9964
2454,1e+22,2.9962
3030,1e+22,2.9972
3655,1e+22,2.9969
4331,1e+22,2.9976
5060,1e+22,2.9981
5844,1e+22,2.9979
6685,1e+22,2.9983
7585,1e+22,2.9986
8546,1e+22,2.9988
10000,1e+22,2.9987
20000,1e+22,2.9992
50000,1e+22,2.9996
1e+05,1e+22,2.9998
0.5,1e+23,1
1,1e+23,1
1.5,1e+23,1
2,1e+23,1
5,1e+23,1
7,1e+23,1.0014
10,1e+23,1.0202
15,1e+23,1.1724
23,1e+23,1.6249
32,1e+23,2.0258
52,1e+23,2.4932
74,1e+23,2.7017
100,1e+23,2.8081
165,1e+23,2.9101
235,1e+23,2.9478
310,1e+23,2.9663
390,1e+23,2.9766
475,1e+23,2.9828
655,1e+23,2.9724
845,1e+23,2.9811
1000,1e+23,2.9853
1441,1e+23,2.9915
1925,1e+23,2.9945
2454,1e+23,2.9919
3030,1e+23,2.9941
3655,1e+23,2.9955
4331,1e+23,2.9965
5060,1e+23,2.9972
5844,1e+23,2.9959
6685,1e+23,2.9967
7585,1e+23,2.9972
8546,1e+23,2.9977
10000,1e+23,2.9982
20000,1e+23,2.9989
50000,1e+23,2.9994
1e+05,1e+23,2.9996
0.5,1e+24,1
1,1e+24,1
1.5,1e+24,1
2,1e+24,1
5,1e+24,1.0018
7,1e+24,1.0097
10,1e+24,1.0385
15,1e+24,1.1282
23,1e+24,1.3275
32,1e+24,1.5608
52,1e+24,1.9978
74,1e+24,2.3241
100,1e+24,2.5529
165,1e+24,2.7944
235,1e+24,2.8841
310,1e+24,2.9262
390,1e+24,2.9491
475,1e+24,2.9629
655,1e+24,2.9778
845,1e+24,2.9852
1000,1e+24,2.9886
1441,1e+24,2.9702
1925,1e+24,2.9804
2454,1e+24,2.9863
3030,1e+24,2.99
3655,1e+24,2.9924
4331,1e+24,2.9941
5060,1e+24,2.9954
5844,1e+24,2.9963
6685,1e+24,2.997
7585,1e+24,2.993
8546,1e+24,2.9941
10000,1e+24,2.9954
20000,1e+24,2.9984
50000,1e+24,2.9991
1e+05,1e+24,2.9994
