"Te","ne","CS"
1.5,1e+24,5.0043
2,1e+24,5.0167
5,1e+24,5.2696
7,1e+24,5.4769
10,1e+24,5.7638
15,1e+24,6.2381
23,1e+24,6.9955
32,1e+24,7.8239
52,1e+24,9.5429
74,1e+24,11.524
100,1e+24,13.268
165,1e+24,14.869
235,1e+24,17.506
310,1e+24,19.753
390,1e+24,21.622
475,1e+24,23.72
655,1e+24,26.406
845,1e+24,27.986
1000,1e+24,28.778
1441,1e+24,29.913
1925,1e+24,30.369
2454,1e+24,30.587
3030,1e+24,30.712
3655,1e+24,30.8
4331,1e+24,30.873
5060,1e+24,30.942
5844,1e+24,31.013
6685,1e+24,31.064
7585,1e+24,31.149
8546,1e+24,31.236
10000,1e+24,31.365
20000,1e+24,32
50000,1e+24,32.603
1e+05,1e+24,32.812
