"Te","ne","CS"
23,1e+15,7.631
32,1e+15,8.3955
52,1e+15,9.0029
74,1e+15,9.5932
100,1e+15,10.508
165,1e+15,12.68
235,1e+15,14.503
310,1e+15,16.114
390,1e+15,17.477
475,1e+15,18.644
655,1e+15,21.831
845,1e+15,24.965
1000,1e+15,25.836
1441,1e+15,26.611
1925,1e+15,27.067
2454,1e+15,27.652
3030,1e+15,28.581
3655,1e+15,29.907
4331,1e+15,31.328
5060,1e+15,32.471
5844,1e+15,33.258
6685,1e+15,33.774
7585,1e+15,34.116
8546,1e+15,34.354
10000,1e+15,34.583
20000,1e+15,35.217
50000,1e+15,36.028
1e+05,1e+15,36.491
0.5,1e+16,0.94044
1,1e+16,0.99731
1.5,1e+16,1.0003
2,1e+16,1.121
5,1e+16,3.3742
7,1e+16,4.4083
10,1e+16,5.3498
15,1e+16,6.5069
23,1e+16,7.713
32,1e+16,8.415
52,1e+16,9.0427
74,1e+16,9.6865
100,1e+16,10.605
165,1e+16,12.718
235,1e+16,14.522
310,1e+16,16.124
390,1e+16,17.483
475,1e+16,18.648
655,1e+16,21.834
845,1e+16,24.966
1000,1e+16,25.837
1441,1e+16,26.611
1925,1e+16,27.067
2454,1e+16,27.652
3030,1e+16,28.581
3655,1e+16,29.907
4331,1e+16,31.328
5060,1e+16,32.471
5844,1e+16,33.258
6685,1e+16,33.773
7585,1e+16,34.116
8546,1e+16,34.354
10000,1e+16,34.583
20000,1e+16,35.217
50000,1e+16,36.028
1e+05,1e+16,36.491
0.5,1e+17,0.64204
1,1e+17,0.97508
1.5,1e+17,0.99085
2,1e+17,1.0616
5,1e+17,3.3374
7,1e+17,4.4852
10,1e+17,5.7714
15,1e+17,6.9126
23,1e+17,7.8862
32,1e+17,8.5364
52,1e+17,9.3933
74,1e+17,10.252
100,1e+17,11.132
165,1e+17,13.005
235,1e+17,14.685
310,1e+17,16.22
390,1e+17,17.536
475,1e+17,18.679
655,1e+17,21.852
845,1e+17,24.97
1000,1e+17,25.838
1441,1e+17,26.612
1925,1e+17,27.067
2454,1e+17,27.653
3030,1e+17,28.582
3655,1e+17,29.908
4331,1e+17,31.327
5060,1e+17,32.469
5844,1e+17,33.257
6685,1e+17,33.772
7585,1e+17,34.115
8546,1e+17,34.353
10000,1e+17,34.582
20000,1e+17,35.217
50000,1e+17,36.028
1e+05,1e+17,36.491
0.5,1e+18,0.1939
1,1e+18,0.83904
1.5,1e+18,0.93149
2,1e+18,0.97323
5,1e+18,3.0918
7,1e+18,4.333
10,1e+18,5.7681
15,1e+18,7.0331
23,1e+18,8.2082
32,1e+18,9.2191
52,1e+18,10.565
74,1e+18,11.519
100,1e+18,12.425
165,1e+18,14.128
235,1e+18,15.547
310,1e+18,16.825
390,1e+18,17.908
475,1e+18,18.918
655,1e+18,22.002
845,1e+18,25
1000,1e+18,25.846
1441,1e+18,26.613
1925,1e+18,27.068
2454,1e+18,27.655
3030,1e+18,28.585
3655,1e+18,29.908
4331,1e+18,31.321
5060,1e+18,32.456
5844,1e+18,33.241
6685,1e+18,33.757
7585,1e+18,34.102
8546,1e+18,34.343
10000,1e+18,34.575
20000,1e+18,35.217
50000,1e+18,36.028
1e+05,1e+18,36.491
0.5,1e+19,0.047822
1,1e+19,0.4993
1.5,1e+19,0.7313
2,1e+19,0.83308
5,1e+19,2.3874
7,1e+19,3.6413
10,1e+19,5.2228
15,1e+19,6.8697
23,1e+19,8.715
32,1e+19,10.426
52,1e+19,12.048
74,1e+19,13.262
100,1e+19,14.333
165,1e+19,16.185
235,1e+19,17.471
310,1e+19,18.333
390,1e+19,19.083
475,1e+19,19.998
655,1e+19,22.914
845,1e+19,25.206
1000,1e+19,25.908
1441,1e+19,26.627
1925,1e+19,27.08
2454,1e+19,27.672
3030,1e+19,28.607
3655,1e+19,29.919
4331,1e+19,31.289
5060,1e+19,32.38
5844,1e+19,33.147
6685,1e+19,33.666
7585,1e+19,34.024
8546,1e+19,34.279
10000,1e+19,34.529
20000,1e+19,35.21
50000,1e+19,36.029
1e+05,1e+19,36.491
0.5,1e+20,0.027916
1,1e+20,0.26572
1.5,1e+20,0.49375
2,1e+20,0.64175
5,1e+20,1.4519
7,1e+20,2.5435
10,1e+20,4.0122
15,1e+20,5.9177
23,1e+20,7.8202
32,1e+20,10.763
52,1e+20,13.348
74,1e+20,15.058
100,1e+20,16.492
165,1e+20,18.441
235,1e+20,19.453
310,1e+20,20.585
390,1e+20,21.793
475,1e+20,22.983
655,1e+20,24.868
845,1e+20,25.797
1000,1e+20,26.172
1441,1e+20,26.722
1925,1e+20,27.181
2454,1e+20,27.823
3030,1e+20,28.814
3655,1e+20,30.112
4331,1e+20,31.379
5060,1e+20,32.362
5844,1e+20,33.064
6685,1e+20,33.559
7585,1e+20,33.918
8546,1e+20,34.184
10000,1e+20,34.455
20000,1e+20,35.199
50000,1e+20,36.032
1e+05,1e+20,36.493
0.5,1e+21,0.16073
1,1e+21,0.49925
1.5,1e+21,0.69416
2,1e+21,0.79593
5,1e+21,0.93055
7,1e+21,1.4126
10,1e+21,2.605
15,1e+21,4.3576
23,1e+21,6.291
32,1e+21,8.9923
52,1e+21,13.053
74,1e+21,15.915
100,1e+21,17.978
165,1e+21,20.404
235,1e+21,22.625
310,1e+21,24.081
390,1e+21,24.975
475,1e+21,25.531
655,1e+21,26.133
845,1e+21,26.463
1000,1e+21,26.661
1441,1e+21,27.183
1925,1e+21,27.887
2454,1e+21,28.873
3030,1e+21,30.06
3655,1e+21,31.201
4331,1e+21,32.122
5060,1e+21,32.809
5844,1e+21,33.324
6685,1e+21,33.71
7585,1e+21,34.005
8546,1e+21,34.236
10000,1e+21,34.481
20000,1e+21,35.208
50000,1e+21,36.041
1e+05,1e+21,36.498
0.5,1e+22,1
1,1e+22,1
1.5,1e+22,1
2,1e+22,1.0004
5,1e+22,1.0968
7,1e+22,1.3286
10,1e+22,1.907
15,1e+22,3.2063
23,1e+22,5.0672
32,1e+22,6.3258
52,1e+22,11.147
74,1e+22,14.13
100,1e+22,16.924
165,1e+22,21.268
235,1e+22,24.125
310,1e+22,25.381
390,1e+22,25.996
475,1e+22,26.365
655,1e+22,26.92
845,1e+22,27.469
1000,1e+22,27.923
1441,1e+22,29.205
1925,1e+22,30.469
2454,1e+22,31.544
3030,1e+22,32.351
3655,1e+22,32.942
4331,1e+22,33.389
5060,1e+22,33.732
5844,1e+22,34.002
6685,1e+22,34.213
7585,1e+22,34.383
8546,1e+22,34.523
10000,1e+22,34.681
20000,1e+22,35.269
50000,1e+22,36.07
1e+05,1e+22,36.512
0.5,1e+23,1.0027
1,1e+23,1.0107
1.5,1e+23,1.022
2,1e+23,1.0357
5,1e+23,1.1551
7,1e+23,1.2665
10,1e+23,1.4851
15,1e+23,1.9943
23,1e+23,3.1502
32,1e+23,4.6088
52,1e+23,8.5267
74,1e+23,12.164
100,1e+23,14.582
165,1e+23,18.728
235,1e+23,22.336
310,1e+23,24.395
390,1e+23,25.626
475,1e+23,26.708
655,1e+23,28.408
845,1e+23,29.603
1000,1e+23,30.391
1441,1e+23,31.975
1925,1e+23,32.923
2454,1e+23,33.546
3030,1e+23,33.957
3655,1e+23,34.231
4331,1e+23,34.417
5060,1e+23,34.55
5844,1e+23,34.65
6685,1e+23,34.73
7585,1e+23,34.799
8546,1e+23,34.859
10000,1e+23,34.939
20000,1e+23,35.379
50000,1e+23,36.131
1e+05,1e+23,36.543
0.5,1e+24,8
1,1e+24,8
1.5,1e+24,8.0001
2,1e+24,8.0003
5,1e+24,8.0015
7,1e+24,8.0027
10,1e+24,8.0049
15,1e+24,8.0095
23,1e+24,8.021
32,1e+24,8.0638
52,1e+24,9.3511
74,1e+24,12.37
100,1e+24,13.206
165,1e+24,16.426
235,1e+24,19.271
310,1e+24,21.536
390,1e+24,23.294
475,1e+24,24.978
655,1e+24,28.173
845,1e+24,30.031
1000,1e+24,31.101
1441,1e+24,32.877
1925,1e+24,33.767
2454,1e+24,34.22
3030,1e+24,34.438
3655,1e+24,34.568
4331,1e+24,34.672
5060,1e+24,34.748
5844,1e+24,34.812
6685,1e+24,34.868
7585,1e+24,34.922
8546,1e+24,34.975
10000,1e+24,35.052
20000,1e+24,35.516
50000,1e+24,36.249
1e+05,1e+24,36.613
