"Te","ne","CS"
1.5,1e+15,1.7895
2,1e+15,2.2379
5,1e+15,3.1774
7,1e+15,3.6931
10,1e+15,4.3327
15,1e+15,5.2692
23,1e+15,6.5067
32,1e+15,7.6457
52,1e+15,9.6199
74,1e+15,11.376
100,1e+15,13.088
165,1e+15,19.299
235,1e+15,20.29
310,1e+15,20.635
390,1e+15,20.882
475,1e+15,21.143
655,1e+15,21.912
845,1e+15,23.166
1000,1e+15,24.424
1441,1e+15,28.083
1925,1e+15,32.104
2454,1e+15,36.004
3030,1e+15,37.519
3655,1e+15,38.158
4331,1e+15,38.574
5060,1e+15,38.949
5844,1e+15,39.37
6685,1e+15,39.899
7585,1e+15,40.573
8546,1e+15,41.37
10000,1e+15,42.532
20000,1e+15,45.66
50000,1e+15,46.94
1e+05,1e+15,47.48
0.5,1e+16,0.97577
1,1e+16,1.0072
1.5,1e+16,1.8206
2,1e+16,2.3407
5,1e+16,3.491
7,1e+16,4.2197
10,1e+16,5.0002
15,1e+16,5.9031
23,1e+16,6.9887
32,1e+16,7.9955
52,1e+16,9.8042
74,1e+16,11.47
100,1e+16,13.126
165,1e+16,19.301
235,1e+16,20.29
310,1e+16,20.635
390,1e+16,20.883
475,1e+16,21.144
655,1e+16,21.914
845,1e+16,23.168
1000,1e+16,24.426
1441,1e+16,28.084
1925,1e+16,32.105
2454,1e+16,36.004
3030,1e+16,37.519
3655,1e+16,38.158
4331,1e+16,38.574
5060,1e+16,38.95
5844,1e+16,39.37
6685,1e+16,39.899
7585,1e+16,40.573
8546,1e+16,41.37
10000,1e+16,42.532
20000,1e+16,45.66
50000,1e+16,46.941
1e+05,1e+16,47.48
0.5,1e+17,0.82032
1,1e+17,1.0004
1.5,1e+17,1.4538
2,1e+17,2.0961
5,1e+17,3.6198
7,1e+17,4.5883
10,1e+17,5.7016
15,1e+17,6.8605
23,1e+17,8.0363
32,1e+17,8.9914
52,1e+17,10.63
74,1e+17,11.983
100,1e+17,13.386
165,1e+17,19.309
235,1e+17,20.292
310,1e+17,20.638
390,1e+17,20.888
475,1e+17,21.153
655,1e+17,21.93
845,1e+17,23.186
1000,1e+17,24.442
1441,1e+17,28.09
1925,1e+17,32.109
2454,1e+17,36.006
3030,1e+17,37.52
3655,1e+17,38.158
4331,1e+17,38.574
5060,1e+17,38.95
5844,1e+17,39.37
6685,1e+17,39.899
7585,1e+17,40.574
8546,1e+17,41.37
10000,1e+17,42.532
20000,1e+17,45.659
50000,1e+17,46.94
1e+05,1e+17,47.48
0.5,1e+18,0.37784
1,1e+18,0.99267
1.5,1e+18,1.0922
2,1e+18,1.6682
5,1e+18,3.4339
7,1e+18,4.5606
10,1e+18,5.9574
15,1e+18,7.696
23,1e+18,9.3007
32,1e+18,10.482
52,1e+18,12.181
74,1e+18,12.95
100,1e+18,14.412
165,1e+18,19.363
235,1e+18,20.304
310,1e+18,20.66
390,1e+18,20.934
475,1e+18,21.231
655,1e+18,22.075
845,1e+18,23.349
1000,1e+18,24.576
1441,1e+18,28.142
1925,1e+18,32.13
2454,1e+18,36.012
3030,1e+18,37.521
3655,1e+18,38.159
4331,1e+18,38.575
5060,1e+18,38.95
5844,1e+18,39.371
6685,1e+18,39.9
7585,1e+18,40.574
8546,1e+18,41.371
10000,1e+18,42.532
20000,1e+18,45.654
50000,1e+18,46.939
1e+05,1e+18,47.48
0.5,1e+19,0.1081
1,1e+19,0.94956
1.5,1e+19,1.0079
2,1e+19,1.1965
5,1e+19,2.9046
7,1e+19,3.997
10,1e+19,5.6012
15,1e+19,7.7743
23,1e+19,10.179
32,1e+19,12.044
52,1e+19,13.23
74,1e+19,14.539
100,1e+19,16.579
165,1e+19,19.591
235,1e+19,20.414
310,1e+19,20.891
390,1e+19,21.364
475,1e+19,21.881
655,1e+19,23.032
845,1e+19,24.317
1000,1e+19,25.401
1441,1e+19,28.527
1925,1e+19,32.292
2454,1e+19,36.051
3030,1e+19,37.53
3655,1e+19,38.162
4331,1e+19,38.577
5060,1e+19,38.953
5844,1e+19,39.374
6685,1e+19,39.903
7585,1e+19,40.578
8546,1e+19,41.372
10000,1e+19,42.524
20000,1e+19,45.61
50000,1e+19,46.929
1e+05,1e+19,47.478
0.5,1e+20,0.059767
1,1e+20,0.80956
1.5,1e+20,0.96408
2,1e+20,1.0368
5,1e+20,1.95
7,1e+20,2.9267
10,1e+20,4.4448
15,1e+20,6.6921
23,1e+20,9.6903
32,1e+20,12.07
52,1e+20,14.122
74,1e+20,16.54
100,1e+20,18.146
165,1e+20,20.147
235,1e+20,21.429
310,1e+20,22.499
390,1e+20,23.4
475,1e+20,24.217
655,1e+20,25.644
845,1e+20,26.89
1000,1e+20,27.805
1441,1e+20,30.127
1925,1e+20,33.252
2454,1e+20,36.31
3030,1e+20,37.589
3655,1e+20,38.186
4331,1e+20,38.593
5060,1e+20,38.967
5844,1e+20,39.391
6685,1e+20,39.924
7585,1e+20,40.6
8546,1e+20,41.388
10000,1e+20,42.513
20000,1e+20,45.453
50000,1e+20,46.882
1e+05,1e+20,47.47
0.5,1e+21,0.21511
1,1e+21,0.72699
1.5,1e+21,0.89237
2,1e+21,0.98094
5,1e+21,1.2367
7,1e+21,1.6814
10,1e+21,2.9044
15,1e+21,4.965
23,1e+21,7.7366
32,1e+21,10.396
52,1e+21,13.5
74,1e+21,16.708
100,1e+21,18.7
165,1e+21,22.424
235,1e+21,24.142
310,1e+21,25.563
390,1e+21,26.759
475,1e+21,27.795
655,1e+21,29.362
845,1e+21,30.42
1000,1e+21,31.156
1441,1e+21,33.451
1925,1e+21,35.787
2454,1e+21,37.171
3030,1e+21,37.887
3655,1e+21,38.34
4331,1e+21,38.708
5060,1e+21,39.082
5844,1e+21,39.525
6685,1e+21,40.088
7585,1e+21,40.788
8546,1e+21,41.575
10000,1e+21,42.649
20000,1e+21,45.358
50000,1e+21,46.839
1e+05,1e+21,47.464
0.5,1e+22,1
1,1e+22,1.0014
1.5,1e+22,1.0203
2,1e+22,1.0844
5,1e+22,2.1526
7,1e+22,2.4781
10,1e+22,2.7106
15,1e+22,3.7914
23,1e+22,5.9015
32,1e+22,8.1281
52,1e+22,11.566
74,1e+22,14.247
100,1e+22,17.165
165,1e+22,23.824
235,1e+22,26.869
310,1e+22,28.93
390,1e+22,30.197
475,1e+22,31.188
655,1e+22,33.126
845,1e+22,34.637
1000,1e+22,35.501
1441,1e+22,36.938
1925,1e+22,37.693
2454,1e+22,38.171
3030,1e+22,38.549
3655,1e+22,38.916
4331,1e+22,39.331
5060,1e+22,39.837
5844,1e+22,40.456
6685,1e+22,41.172
7585,1e+22,41.919
8546,1e+22,42.616
10000,1e+22,43.423
20000,1e+22,45.441
50000,1e+22,46.842
1e+05,1e+22,47.473
0.5,1e+23,3
1,1e+23,3
1.5,1e+23,3
2,1e+23,3.0001
5,1e+23,3.0365
7,1e+23,3.1332
10,1e+23,3.393
15,1e+23,4.0807
23,1e+23,5.5607
32,1e+23,7.3981
52,1e+23,10.24
74,1e+23,11.908
100,1e+23,14.274
165,1e+23,21.104
235,1e+23,26.205
310,1e+23,29.214
390,1e+23,31.408
475,1e+23,33.389
655,1e+23,35.607
845,1e+23,36.704
1000,1e+23,37.242
1441,1e+23,38.163
1925,1e+23,38.861
2454,1e+23,39.542
3030,1e+23,40.257
3655,1e+23,41.004
4331,1e+23,41.749
5060,1e+23,42.447
5844,1e+23,43.059
6685,1e+23,43.568
7585,1e+23,43.979
8546,1e+23,44.31
10000,1e+23,44.682
20000,1e+23,45.892
50000,1e+23,46.963
1e+05,1e+23,47.524
0.5,1e+24,8
1,1e+24,8
1.5,1e+24,8.0004
2,1e+24,8.0011
5,1e+24,8.0168
7,1e+24,8.0356
10,1e+24,8.0727
15,1e+24,8.1545
23,1e+24,8.3357
32,1e+24,8.621
52,1e+24,9.6024
74,1e+24,10.995
100,1e+24,12.491
165,1e+24,15.817
235,1e+24,23.457
310,1e+24,26.65
390,1e+24,29.022
475,1e+24,31.096
655,1e+24,34.458
845,1e+24,36.178
1000,1e+24,37.149
1441,1e+24,39.409
1925,1e+24,40.943
2454,1e+24,42.077
3030,1e+24,42.948
3655,1e+24,43.607
4331,1e+24,44.143
5060,1e+24,44.56
5844,1e+24,44.897
6685,1e+24,45.173
7585,1e+24,45.405
8546,1e+24,45.603
10000,1e+24,45.84
20000,1e+24,46.576
50000,1e+24,47.175
1e+05,1e+24,47.636
