"Te","ne","CS"
0.5,1e+12,0.23849
1,1e+12,0.99953
1.5,1e+12,1.0041
2,1e+12,1.093
5,1e+12,2.2594
7,1e+12,2.9408
10,1e+12,3.781
15,1e+12,4.9425
23,1e+12,6.6569
32,1e+12,16.954
52,1e+12,16.991
74,1e+12,16.994
100,1e+12,17.013
165,1e+12,17.25
235,1e+12,18.205
310,1e+12,20.251
390,1e+12,22.343
475,1e+12,24.122
655,1e+12,27.24
845,1e+12,29.828
1000,1e+12,31.393
1441,1e+12,40.34
1925,1e+12,47.824
2454,1e+12,48.642
3030,1e+12,48.915
3655,1e+12,49.139
4331,1e+12,49.416
5060,1e+12,49.838
5844,1e+12,50.552
6685,1e+12,51.791
7585,1e+12,53.755
8546,1e+12,56.262
10000,1e+12,59.703
20000,1e+12,66.709
50000,1e+12,71.14
1e+05,1e+12,73.33
0.5,1e+13,0.23416
1,1e+13,0.99952
1.5,1e+13,1.005
2,1e+13,1.1073
5,1e+13,2.3683
7,1e+13,3.021
10,1e+13,3.8011
15,1e+13,4.9511
23,1e+13,6.6601
32,1e+13,16.954
52,1e+13,16.991
74,1e+13,16.994
100,1e+13,17.013
165,1e+13,17.25
235,1e+13,18.206
310,1e+13,20.251
390,1e+13,22.343
475,1e+13,24.122
655,1e+13,27.24
845,1e+13,29.828
1000,1e+13,31.393
1441,1e+13,40.34
1925,1e+13,47.824
2454,1e+13,48.642
3030,1e+13,48.915
3655,1e+13,49.139
4331,1e+13,49.416
5060,1e+13,49.838
5844,1e+13,50.552
6685,1e+13,51.791
7585,1e+13,53.755
8546,1e+13,56.262
10000,1e+13,59.703
20000,1e+13,66.709
50000,1e+13,71.14
1e+05,1e+13,73.33
0.5,1e+14,0.19697
1,1e+14,0.99947
1.5,1e+14,1.0132
2,1e+14,1.2295
5,1e+14,2.7729
7,1e+14,3.2113
10,1e+14,3.9075
15,1e+14,5.0247
23,1e+14,6.6887
32,1e+14,16.954
52,1e+14,16.991
74,1e+14,16.994
100,1e+14,17.013
165,1e+14,17.25
235,1e+14,18.206
310,1e+14,20.252
390,1e+14,22.344
475,1e+14,24.122
655,1e+14,27.24
845,1e+14,29.828
1000,1e+14,31.393
1441,1e+14,40.34
1925,1e+14,47.824
2454,1e+14,48.642
3030,1e+14,48.915
3655,1e+14,49.139
