"Te","ne","CS"
0.5,1e+12,0.00013778
1,1e+12,0.50391
1.5,1e+12,0.99216
2,1e+12,1.3546
5,1e+12,3.1961
7,1e+12,3.8272
10,1e+12,4.9317
15,1e+12,5.8635
23,1e+12,6.4463
32,1e+12,7.3407
52,1e+12,9.2598
74,1e+12,10.921
100,1e+12,12.569
165,1e+12,17.268
235,1e+12,22.138
310,1e+12,23.125
390,1e+12,23.474
475,1e+12,23.699
655,1e+12,24.101
845,1e+12,24.646
1000,1e+12,25.273
1441,1e+12,27.947
1925,1e+12,31.389
2454,1e+12,35.396
3030,1e+12,38.844
3655,1e+12,40.301
4331,1e+12,40.969
5060,1e+12,41.401
5844,1e+12,41.77
6685,1e+12,42.154
7585,1e+12,42.606
8546,1e+12,43.165
10000,1e+12,44.128
20000,1e+12,47.968
50000,1e+12,49.664
1e+05,1e+12,50.252
0.5,1e+13,0.0004523
1,1e+13,0.75799
1.5,1e+13,1.1132
2,1e+13,1.7026
5,1e+13,3.2609
7,1e+13,3.8512
10,1e+13,4.9481
15,1e+13,5.8652
23,1e+13,6.4469
32,1e+13,7.3412
52,1e+13,9.2601
74,1e+13,10.921
100,1e+13,12.569
165,1e+13,17.268
235,1e+13,22.138
310,1e+13,23.125
390,1e+13,23.474
475,1e+13,23.699
655,1e+13,24.101
845,1e+13,24.646
1000,1e+13,25.273
1441,1e+13,27.947
1925,1e+13,31.389
2454,1e+13,35.396
3030,1e+13,38.844
3655,1e+13,40.301
4331,1e+13,40.969
5060,1e+13,41.401
5844,1e+13,41.77
6685,1e+13,42.154
7585,1e+13,42.606
8546,1e+13,43.165
10000,1e+13,44.128
20000,1e+13,47.968
50000,1e+13,49.664
1e+05,1e+13,50.252
0.5,1e+14,0.0093472
1,1e+14,0.98441
1.5,1e+14,1.7754
2,1e+14,2.0012
5,1e+14,3.5211
7,1e+14,3.9725
10,1e+14,5.0685
15,1e+14,5.8791
23,1e+14,6.4518
32,1e+14,7.346
52,1e+14,9.2626
74,1e+14,10.923
100,1e+14,12.57
165,1e+14,17.268
235,1e+14,22.138
310,1e+14,23.125
390,1e+14,23.474
475,1e+14,23.699
655,1e+14,24.101
845,1e+14,24.646
1000,1e+14,25.273
1441,1e+14,27.947
1925,1e+14,31.389
2454,1e+14,35.396
3030,1e+14,38.844
3655,1e+14,40.301
4331,1e+14,40.969
5060,1e+14,41.401
5844,1e+14,41.77
6685,1e+14,42.154
7585,1e+14,42.606
8546,1e+14,43.165
10000,1e+14,44.128
20000,1e+14,47.968
50000,1e+14,49.664
1e+05,1e+14,50.253
0.5,1e+15,0.044734
1,1e+15,1.1031
1.5,1e+15,1.9779
2,1e+15,2.3591
5,1e+15,3.9046
7,1e+15,4.2595
10,1e+15,5.4815
15,1e+15,5.9424
23,1e+15,6.4953
32,1e+15,7.3902
52,1e+15,9.2849
74,1e+15,10.935
100,1e+15,12.577
165,1e+15,17.271
235,1e+15,22.139
310,1e+15,23.126
390,1e+15,23.474
475,1e+15,23.699
655,1e+15,24.101
845,1e+15,24.646
1000,1e+15,25.273
1441,1e+15,27.948
1925,1e+15,31.389
2454,1e+15,35.397
3030,1e+15,38.844
3655,1e+15,40.301
4331,1e+15,40.969
5060,1e+15,41.401
5844,1e+15,41.77
6685,1e+15,42.154
