"Te","ne","CS"
7585,1e+15,53.966
8546,1e+15,56.289
10000,1e+15,59.778
20000,1e+15,67.475
50000,1e+15,71.891
1e+05,1e+15,74.183
0.5,1e+16,0.0082379
1,1e+16,0.99398
1.5,1e+16,1.032
2,1e+16,1.4822
5,1e+16,3.3766
7,1e+16,4.1016
10,1e+16,4.9618
15,1e+16,6.0113
23,1e+16,7.2801
32,1e+16,17.157
52,1e+16,17.987
74,1e+16,17.99
100,1e+16,18.001
165,1e+16,18.141
235,1e+16,18.695
310,1e+16,20.131
390,1e+16,22.146
475,1e+16,23.996
655,1e+16,27.16
845,1e+16,29.922
1000,1e+16,31.66
1441,1e+16,40.459
1925,1e+16,48.678
2454,1e+16,49.551
3030,1e+16,49.84
3655,1e+16,50.06
4331,1e+16,50.312
5060,1e+16,50.675
5844,1e+16,51.266
6685,1e+16,52.287
7585,1e+16,53.966
8546,1e+16,56.289
10000,1e+16,59.779
20000,1e+16,67.475
50000,1e+16,71.891
1e+05,1e+16,74.183
0.5,1e+17,0.00096952
1,1e+17,0.96057
1.5,1e+17,1.0122
2,1e+17,1.238
5,1e+17,3.8102
7,1e+17,4.7396
10,1e+17,5.7762
15,1e+17,6.9987
23,1e+17,8.5101
32,1e+17,17.646
52,1e+17,17.987
74,1e+17,17.99
100,1e+17,18.001
165,1e+17,18.171
235,1e+17,18.914
310,1e+17,20.545
390,1e+17,22.411
475,1e+17,24.128
655,1e+17,27.208
845,1e+17,29.945
1000,1e+17,31.673
1441,1e+17,40.47
1925,1e+17,48.679
2454,1e+17,49.551
3030,1e+17,49.84
3655,1e+17,50.06
4331,1e+17,50.312
5060,1e+17,50.675
5844,1e+17,51.266
6685,1e+17,52.288
7585,1e+17,53.967
8546,1e+17,56.29
10000,1e+17,59.78
20000,1e+17,67.475
50000,1e+17,71.891
1e+05,1e+17,74.183
0.5,1e+18,0.00012923
1,1e+18,0.746
1.5,1e+18,0.99714
2,1e+18,1.0431
5,1e+18,3.5941
7,1e+18,4.9151
10,1e+18,6.3765
15,1e+18,7.9994
23,1e+18,10.272
32,1e+18,17.762
52,1e+18,17.986
74,1e+18,17.99
100,1e+18,18.012
165,1e+18,18.72
235,1e+18,20.661
310,1e+18,22.154
390,1e+18,23.522
475,1e+18,24.886
655,1e+18,27.586
845,1e+18,30.129
1000,1e+18,31.772
1441,1e+18,40.522
1925,1e+18,48.682
2454,1e+18,49.551
3030,1e+18,49.841
3655,1e+18,50.06
4331,1e+18,50.313
5060,1e+18,50.676
5844,1e+18,51.268
6685,1e+18,52.29
7585,1e+18,53.97
8546,1e+18,56.294
10000,1e+18,59.783
20000,1e+18,67.476
50000,1e+18,71.892
1e+05,1e+18,74.182
0.5,1e+19,2.6266e-05
1,1e+19,0.28632
1.5,1e+19,0.9608
2,1e+19,1.0027
5,1e+19,2.4297
7,1e+19,4.0474
10,1e+19,5.9398
15,1e+19,8.2531
23,1e+19,10.721
32,1e+19,17.69
52,1e+19,17.975
74,1e+19,18.013
100,1e+19,19.034
165,1e+19,21.927
235,1e+19,23.501
310,1e+19,24.831
390,1e+19,26.015
475,1e+19,27.127
655,1e+19,29.268
845,1e+19,31.139
1000,1e+19,32.399
1441,1e+19,40.852
1925,1e+19,48.694
2454,1e+19,49.553
3030,1e+19,49.842
3655,1e+19,50.062
4331,1e+19,50.315
5060,1e+19,50.679
5844,1e+19,51.274
6685,1e+19,52.3
7585,1e+19,53.984
8546,1e+19,56.309
10000,1e+19,59.795
20000,1e+19,67.478
50000,1e+19,71.893
1e+05,1e+19,74.181
0.5,1e+20,1.3832e-05
1,1e+20,0.078724
1.5,1e+20,0.8036
2,1e+20,0.97839
5,1e+20,1.3465
7,1e+20,2.4537
10,1e+20,4.3215
15,1e+20,6.8658
23,1e+20,9.9641
32,1e+20,16.786
52,1e+20,17.878
74,1e+20,20.468
100,1e+20,22.241
165,1e+20,25.06
235,1e+20,26.98
310,1e+20,28.511
390,1e+20,29.796
475,1e+20,30.823
655,1e+20,32.14
845,1e+20,33.182
1000,1e+20,34.34
1441,1e+20,42.445
1925,1e+20,48.749
2454,1e+20,49.561
3030,1e+20,49.847
3655,1e+20,50.069
4331,1e+20,50.327
5060,1e+20,50.7
5844,1e+20,51.309
6685,1e+20,52.356
7585,1e+20,54.057
8546,1e+20,56.383
10000,1e+20,59.846
20000,1e+20,67.484
50000,1e+20,71.896
1e+05,1e+20,74.164
0.5,1e+21,5.6115e-05
1,1e+21,0.049012
1.5,1e+21,0.57099
2,1e+21,0.91324
5,1e+21,1.0648
7,1e+21,1.398
10,1e+21,2.5157
15,1e+21,4.727
23,1e+21,7.7685
32,1e+21,10.308
52,1e+21,17.092
74,1e+21,21.952
100,1e+21,24.477
165,1e+21,28.327
235,1e+21,30.766
310,1e+21,31.917
390,1e+21,32.611
475,1e+21,33.376
655,1e+21,35.53
845,1e+21,37.922
1000,1e+21,39.768
1441,1e+21,45.655
1925,1e+21,48.983
2454,1e+21,49.607
3030,1e+21,49.887
3655,1e+21,50.132
4331,1e+21,50.435
5060,1e+21,50.886
5844,1e+21,51.614
6685,1e+21,52.804
7585,1e+21,54.591
8546,1e+21,56.857
10000,1e+21,60.124
20000,1e+21,67.505
50000,1e+21,71.908
1e+05,1e+21,74.114
0.5,1e+22,0.017532
1,1e+22,0.23112
1.5,1e+22,0.66051
2,1e+22,0.88469
5,1e+22,1.0247
7,1e+22,1.1225
10,1e+22,1.5169
15,1e+22,2.8247
23,1e+22,5.2906
32,1e+22,7.7523
52,1e+22,11.643
74,1e+22,17.302
100,1e+22,24.304
165,1e+22,30.376
235,1e+22,32.564
310,1e+22,34.774
390,1e+22,37.094
475,1e+22,38.981
655,1e+22,41.555
845,1e+22,43.483
1000,1e+22,45.476
1441,1e+22,48.732
1925,1e+22,49.555
2454,1e+22,50.034
3030,1e+22,50.556
3655,1e+22,51.231
4331,1e+22,52.098
5060,1e+22,53.167
5844,1e+22,54.433
6685,1e+22,55.885
7585,1e+22,57.497
8546,1e+22,59.206
10000,1e+22,61.555
20000,1e+22,67.603
50000,1e+22,71.966
1e+05,1e+22,74.104
0.5,1e+23,3
1,1e+23,3.0001
1.5,1e+23,3.0012
2,1e+23,3.0045
5,1e+23,3.087
7,1e+23,3.192
10,1e+23,3.4123
15,1e+23,3.602
23,1e+23,5.1048
32,1e+23,6.8074
52,1e+23,10.063
74,1e+23,12.054
100,1e+23,17.146
165,1e+23,28.539
235,1e+23,32.153
310,1e+23,36.371
390,1e+23,39.78
475,1e+23,42.125
655,1e+23,46.756
845,1e+23,48.717
1000,1e+23,49.866
1441,1e+23,52.409
1925,1e+23,53.934
2454,1e+23,55.254
3030,1e+23,56.48
3655,1e+23,57.661
4331,1e+23,58.797
5060,1e+23,59.88
5844,1e+23,60.92
6685,1e+23,61.923
7585,1e+23,62.874
8546,1e+23,63.746
10000,1e+23,64.809
20000,1e+23,68.099
50000,1e+23,72.252
1e+05,1e+23,74.18
0.5,1e+24,11
1,1e+24,11
1.5,1e+24,11
2,1e+24,11
5,1e+24,11
7,1e+24,11
10,1e+24,11
15,1e+24,11.001
23,1e+24,11.007
32,1e+24,11.037
52,1e+24,11.219
74,1e+24,11.508
100,1e+24,11.975
165,1e+24,25.974
235,1e+24,30.062
310,1e+24,32.863
390,1e+24,36.436
475,1e+24,39.656
655,1e+24,44.112
845,1e+24,47.646
1000,1e+24,52.353
1441,1e+24,56.627
1925,1e+24,59.179
2454,1e+24,60.909
3030,1e+24,62.234
3655,1e+24,63.264
4331,1e+24,64.072
5060,1e+24,64.741
5844,1e+24,65.32
6685,1e+24,65.832
7585,1e+24,66.288
8546,1e+24,66.697
10000,1e+24,67.208
20000,1e+24,69.548
50000,1e+24,73.116
1e+05,1e+24,74.454
