"Te","ne","CS"
5844,1e+14,34.207
6685,1e+14,34.981
7585,1e+14,35.518
8546,1e+14,35.894
10000,1e+14,36.25
20000,1e+14,37.035
50000,1e+14,37.816
1e+05,1e+14,38.342
0.5,1e+15,0.76537
1,1e+15,1.8872
1.5,1e+15,2.4199
2,1e+15,2.9609
5,1e+15,3.0941
7,1e+15,3.727
10,1e+15,4.4131
15,1e+15,5.291
23,1e+15,6.8368
32,1e+15,9.0942
52,1e+15,10.446
74,1e+15,10.866
100,1e+15,11.248
165,1e+15,12.682
235,1e+15,14.399
310,1e+15,15.987
390,1e+15,17.448
475,1e+15,18.774
655,1e+15,21.057
845,1e+15,24.256
1000,1e+15,26.494
1441,1e+15,28.217
1925,1e+15,28.73
2454,1e+15,29.167
3030,1e+15,29.755
3655,1e+15,30.649
4331,1e+15,31.861
5060,1e+15,33.142
5844,1e+15,34.207
6685,1e+15,34.981
7585,1e+15,35.518
8546,1e+15,35.894
10000,1e+15,36.25
20000,1e+15,37.035
50000,1e+15,37.816
1e+05,1e+15,38.342
0.5,1e+16,0.49224
1,1e+16,1.6726
1.5,1e+16,2.3195
2,1e+16,2.9441
5,1e+16,3.1179
7,1e+16,4.0103
10,1e+16,5.0108
15,1e+16,5.9825
23,1e+16,7.3848
32,1e+16,9.1937
52,1e+16,10.451
74,1e+16,10.876
100,1e+16,11.274
165,1e+16,12.723
235,1e+16,14.422
310,1e+16,16
390,1e+16,17.456
475,1e+16,18.779
655,1e+16,21.06
845,1e+16,24.258
1000,1e+16,26.494
1441,1e+16,28.217
1925,1e+16,28.73
2454,1e+16,29.167
3030,1e+16,29.756
3655,1e+16,30.649
4331,1e+16,31.861
5060,1e+16,33.142
5844,1e+16,34.207
6685,1e+16,34.981
7585,1e+16,35.518
8546,1e+16,35.894
10000,1e+16,36.25
20000,1e+16,37.035
50000,1e+16,37.816
1e+05,1e+16,38.342
0.5,1e+17,0.11415
1,1e+17,1.1691
1.5,1e+17,2.0146
2,1e+17,2.7529
5,1e+17,3.108
7,1e+17,4.0547
10,1e+17,5.4117
15,1e+17,6.8439
23,1e+17,8.2958
32,1e+17,9.4353
52,1e+17,10.49
74,1e+17,10.974
100,1e+17,11.509
165,1e+17,13.036
235,1e+17,14.612
310,1e+17,16.111
390,1e+17,17.524
475,1e+17,18.821
655,1e+17,21.077
845,1e+17,24.269
1000,1e+17,26.498
1441,1e+17,28.217
1925,1e+17,28.731
2454,1e+17,29.167
3030,1e+17,29.756
3655,1e+17,30.65
4331,1e+17,31.861
5060,1e+17,33.142
5844,1e+17,34.207
6685,1e+17,34.98
7585,1e+17,35.517
8546,1e+17,35.893
10000,1e+17,36.249
20000,1e+17,37.035
50000,1e+17,37.816
1e+05,1e+17,38.342
0.5,1e+18,0.017053
1,1e+18,0.78277
1.5,1e+18,1.5688
2,1e+18,2.16
5,1e+18,3.0515
7,1e+18,3.9404
10,1e+18,5.4348
15,1e+18,7.2819
23,1e+18,8.8585
32,1e+18,9.7396
52,1e+18,10.815
74,1e+18,11.746
100,1e+18,12.585
165,1e+18,14.167
235,1e+18,15.528
310,1e+18,16.792
390,1e+18,18.01
475,1e+18,19.141
655,1e+18,21.223
845,1e+18,24.355
1000,1e+18,26.528
1441,1e+18,28.22
1925,1e+18,28.732
2454,1e+18,29.168
3030,1e+18,29.758
3655,1e+18,30.652
4331,1e+18,31.862
5060,1e+18,33.137
5844,1e+18,34.196
6685,1e+18,34.967
7585,1e+18,35.504
8546,1e+18,35.881
10000,1e+18,36.239
20000,1e+18,37.034
50000,1e+18,37.816
1e+05,1e+18,38.342
0.5,1e+19,0.0035237
1,1e+19,0.33161
1.5,1e+19,0.74244
2,1e+19,1.3635
5,1e+19,2.852
7,1e+19,3.4028
10,1e+19,4.9591
15,1e+19,7.0894
23,1e+19,8.9785
32,1e+19,10.135
52,1e+19,12.254
74,1e+19,13.369
100,1e+19,14.384
165,1e+19,16.193
235,1e+19,17.548
310,1e+19,18.668
390,1e+19,19.572
475,1e+19,20.333
655,1e+19,22.065
845,1e+19,24.939
1000,1e+19,26.733
1441,1e+19,28.238
1925,1e+19,28.74
2454,1e+19,29.177
3030,1e+19,29.769
3655,1e+19,30.666
4331,1e+19,31.865
5060,1e+19,33.109
5844,1e+19,34.133
6685,1e+19,34.883
7585,1e+19,35.416
8546,1e+19,35.8
10000,1e+19,36.174
20000,1e+19,37.021
50000,1e+19,37.816
1e+05,1e+19,38.343
0.5,1e+20,0.0018714
1,1e+20,0.11655
1.5,1e+20,0.19119
2,1e+20,0.37912
5,1e+20,2.2643
7,1e+20,2.7449
10,1e+20,3.7976
15,1e+20,5.9098
23,1e+20,8.3391
32,1e+20,10.1
52,1e+20,13.516
74,1e+20,15.131
100,1e+20,16.491
165,1e+20,18.77
235,1e+20,20.105
310,1e+20,20.92
390,1e+20,21.717
475,1e+20,22.645
655,1e+20,24.781
845,1e+20,26.607
1000,1e+20,27.427
1441,1e+20,28.351
1925,1e+20,28.803
2454,1e+20,29.249
3030,1e+20,29.873
3655,1e+20,30.801
4331,1e+20,31.985
5060,1e+20,33.155
5844,1e+20,34.094
6685,1e+20,34.784
7585,1e+20,35.29
8546,1e+20,35.669
10000,1e+20,36.056
20000,1e+20,36.993
50000,1e+20,37.817
1e+05,1e+20,38.344
0.5,1e+21,0.0079621
1,1e+21,0.13587
1.5,1e+21,0.16055
2,1e+21,0.21541
5,1e+21,1.2846
7,1e+21,1.9661
10,1e+21,2.6084
15,1e+21,4.241
23,1e+21,6.6717
32,1e+21,8.3886
52,1e+21,13.223
74,1e+21,16.03
100,1e+21,18.229
165,1e+21,20.818
235,1e+21,22.5
310,1e+21,24.153
390,1e+21,25.412
475,1e+21,26.327
655,1e+21,27.411
845,1e+21,27.962
1000,1e+21,28.233
1441,1e+21,28.725
1925,1e+21,29.187
2454,1e+21,29.801
3030,1e+21,30.661
3655,1e+21,31.737
4331,1e+21,32.83
5060,1e+21,33.75
5844,1e+21,34.457
6685,1e+21,34.99
7585,1e+21,35.401
8546,1e+21,35.724
10000,1e+21,36.072
20000,1e+21,36.991
50000,1e+21,37.825
1e+05,1e+21,38.349
0.5,1e+22,2
1,1e+22,2.0036
1.5,1e+22,2.0243
2,1e+22,1.4669
5,1e+22,2.2641
7,1e+22,2.571
10,1e+22,2.8537
15,1e+22,3.4941
23,1e+22,5.1338
32,1e+22,6.7239
52,1e+22,10.689
74,1e+22,14.35
100,1e+22,17.261
165,1e+22,21.525
235,1e+22,24.757
310,1e+22,26.458
390,1e+22,27.337
475,1e+22,27.839
655,1e+22,28.39
845,1e+22,28.779
1000,1e+22,29.079
1441,1e+22,29.987
1925,1e+22,31.046
2454,1e+22,32.151
3030,1e+22,33.149
3655,1e+22,33.944
4331,1e+22,34.546
5060,1e+22,35.009
5844,1e+22,35.378
6685,1e+22,35.675
7585,1e+22,35.92
8546,1e+22,36.123
10000,1e+22,36.352
20000,1e+22,37.059
50000,1e+22,37.854
1e+05,1e+22,38.365
0.5,1e+23,3
1,1e+23,3
1.5,1e+23,3
2,1e+23,3
5,1e+23,3.0044
7,1e+23,3.0213
10,1e+23,3.0809
15,1e+23,3.2794
23,1e+23,3.8727
32,1e+23,4.9484
52,1e+23,7.5477
74,1e+23,12.26
100,1e+23,14.931
165,1e+23,19.474
235,1e+23,23.012
310,1e+23,25.502
390,1e+23,26.896
475,1e+23,27.848
655,1e+23,29.321
845,1e+23,30.432
1000,1e+23,31.192
1441,1e+23,32.796
1925,1e+23,33.938
2454,1e+23,34.724
3030,1e+23,35.273
3655,1e+23,35.67
4331,1e+23,35.962
5060,1e+23,36.18
5844,1e+23,36.346
6685,1e+23,36.476
7585,1e+23,36.579
8546,1e+23,36.665
10000,1e+23,36.767
20000,1e+23,37.197
50000,1e+23,37.92
1e+05,1e+23,38.401
0.5,1e+24,9
1,1e+24,9
1.5,1e+24,9
2,1e+24,9
5,1e+24,9
7,1e+24,9.0002
10,1e+24,9.0009
15,1e+24,9.0039
23,1e+24,9.0135
32,1e+24,9.0301
52,1e+24,9.1139
74,1e+24,11.691
100,1e+24,13.476
165,1e+24,17.28
235,1e+24,19.97
310,1e+24,22.311
390,1e+24,24.392
475,1e+24,26.033
655,1e+24,28.957
845,1e+24,31.013
1000,1e+24,32.142
1441,1e+24,34.141
1925,1e+24,35.229
2454,1e+24,35.823
3030,1e+24,36.155
3655,1e+24,36.382
4331,1e+24,36.531
5060,1e+24,36.636
5844,1e+24,36.717
6685,1e+24,36.779
7585,1e+24,36.834
8546,1e+24,36.883
10000,1e+24,36.95
20000,1e+24,37.329
50000,1e+24,38.041
1e+05,1e+24,38.48
