"Te","ne","CS"
3655,1e+18,41.502
4331,1e+18,43.496
5060,1e+18,44.433
5844,1e+18,44.979
6685,1e+18,45.384
7585,1e+18,45.748
8546,1e+18,46.127
10000,1e+18,46.753
20000,1e+18,50.875
50000,1e+18,53.21
1e+05,1e+18,53.955
0.5,1e+19,0.28637
1,1e+19,1.2774
1.5,1e+19,1.933
2,1e+19,1.9897
5,1e+19,3.4196
7,1e+19,5.1381
10,1e+19,7.1332
15,1e+19,9.2966
23,1e+19,10.088
32,1e+19,11.232
52,1e+19,13.486
74,1e+19,15.148
100,1e+19,16.611
165,1e+19,19.022
235,1e+19,21.459
310,1e+19,24.858
390,1e+19,26.527
475,1e+19,27.109
655,1e+19,27.617
845,1e+19,27.981
1000,1e+19,28.289
1441,1e+19,29.497
1925,1e+19,31.578
2454,1e+19,34.485
3030,1e+19,38.001
3655,1e+19,41.53
4331,1e+19,43.505
5060,1e+19,44.436
5844,1e+19,44.981
6685,1e+19,45.386
7585,1e+19,45.75
8546,1e+19,46.129
10000,1e+19,46.755
20000,1e+19,50.863
50000,1e+19,53.19
1e+05,1e+19,53.949
0.5,1e+20,0.17395
1,1e+20,1.0695
1.5,1e+20,1.768
2,1e+20,1.947
5,1e+20,2.4283
7,1e+20,3.7772
10,1e+20,5.7638
15,1e+20,8.0517
23,1e+20,9.7637
32,1e+20,11.594
52,1e+20,15.169
74,1e+20,17.519
100,1e+20,19.148
165,1e+20,21.207
235,1e+20,23.767
310,1e+20,25.859
390,1e+20,26.839
475,1e+20,27.342
655,1e+20,28.088
845,1e+20,28.808
1000,1e+20,29.384
1441,1e+20,31.047
1925,1e+20,33.016
2454,1e+20,35.413
3030,1e+20,38.484
3655,1e+20,41.714
4331,1e+20,43.559
5060,1e+20,44.458
5844,1e+20,44.993
6685,1e+20,45.395
7585,1e+20,45.758
8546,1e+20,46.137
10000,1e+20,46.765
20000,1e+20,50.806
50000,1e+20,53.075
1e+05,1e+20,53.908
0.5,1e+21,0.48607
1,1e+21,1.1375
1.5,1e+21,1.6899
2,1e+21,1.8826
5,1e+21,2.1128
7,1e+21,2.707
10,1e+21,4.4067
15,1e+21,6.5107
23,1e+21,8.5595
32,1e+21,10.084
52,1e+21,14.849
74,1e+21,18.386
100,1e+21,20.094
165,1e+21,23.702
235,1e+21,25.781
310,1e+21,27.107
390,1e+21,28.256
475,1e+21,29.184
655,1e+21,30.643
845,1e+21,31.861
1000,1e+21,32.683
1441,1e+21,34.498
1925,1e+21,36.16
2454,1e+21,38.063
3030,1e+21,40.487
3655,1e+21,42.626
4331,1e+21,43.879
5060,1e+21,44.594
5844,1e+21,45.071
6685,1e+21,45.452
7585,1e+21,45.81
8546,1e+21,46.191
10000,1e+21,46.829
20000,1e+21,50.785
50000,1e+21,52.937
1e+05,1e+21,53.849
0.5,1e+22,2
1,1e+22,2
1.5,1e+22,2
2,1e+22,2.0004
5,1e+22,2.0801
7,1e+22,2.3614
10,1e+22,3.4594
15,1e+22,5.5813
23,1e+22,7.4878
32,1e+22,8.6293
52,1e+22,12.164
74,1e+22,16.132
100,1e+22,18.987
165,1e+22,23.988
235,1e+22,27.858
310,1e+22,30.35
390,1e+22,31.763
475,1e+22,32.958
655,1e+22,34.893
845,1e+22,36.275
1000,1e+22,37.097
1441,1e+22,39.035
1925,1e+22,40.913
2454,1e+22,42.432
3030,1e+22,43.501
3655,1e+22,44.22
4331,1e+22,44.728
5060,1e+22,45.122
5844,1e+22,45.466
6685,1e+22,45.804
7585,1e+22,46.169
8546,1e+22,46.591
10000,1e+22,47.308
20000,1e+22,50.951
50000,1e+22,52.897
1e+05,1e+22,53.831
0.5,1e+23,2.0063
1,1e+23,2.0556
1.5,1e+23,2.1406
2,1e+23,2.2447
5,1e+23,3.1229
7,1e+23,3.8597
10,1e+23,4.9562
15,1e+23,6.6318
23,1e+23,8.1737
32,1e+23,8.4533
52,1e+23,10.032
74,1e+23,13.219
100,1e+23,16.329
165,1e+23,21.13
235,1e+23,25.449
310,1e+23,31.297
390,1e+23,33.87
475,1e+23,35.885
655,1e+23,38.439
845,1e+23,40.431
1000,1e+23,41.46
1441,1e+23,43.092
1925,1e+23,44.01
2454,1e+23,44.612
3030,1e+23,45.069
3655,1e+23,45.468
4331,1e+23,45.862
5060,1e+23,46.286
5844,1e+23,46.759
6685,1e+23,47.287
7585,1e+23,47.858
8546,1e+23,48.445
10000,1e+23,49.227
20000,1e+23,51.535
50000,1e+23,53.032
1e+05,1e+23,53.885
0.5,1e+24,10
1,1e+24,10
1.5,1e+24,10
2,1e+24,10
5,1e+24,10
7,1e+24,10
10,1e+24,10
15,1e+24,10.003
23,1e+24,10.034
32,1e+24,10.134
52,1e+24,10.727
74,1e+24,12.144
100,1e+24,14.403
165,1e+24,19.395
235,1e+24,21.694
310,1e+24,25.476
390,1e+24,31.983
475,1e+24,34.384
655,1e+24,37.835
845,1e+24,40.469
1000,1e+24,41.792
1441,1e+24,43.721
1925,1e+24,44.935
2454,1e+24,45.984
3030,1e+24,46.886
3655,1e+24,47.665
4331,1e+24,48.369
5060,1e+24,49.004
5844,1e+24,49.56
6685,1e+24,50.038
7585,1e+24,50.439
8546,1e+24,50.787
10000,1e+24,51.181
20000,1e+24,52.4
50000,1e+24,53.52
1e+05,1e+24,54.095
