"Te","ne","CS"
390,1e+21,20.943
475,1e+21,21.222
655,1e+21,21.914
845,1e+21,22.714
1000,1e+21,23.367
1441,1e+21,25.039
1925,1e+21,26.374
2454,1e+21,27.306
3030,1e+21,27.904
3655,1e+21,28.276
4331,1e+21,28.516
5060,1e+21,28.683
5844,1e+21,28.812
6685,1e+21,28.92
7585,1e+21,29.02
8546,1e+21,29.118
10000,1e+21,29.255
20000,1e+21,29.947
50000,1e+21,30.603
1e+05,1e+21,30.819
0.5,1e+22,1
1,1e+22,1
1.5,1e+22,1.0003
2,1e+22,1.0016
5,1e+22,1.0701
7,1e+22,1.2502
10,1e+22,2.0419
15,1e+22,3.8047
23,1e+22,5.6056
32,1e+22,7.4353
52,1e+22,10.654
74,1e+22,12.781
100,1e+22,15.53
165,1e+22,19.198
235,1e+22,20.497
310,1e+22,21.494
390,1e+22,22.356
475,1e+22,23.121
655,1e+22,24.427
845,1e+22,25.481
1000,1e+22,26.14
1441,1e+22,27.336
1925,1e+22,28.01
2454,1e+22,28.377
3030,1e+22,28.584
3655,1e+22,28.714
4331,1e+22,28.81
5060,1e+22,28.89
5844,1e+22,28.965
6685,1e+22,29.041
7585,1e+22,29.12
8546,1e+22,29.205
10000,1e+22,29.331
20000,1e+22,29.997
50000,1e+22,30.621
1e+05,1e+22,30.826
0.5,1e+23,3
1,1e+23,3
1.5,1e+23,3
2,1e+23,3.0001
5,1e+23,3.1251
7,1e+23,3.4714
10,1e+23,4.0106
15,1e+23,4.9755
23,1e+23,5.5385
32,1e+23,6.4106
52,1e+23,8.9254
74,1e+23,10.959
100,1e+23,12.829
165,1e+23,16.982
235,1e+23,19.36
310,1e+23,21.441
390,1e+23,23.087
475,1e+23,24.33
655,1e+23,26.048
845,1e+23,27.136
1000,1e+23,27.681
1441,1e+23,28.374
1925,1e+23,28.638
2454,1e+23,28.765
3030,1e+23,28.842
3655,1e+23,28.889
4331,1e+23,28.946
5060,1e+23,29.007
5844,1e+23,29.074
6685,1e+23,29.148
7585,1e+23,29.23
8546,1e+23,29.318
10000,1e+23,29.449
20000,1e+23,30.099
50000,1e+23,30.66
1e+05,1e+23,30.843
0.5,1e+24,6
1,1e+24,6
1.5,1e+24,6
2,1e+24,6
5,1e+24,6.0106
7,1e+24,6.0413
10,1e+24,6.1283
15,1e+24,6.3526
23,1e+24,6.6719
32,1e+24,7.4672
52,1e+24,9.1511
74,1e+24,10.797
100,1e+24,12.515
165,1e+24,14.528
235,1e+24,16.597
310,1e+24,18.783
390,1e+24,21.238
475,1e+24,22.963
655,1e+24,25.321
845,1e+24,26.776
1000,1e+24,27.441
1441,1e+24,28.25
1925,1e+24,28.517
2454,1e+24,28.677
3030,1e+24,28.783
3655,1e+24,28.873
4331,1e+24,28.961
5060,1e+24,29.054
5844,1e+24,29.153
6685,1e+24,29.258
7585,1e+24,29.366
8546,1e+24,29.477
10000,1e+24,29.62
20000,1e+24,30.267
50000,1e+24,30.73
1e+05,1e+24,30.874
