"Te","ne","CS"
165,1e+20,19.75
235,1e+20,21.172
310,1e+20,22.258
390,1e+20,23.203
475,1e+20,24.053
655,1e+20,25.515
845,1e+20,26.788
1000,1e+20,27.697
1441,1e+20,30.072
1925,1e+20,33.575
2454,1e+20,35.981
3030,1e+20,36.903
3655,1e+20,37.393
4331,1e+20,37.774
5060,1e+20,38.165
5844,1e+20,38.642
6685,1e+20,39.26
7585,1e+20,40.025
8546,1e+20,40.872
10000,1e+20,41.974
20000,1e+20,44.657
50000,1e+20,45.976
1e+05,1e+20,46.554
0.5,1e+21,0.00015662
1,1e+21,0.014209
1.5,1e+21,0.023787
2,1e+21,0.031295
5,1e+21,0.41302
7,1e+21,1.4828
10,1e+21,2.9564
15,1e+21,5.0866
23,1e+21,7.8135
32,1e+21,10.294
52,1e+21,13.366
74,1e+21,16.496
100,1e+21,18.451
165,1e+21,22.197
235,1e+21,23.986
310,1e+21,25.438
390,1e+21,26.658
475,1e+21,27.678
655,1e+21,29.083
845,1e+21,30.12
1000,1e+21,30.958
1441,1e+21,33.506
1925,1e+21,35.528
2454,1e+21,36.571
3030,1e+21,37.138
3655,1e+21,37.537
4331,1e+21,37.9
5060,1e+21,38.305
5844,1e+21,38.814
6685,1e+21,39.468
7585,1e+21,40.249
8546,1e+21,41.073
10000,1e+21,42.099
20000,1e+21,44.563
50000,1e+21,45.944
1e+05,1e+21,46.551
0.5,1e+22,0.050696
1,1e+22,0.24577
1.5,1e+22,0.47985
2,1e+22,0.73479
5,1e+22,1.7988
7,1e+22,2.2829
10,1e+22,3.2057
15,1e+22,3.8595
23,1e+22,5.9721
32,1e+22,8.1698
52,1e+22,11.146
74,1e+22,14.119
100,1e+22,16.789
165,1e+22,23.624
235,1e+22,26.727
310,1e+22,28.652
390,1e+22,29.845
475,1e+22,30.973
655,1e+22,33.008
845,1e+22,34.393
1000,1e+22,35.146
1441,1e+22,36.336
1925,1e+22,36.963
2454,1e+22,37.39
3030,1e+22,37.764
3655,1e+22,38.165
4331,1e+22,38.646
5060,1e+22,39.241
5844,1e+22,39.951
6685,1e+22,40.718
7585,1e+22,41.457
8546,1e+22,42.103
10000,1e+22,42.812
20000,1e+22,44.646
50000,1e+22,45.953
1e+05,1e+22,46.562
0.5,1e+23,2
1,1e+23,2.0023
1.5,1e+23,2.0126
2,1e+23,2.0329
5,1e+23,2.2924
7,1e+23,2.5426
10,1e+23,3.0109
15,1e+23,3.9609
23,1e+23,5.583
32,1e+23,7.4147
52,1e+23,10.064
74,1e+23,11.52
100,1e+23,14.085
165,1e+23,21.679
235,1e+23,25.961
310,1e+23,28.809
390,1e+23,31.111
475,1e+23,33.043
655,1e+23,35.051
845,1e+23,36.026
1000,1e+23,36.521
1441,1e+23,37.437
1925,1e+23,38.2
2454,1e+23,38.961
3030,1e+23,39.747
3655,1e+23,40.538
4331,1e+23,41.288
5060,1e+23,41.954
5844,1e+23,42.51
6685,1e+23,42.959
7585,1e+23,43.317
8546,1e+23,43.609
10000,1e+23,43.943
20000,1e+23,45.085
50000,1e+23,46.063
1e+05,1e+23,46.612
0.5,1e+24,8.0005
1,1e+24,8.0021
1.5,1e+24,8.0044
2,1e+24,8.0073
5,1e+24,8.0326
7,1e+24,8.0548
10,1e+24,8.095
15,1e+24,8.1789
23,1e+24,8.3585
32,1e+24,8.6343
52,1e+24,9.5207
74,1e+24,10.674
100,1e+24,12.043
165,1e+24,15.471
235,1e+24,23.212
310,1e+24,26.388
390,1e+24,28.546
475,1e+24,30.636
655,1e+24,33.844
845,1e+24,35.559
1000,1e+24,36.603
1441,1e+24,38.883
1925,1e+24,40.391
2454,1e+24,41.513
3030,1e+24,42.375
3655,1e+24,43.005
4331,1e+24,43.493
5060,1e+24,43.868
5844,1e+24,44.181
6685,1e+24,44.438
7585,1e+24,44.653
8546,1e+24,44.834
10000,1e+24,45.046
20000,1e+24,45.684
50000,1e+24,46.247
1e+05,1e+24,46.72
