"Te","ne","CS"
0.5,1e+12,0.99887
1,1e+12,1.6523
1.5,1e+12,1.9895
2,1e+12,1.9977
5,1e+12,2.4891
7,1e+12,3.2657
10,1e+12,4.0084
15,1e+12,5.3996
23,1e+12,7.0725
32,1e+12,8.2361
52,1e+12,10.902
74,1e+12,12.905
100,1e+12,14.503
165,1e+12,16.492
235,1e+12,17.508
310,1e+12,19.09
390,1e+12,21.729
475,1e+12,25.84
655,1e+12,32.958
845,1e+12,34.002
1000,1e+12,34.285
1441,1e+12,34.76
1925,1e+12,35.259
2454,1e+12,36.068
3030,1e+12,37.564
3655,1e+12,40.022
4331,1e+12,43.11
5060,1e+12,46.316
5844,1e+12,48.795
6685,1e+12,50.25
7585,1e+12,51.097
8546,1e+12,51.657
10000,1e+12,52.239
20000,1e+12,55.522
50000,1e+12,59.143
1e+05,1e+12,60.334
0.5,1e+13,0.99614
1,1e+13,1.8063
1.5,1e+13,1.9949
2,1e+13,1.9989
5,1e+13,2.502
7,1e+13,3.385
10,1e+13,4.0516
15,1e+13,5.41
23,1e+13,7.076
32,1e+13,8.2378
52,1e+13,10.903
74,1e+13,12.905
100,1e+13,14.503
165,1e+13,16.492
235,1e+13,17.508
310,1e+13,19.09
390,1e+13,21.729
475,1e+13,25.84
655,1e+13,32.958
845,1e+13,34.002
1000,1e+13,34.285
1441,1e+13,34.76
1925,1e+13,35.259
2454,1e+13,36.068
3030,1e+13,37.564
3655,1e+13,40.022
4331,1e+13,43.11
5060,1e+13,46.316
5844,1e+13,48.795
6685,1e+13,50.25
7585,1e+13,51.097
8546,1e+13,51.657
10000,1e+13,52.239
20000,1e+13,55.522
50000,1e+13,59.143
1e+05,1e+13,60.334
0.5,1e+14,0.97045
1,1e+14,1.9167
1.5,1e+14,1.9981
2,1e+14,1.9997
5,1e+14,2.6135
7,1e+14,3.7705
10,1e+14,4.1643
15,1e+14,5.4943
23,1e+14,7.1087
32,1e+14,8.2531
52,1e+14,10.914
74,1e+14,12.909
100,1e+14,14.505
165,1e+14,16.493
235,1e+14,17.508
310,1e+14,19.09
390,1e+14,21.729
475,1e+14,25.84
655,1e+14,32.958
845,1e+14,34.002
1000,1e+14,34.285
1441,1e+14,34.76
1925,1e+14,35.259
2454,1e+14,36.068
3030,1e+14,37.564
3655,1e+14,40.022
4331,1e+14,43.11
5060,1e+14,46.316
5844,1e+14,48.795
6685,1e+14,50.25
7585,1e+14,51.097
8546,1e+14,51.657
10000,1e+14,52.239
20000,1e+14,55.522
50000,1e+14,59.143
1e+05,1e+14,60.334
0.5,1e+15,0.77879
1,1e+15,1.7872
1.5,1e+15,1.9954
2,1e+15,1.9994
5,1e+15,3.2535
7,1e+15,4.0356
10,1e+15,4.7114
15,1e+15,5.8728
23,1e+15,7.3704
32,1e+15,8.3742
52,1e+15,11.008
74,1e+15,12.938
100,1e+15,14.519
165,1e+15,16.495
235,1e+15,17.51
310,1e+15,19.091
390,1e+15,21.731
475,1e+15,25.842
655,1e+15,32.958
845,1e+15,34.002
1000,1e+15,34.285
1441,1e+15,34.76
1925,1e+15,35.259
2454,1e+15,36.068
3030,1e+15,37.564
3655,1e+15,40.022
4331,1e+15,43.11
5060,1e+15,46.316
5844,1e+15,48.795
6685,1e+15,50.25
7585,1e+15,51.097
8546,1e+15,51.657
10000,1e+15,52.239
20000,1e+15,55.522
50000,1e+15,59.143
1e+05,1e+15,60.334
0.5,1e+16,0.27278
1,1e+16,1.3042
1.5,1e+16,1.9652
2,1e+16,1.9952
5,1e+16,3.9941
7,1e+16,4.8169
10,1e+16,5.6299
15,1e+16,6.8479
23,1e+16,8.0734
32,1e+16,8.8878
52,1e+16,11.586
74,1e+16,13.162
100,1e+16,14.635
165,1e+16,16.516
235,1e+16,17.519
310,1e+16,19.101
390,1e+16,21.739
475,1e+16,25.847
655,1e+16,32.959
845,1e+16,34.002
1000,1e+16,34.285
1441,1e+16,34.76
1925,1e+16,35.259
2454,1e+16,36.068
3030,1e+16,37.564
3655,1e+16,40.022
