"Te","ne","CS"
0.5,1e+16,0.011097
1,1e+16,1.0061
1.5,1e+16,1.5208
2,1e+16,1.9124
5,1e+16,3.9895
7,1e+16,4.6055
10,1e+16,5.7365
15,1e+16,8.3451
23,1e+16,13.987
32,1e+16,13.995
52,1e+16,13.998
74,1e+16,14.029
100,1e+16,14.181
165,1e+16,16.015
235,1e+16,18.752
310,1e+16,20.897
390,1e+16,22.728
475,1e+16,24.427
655,1e+16,27.204
845,1e+16,29.195
1000,1e+16,31.548
1441,1e+16,43.622
1925,1e+16,45.816
2454,1e+16,46.269
3030,1e+16,46.586
3655,1e+16,46.92
4331,1e+16,47.366
5060,1e+16,48.066
5844,1e+16,49.257
6685,1e+16,51.177
7585,1e+16,53.713
8546,1e+16,56.313
10000,1e+16,59.225
20000,1e+16,64.371
50000,1e+16,68.851
1e+05,1e+16,70.754
0.5,1e+17,0.001287
1,1e+17,0.97487
1.5,1e+17,1.1173
2,1e+17,1.5517
5,1e+17,4.2945
7,1e+17,5.2412
10,1e+17,6.7235
15,1e+17,8.9952
23,1e+17,13.987
32,1e+17,13.995
52,1e+17,13.999
74,1e+17,14.052
100,1e+17,14.445
165,1e+17,17.097
235,1e+17,19.205
310,1e+17,21.107
390,1e+17,22.846
475,1e+17,24.501
655,1e+17,27.232
845,1e+17,29.209
1000,1e+17,31.561
1441,1e+17,43.625
1925,1e+17,45.817
2454,1e+17,46.27
3030,1e+17,46.586
3655,1e+17,46.921
4331,1e+17,47.366
5060,1e+17,48.066
5844,1e+17,49.257
6685,1e+17,51.178
7585,1e+17,53.714
8546,1e+17,56.314
10000,1e+17,59.225
20000,1e+17,64.372
50000,1e+17,68.851
1e+05,1e+17,70.753
0.5,1e+18,0.00017106
1,1e+18,0.81
1.5,1e+18,1.0126
2,1e+18,1.1376
5,1e+18,4.1242
7,1e+18,5.4114
10,1e+18,6.787
15,1e+18,8.1705
23,1e+18,13.981
32,1e+18,13.994
52,1e+18,14.03
74,1e+18,15.272
100,1e+18,17.018
165,1e+18,18.987
235,1e+18,20.638
310,1e+18,22.145
390,1e+18,23.596
475,1e+18,25.04
655,1e+18,27.452
845,1e+18,29.316
1000,1e+18,31.658
1441,1e+18,43.638
1925,1e+18,45.818
2454,1e+18,46.27
3030,1e+18,46.587
3655,1e+18,46.921
4331,1e+18,47.367
5060,1e+18,48.068
5844,1e+18,49.26
6685,1e+18,51.182
7585,1e+18,53.719
8546,1e+18,56.318
10000,1e+18,59.228
20000,1e+18,64.372
50000,1e+18,68.851
1e+05,1e+18,70.752
0.5,1e+19,3.4757e-05
1,1e+19,0.36791
1.5,1e+19,0.97468
2,1e+19,1.0196
5,1e+19,3.0256
7,1e+19,4.5605
10,1e+19,6.2645
15,1e+19,7.1807
23,1e+19,13.906
32,1e+19,13.976
52,1e+19,16.377
74,1e+19,18.1
100,1e+19,19.413
165,1e+19,21.636
235,1e+19,23.261
310,1e+19,24.649
390,1e+19,25.888
475,1e+19,26.937
655,1e+19,28.422
845,1e+19,29.991
1000,1e+19,32.37
1441,1e+19,43.701
1925,1e+19,45.821
2454,1e+19,46.272
3030,1e+19,46.589
3655,1e+19,46.924
4331,1e+19,47.372
5060,1e+19,48.076
5844,1e+19,49.273
6685,1e+19,51.198
7585,1e+19,53.735
8546,1e+19,56.331
10000,1e+19,59.236
20000,1e+19,64.374
50000,1e+19,68.851
1e+05,1e+19,70.747
0.5,1e+20,1.8303e-05
1,1e+20,0.11011
1.5,1e+20,0.8559
2,1e+20,0.98861
5,1e+20,1.6859
7,1e+20,2.9908
10,1e+20,4.7606
15,1e+20,6.4501
23,1e+20,13.206
32,1e+20,13.814
52,1e+20,17.979
74,1e+20,20.151
100,1e+20,21.949
165,1e+20,24.828
235,1e+20,26.742
310,1e+20,27.827
390,1e+20,28.465
475,1e+20,29.02
655,1e+20,30.518
845,1e+20,32.933
1000,1e+20,35.449
1441,1e+20,44.02
1925,1e+20,45.839
2454,1e+20,46.282
3030,1e+20,46.602
3655,1e+20,46.944
4331,1e+20,47.404
5060,1e+20,48.127
5844,1e+20,49.35
6685,1e+20,51.293
7585,1e+20,53.821
8546,1e+20,56.392
10000,1e+20,59.269
20000,1e+20,64.379
50000,1e+20,68.849
1e+05,1e+20,70.711
0.5,1e+21,7.4252e-05
1,1e+21,0.069426
1.5,1e+21,0.66009
2,1e+21,0.94044
5,1e+21,1.1517
7,1e+21,1.6636
10,1e+21,2.9039
15,1e+21,4.8529
23,1e+21,6.8029
32,1e+21,12.025
52,1e+21,18.15
74,1e+21,21.468
100,1e+21,24.098
165,1e+21,27.523
235,1e+21,28.624
310,1e+21,29.858
390,1e+21,31.514
475,1e+21,33.192
655,1e+21,35.926
845,1e+21,37.883
1000,1e+21,39.677
1441,1e+21,44.911
1925,1e+21,45.941
2454,1e+21,46.362
3030,1e+21,46.719
3655,1e+21,47.13
4331,1e+21,47.702
5060,1e+21,48.589
5844,1e+21,49.986
6685,1e+21,51.983
7585,1e+21,54.374
8546,1e+21,56.748
10000,1e+21,59.438
20000,1e+21,64.397
50000,1e+21,68.847
1e+05,1e+21,70.613
0.5,1e+22,0.023119
1,1e+22,0.30692
1.5,1e+22,0.73889
2,1e+22,0.91721
5,1e+22,1.0696
7,1e+22,1.2477
10,1e+22,1.7793
15,1e+22,3.1427
23,1e+22,5.0115
32,1e+22,6.8844
52,1e+22,11.343
74,1e+22,20.108
100,1e+22,23.75
165,1e+22,28.297
235,1e+22,31.693
310,1e+22,34.608
390,1e+22,36.691
475,1e+22,37.971
655,1e+22,40.519
845,1e+22,43.517
1000,1e+22,44.726
1441,1e+22,45.955
1925,1e+22,46.737
2454,1e+22,47.534
3030,1e+22,48.437
3655,1e+22,49.493
4331,1e+22,50.712
5060,1e+22,52.079
5844,1e+22,53.584
6685,1e+22,55.202
7585,1e+22,56.864
8546,1e+22,58.453
10000,1e+22,60.322
20000,1e+22,64.49
50000,1e+22,68.896
1e+05,1e+22,70.583
0.5,1e+23,4
1,1e+23,4.0003
1.5,1e+23,4.0019
2,1e+23,4.0056
5,1e+23,4.0715
7,1e+23,4.1454
10,1e+23,4.2915
15,1e+23,4.6286
23,1e+23,5.3823
32,1e+23,6.3347
52,1e+23,8.1999
74,1e+23,16.83
100,1e+23,21.281
165,1e+23,26.886
235,1e+23,31.099
310,1e+23,35.511
390,1e+23,38.412
475,1e+23,41.646
655,1e+23,44.865
845,1e+23,47.207
1000,1e+23,48.539
1441,1e+23,50.698
1925,1e+23,52.346
2454,1e+23,53.799
3030,1e+23,55.103
3655,1e+23,56.269
4331,1e+23,57.358
5060,1e+23,58.395
5844,1e+23,59.356
6685,1e+23,60.216
7585,1e+23,60.97
8546,1e+23,61.622
10000,1e+23,62.388
20000,1e+23,65.006
50000,1e+23,69.152
1e+05,1e+23,70.637
0.5,1e+24,7
1,1e+24,7
1.5,1e+24,7.0001
2,1e+24,7.0002
5,1e+24,7.0043
7,1e+24,7.0095
10,1e+24,7.0202
15,1e+24,7.044
23,1e+24,7.0958
32,1e+24,7.1727
52,1e+24,7.4195
74,1e+24,7.9512
100,1e+24,19.867
165,1e+24,25.042
235,1e+24,27.766
310,1e+24,31.603
390,1e+24,35.206
475,1e+24,37.812
655,1e+24,42.306
845,1e+24,48.839
1000,1e+24,51.147
1441,1e+24,54.795
1925,1e+24,57.049
2454,1e+24,58.707
3030,1e+24,59.876
3655,1e+24,60.729
4331,1e+24,61.41
5060,1e+24,61.973
5844,1e+24,62.474
6685,1e+24,62.909
7585,1e+24,63.306
8546,1e+24,63.67
10000,1e+24,64.15
20000,1e+24,66.747
50000,1e+24,69.838
1e+05,1e+24,70.863
