"Te","ne","CS"
74,1e+16,13.076
100,1e+16,13.452
165,1e+16,16.328
235,1e+16,18.926
310,1e+16,21
390,1e+16,22.812
475,1e+16,24.483
655,1e+16,26.94
845,1e+16,29.08
1000,1e+16,32.447
1441,1e+16,43.635
1925,1e+16,44.962
2454,1e+16,45.364
3030,1e+16,45.683
3655,1e+16,46.044
4331,1e+16,46.556
5060,1e+16,47.397
5844,1e+16,48.832
6685,1e+16,51.002
7585,1e+16,53.601
8546,1e+16,56.125
10000,1e+16,58.884
20000,1e+16,63.583
50000,1e+16,68.076
1e+05,1e+16,69.891
0.5,1e+17,0.002479
1,1e+17,0.98197
1.5,1e+17,1.1531
2,1e+17,1.5799
5,1e+17,4.6208
7,1e+17,5.7455
10,1e+17,5.988
15,1e+17,12.85
23,1e+17,12.994
32,1e+17,12.997
52,1e+17,13.01
74,1e+17,13.24
100,1e+17,14.537
165,1e+17,17.199
235,1e+17,19.291
310,1e+17,21.182
390,1e+17,22.919
475,1e+17,24.549
655,1e+17,26.964
845,1e+17,29.094
1000,1e+17,32.462
1441,1e+17,43.637
1925,1e+17,44.962
2454,1e+17,45.364
3030,1e+17,45.683
3655,1e+17,46.044
4331,1e+17,46.556
5060,1e+17,47.398
5844,1e+17,48.833
6685,1e+17,51.003
7585,1e+17,53.602
8546,1e+17,56.126
10000,1e+17,58.885
20000,1e+17,63.583
50000,1e+17,68.076
1e+05,1e+17,69.89
0.5,1e+18,0.00032966
1,1e+18,0.84798
1.5,1e+18,1.0182
2,1e+18,1.1369
5,1e+18,4.3008
7,1e+18,5.5714
10,1e+18,5.9737
15,1e+18,12.625
23,1e+18,12.991
32,1e+18,12.996
52,1e+18,13.502
74,1e+18,15.87
100,1e+18,16.963
165,1e+18,18.957
235,1e+18,20.632
310,1e+18,22.152
390,1e+18,23.629
475,1e+18,25.037
655,1e+18,27.147
845,1e+18,29.208
1000,1e+18,32.569
1441,1e+18,43.643
1925,1e+18,44.963
2454,1e+18,45.364
3030,1e+18,45.684
3655,1e+18,46.045
4331,1e+18,46.558
5060,1e+18,47.4
5844,1e+18,48.836
6685,1e+18,51.007
7585,1e+18,53.606
8546,1e+18,56.13
10000,1e+18,58.887
20000,1e+18,63.583
50000,1e+18,68.077
1e+05,1e+18,69.889
0.5,1e+19,6.6987e-05
1,1e+19,0.43322
1.5,1e+19,0.981
2,1e+19,1.0225
5,1e+19,3.1307
7,1e+19,4.6873
10,1e+19,5.7553
15,1e+19,8.7215
23,1e+19,12.941
32,1e+19,13.032
52,1e+19,16.462
74,1e+19,18.037
100,1e+19,19.364
165,1e+19,21.58
235,1e+19,23.234
310,1e+19,24.634
390,1e+19,25.795
475,1e+19,26.67
655,1e+19,27.988
845,1e+19,29.976
1000,1e+19,33.336
1441,1e+19,43.671
1925,1e+19,44.966
2454,1e+19,45.366
3030,1e+19,45.686
3655,1e+19,46.049
4331,1e+19,46.564
5060,1e+19,47.41
5844,1e+19,48.851
6685,1e+19,51.025
7585,1e+19,53.623
8546,1e+19,56.142
10000,1e+19,58.895
20000,1e+19,63.585
50000,1e+19,68.077
1e+05,1e+19,69.884
0.5,1e+20,3.5275e-05
1,1e+20,0.13978
1.5,1e+20,0.88185
2,1e+20,0.99249
5,1e+20,1.7805
7,1e+20,3.1263
10,1e+20,4.7019
15,1e+20,5.925
23,1e+20,12.453
32,1e+20,13.915
52,1e+20,17.904
74,1e+20,20.107
100,1e+20,21.893
165,1e+20,24.808
235,1e+20,26.49
310,1e+20,27.298
390,1e+20,27.877
475,1e+20,28.537
655,1e+20,30.502
845,1e+20,33.357
1000,1e+20,36.217
1441,1e+20,43.819
1925,1e+20,44.98
2454,1e+20,45.378
3030,1e+20,45.702
3655,1e+20,46.074
4331,1e+20,46.605
5060,1e+20,47.477
5844,1e+20,48.946
6685,1e+20,51.127
7585,1e+20,53.705
8546,1e+20,56.199
10000,1e+20,58.925
20000,1e+20,63.59
50000,1e+20,68.072
1e+05,1e+20,69.842
0.5,1e+21,0.0001431
1,1e+21,0.089241
1.5,1e+21,0.70977
2,1e+21,0.95092
5,1e+21,1.1872
7,1e+21,1.7469
10,1e+21,2.9833
15,1e+21,4.4767
23,1e+21,6.9705
32,1e+21,11.383
52,1e+21,18.043
74,1e+21,21.376
100,1e+21,24.05
165,1e+21,26.965
235,1e+21,28.097
310,1e+21,29.748
390,1e+21,31.602
475,1e+21,33.272
655,1e+21,35.901
845,1e+21,37.913
1000,1e+21,40.171
1441,1e+21,44.303
1925,1e+21,45.074
2454,1e+21,45.477
3030,1e+21,45.855
3655,1e+21,46.321
4331,1e+21,47
5060,1e+21,48.071
5844,1e+21,49.7
6685,1e+21,51.844
7585,1e+21,54.23
8546,1e+21,56.531
10000,1e+21,59.079
20000,1e+21,63.609
50000,1e+21,68.065
1e+05,1e+21,69.731
0.5,1e+22,0.043968
1,1e+22,0.37074
1.5,1e+22,0.78094
2,1e+22,0.93122
5,1e+22,1.0873
7,1e+22,1.2865
10,1e+22,1.8417
15,1e+22,3.0807
23,1e+22,4.6234
32,1e+22,6.7222
52,1e+22,15.396
74,1e+22,19.966
100,1e+22,23.637
165,1e+22,27.865
235,1e+22,31.685
310,1e+22,34.569
390,1e+22,36.461
475,1e+22,37.742
655,1e+22,40.812
845,1e+22,43.305
1000,1e+22,44.144
1441,1e+22,45.215
1925,1e+22,46.075
2454,1e+22,46.978
3030,1e+22,47.997
3655,1e+22,49.158
4331,1e+22,50.45
5060,1e+22,51.853
5844,1e+22,53.355
6685,1e+22,54.951
7585,1e+22,56.595
8546,1e+22,58.142
10000,1e+22,59.883
20000,1e+22,63.704
50000,1e+22,68.11
1e+05,1e+22,69.695
0.5,1e+23,4.0002
1,1e+23,4.0028
1.5,1e+23,4.0087
2,1e+23,4.0172
5,1e+23,4.1023
7,1e+23,4.1811
10,1e+23,4.3259
15,1e+23,4.6177
23,1e+23,5.178
32,1e+23,5.9194
52,1e+23,7.7721
74,1e+23,17.977
100,1e+23,21.14
165,1e+23,26.311
235,1e+23,30.953
310,1e+23,35.197
390,1e+23,38.189
475,1e+23,41.43
655,1e+23,44.4
845,1e+23,46.933
1000,1e+23,48.138
1441,1e+23,50.304
1925,1e+23,51.983
2454,1e+23,53.422
3030,1e+23,54.67
3655,1e+23,55.823
4331,1e+23,56.934
5060,1e+23,57.975
5844,1e+23,58.906
6685,1e+23,59.717
7585,1e+23,60.416
8546,1e+23,61.016
10000,1e+23,61.714
20000,1e+23,64.247
50000,1e+23,68.354
1e+05,1e+23,69.743
0.5,1e+24,7.0001
1,1e+24,7.0005
1.5,1e+24,7.0011
2,1e+24,7.0019
5,1e+24,7.0089
7,1e+24,7.0152
10,1e+24,7.0267
15,1e+24,7.0505
23,1e+24,7.0992
32,1e+24,7.1689
52,1e+24,7.3832
74,1e+24,11.686
100,1e+24,19.664
165,1e+24,24.706
235,1e+24,27.261
310,1e+24,31.307
390,1e+24,34.834
475,1e+24,37.347
655,1e+24,41.866
845,1e+24,48.689
1000,1e+24,50.717
1441,1e+24,54.247
1925,1e+24,56.485
2454,1e+24,58.105
3030,1e+24,59.214
3655,1e+24,60.044
4331,1e+24,60.716
5060,1e+24,61.268
5844,1e+24,61.745
6685,1e+24,62.162
7585,1e+24,62.548
8546,1e+24,62.908
10000,1e+24,63.394
20000,1e+24,66.068
50000,1e+24,68.994
1e+05,1e+24,69.964
