"Te","ne","CS"
1925,1e+18,47.147
2454,1e+18,47.728
3030,1e+18,47.977
3655,1e+18,48.211
4331,1e+18,48.525
5060,1e+18,49.027
5844,1e+18,49.899
6685,1e+18,51.405
7585,1e+18,53.654
8546,1e+18,56.282
10000,1e+18,59.598
20000,1e+18,65.938
50000,1e+18,70.382
1e+05,1e+18,72.472
0.5,1e+19,0.00054954
1,1e+19,0.72061
1.5,1e+19,0.98982
2,1e+19,1.011
5,1e+19,2.7293
7,1e+19,4.3274
10,1e+19,6.1341
15,1e+19,8.3812
23,1e+19,14.646
32,1e+19,15.953
52,1e+19,16.008
74,1e+19,17.915
100,1e+19,19.576
165,1e+19,21.748
235,1e+19,23.37
310,1e+19,24.71
390,1e+19,25.924
475,1e+19,27.082
655,1e+19,29.071
845,1e+19,30.551
1000,1e+19,31.912
1441,1e+19,42.194
1925,1e+19,47.155
2454,1e+19,47.729
3030,1e+19,47.978
3655,1e+19,48.213
4331,1e+19,48.528
5060,1e+19,49.033
5844,1e+19,49.909
6685,1e+19,51.419
7585,1e+19,53.67
8546,1e+19,56.297
10000,1e+19,59.608
20000,1e+19,65.939
50000,1e+19,70.383
1e+05,1e+19,72.469
0.5,1e+20,0.00028945
1,1e+20,0.35801
1.5,1e+20,0.93762
2,1e+20,0.99408
5,1e+20,1.4981
7,1e+20,2.7209
10,1e+20,4.5641
15,1e+20,7.0484
23,1e+20,10.462
32,1e+20,15.584
52,1e+20,17.991
74,1e+20,20.294
100,1e+20,22.07
165,1e+20,24.901
235,1e+20,26.883
310,1e+20,28.395
390,1e+20,29.439
475,1e+20,30.122
655,1e+20,31.177
845,1e+20,32.649
1000,1e+20,34.518
1441,1e+20,43.142
1925,1e+20,47.191
2454,1e+20,47.737
3030,1e+20,47.986
3655,1e+20,48.225
4331,1e+20,48.549
5060,1e+20,49.069
5844,1e+20,49.968
6685,1e+20,51.503
7585,1e+20,53.76
8546,1e+20,56.369
10000,1e+20,59.65
20000,1e+20,65.945
50000,1e+20,70.384
1e+05,1e+20,72.443
0.5,1e+21,0.0011737
1,1e+21,0.25279
1.5,1e+21,0.83316
2,1e+21,0.968
5,1e+21,1.0997
7,1e+21,1.52
10,1e+21,2.7246
15,1e+21,4.8917
23,1e+21,7.4835
32,1e+21,12.108
52,1e+21,18.177
74,1e+21,21.68
100,1e+21,24.245
165,1e+21,28.175
235,1e+21,29.872
310,1e+21,30.703
390,1e+21,31.684
475,1e+21,33.026
655,1e+21,35.82
845,1e+21,38.105
1000,1e+21,39.631
1441,1e+21,45.342
1925,1e+21,47.357
2454,1e+21,47.789
3030,1e+21,48.05
3655,1e+21,48.336
4331,1e+21,48.745
5060,1e+21,49.402
5844,1e+21,50.48
6685,1e+21,52.152
7585,1e+21,54.372
8546,1e+21,56.807
10000,1e+21,59.871
20000,1e+21,65.964
50000,1e+21,70.391
1e+05,1e+21,72.371
0.5,1e+22,1
1,1e+22,1.0003
1.5,1e+22,1.0013
2,1e+22,1.0026
5,1e+22,1.045
7,1e+22,1.1352
10,1e+22,1.5184
15,1e+22,2.9527
23,1e+22,5.542
32,1e+22,7.2985
52,1e+22,11.44
74,1e+22,20.413
100,1e+22,23.993
165,1e+22,29.425
235,1e+22,31.779
310,1e+22,34.646
390,1e+22,36.951
475,1e+22,38.65
655,1e+22,40.706
845,1e+22,43.237
1000,1e+22,45.28
1441,1e+22,47.303
1925,1e+22,47.938
2454,1e+22,48.531
3030,1e+22,49.28
3655,1e+22,50.205
4331,1e+22,51.297
5060,1e+22,52.548
5844,1e+22,53.957
6685,1e+22,55.514
7585,1e+22,57.181
8546,1e+22,58.869
10000,1e+22,61.018
20000,1e+22,66.056
50000,1e+22,70.445
1e+05,1e+22,72.351
0.5,1e+23,3.0005
1,1e+23,3.0051
1.5,1e+23,3.0147
2,1e+23,3.0281
5,1e+23,3.1577
7,1e+23,3.2796
10,1e+23,3.5155
15,1e+23,4.0555
23,1e+23,5.234
32,1e+23,6.7578
52,1e+23,9.2132
74,1e+23,11.529
100,1e+23,21.678
165,1e+23,27.898
235,1e+23,31.463
310,1e+23,35.992
390,1e+23,39.078
475,1e+23,41.807
655,1e+23,45.982
845,1e+23,47.871
1000,1e+23,49.289
1441,1e+23,51.532
1925,1e+23,53.109
2454,1e+23,54.491
3030,1e+23,55.779
3655,1e+23,56.982
4331,1e+23,58.096
5060,1e+23,59.152
5844,1e+23,60.164
6685,1e+23,61.114
7585,1e+23,61.976
8546,1e+23,62.741
10000,1e+23,63.651
20000,1e+23,66.547
50000,1e+23,70.719
1e+05,1e+23,72.416
0.5,1e+24,9
1,1e+24,9
1.5,1e+24,9
2,1e+24,9
5,1e+24,9
7,1e+24,9.0002
10,1e+24,9.0014
15,1e+24,9.0073
23,1e+24,9.0294
32,1e+24,9.0724
52,1e+24,9.4033
74,1e+24,9.7934
100,1e+24,10.603
165,1e+24,25.531
235,1e+24,28.901
310,1e+24,32.209
390,1e+24,35.868
475,1e+24,38.744
655,1e+24,43.227
845,1e+24,48.26
1000,1e+24,51.956
1441,1e+24,55.724
1925,1e+24,58.124
2454,1e+24,59.837
3030,1e+24,61.108
3655,1e+24,62.02
4331,1e+24,62.744
5060,1e+24,63.362
5844,1e+24,63.908
6685,1e+24,64.387
7585,1e+24,64.811
8546,1e+24,65.193
10000,1e+24,65.679
20000,1e+24,68.125
50000,1e+24,71.495
1e+05,1e+24,72.663
