"Te","ne","CS"
0.5,1e+17,0.01515
1,1e+17,0.82963
1.5,1e+17,1.7924
2,1e+17,1.9626
5,1e+17,3.7077
7,1e+17,4.9473
10,1e+17,5.6581
15,1e+17,7.892
23,1e+17,9.1215
32,1e+17,11.144
52,1e+17,12.676
74,1e+17,13.916
100,1e+17,15.151
165,1e+17,17.623
235,1e+17,19.112
310,1e+17,20.013
390,1e+17,21.138
475,1e+17,23.082
655,1e+17,30.619
845,1e+17,35.967
1000,1e+17,36.786
1441,1e+17,37.435
1925,1e+17,37.839
2454,1e+17,38.323
3030,1e+17,39.107
3655,1e+17,40.52
4331,1e+17,42.823
5060,1e+17,45.735
5844,1e+17,48.73
6685,1e+17,51.17
7585,1e+17,52.737
8546,1e+17,53.696
10000,1e+17,54.538
20000,1e+17,57.542
50000,1e+17,61.637
1e+05,1e+17,62.978
0.5,1e+18,0.0020743
1,1e+18,0.2646
1.5,1e+18,1.0132
2,1e+18,1.6856
5,1e+18,2.6936
7,1e+18,4.8113
10,1e+18,7.2902
15,1e+18,8.7623
23,1e+18,11.559
32,1e+18,12.726
52,1e+18,14.424
74,1e+18,15.688
100,1e+18,16.844
165,1e+18,18.734
235,1e+18,19.609
310,1e+18,20.345
390,1e+18,21.485
475,1e+18,23.445
655,1e+18,30.741
845,1e+18,35.976
1000,1e+18,36.789
1441,1e+18,37.436
1925,1e+18,37.841
2454,1e+18,38.327
3030,1e+18,39.113
3655,1e+18,40.528
4331,1e+18,42.831
5060,1e+18,45.741
5844,1e+18,48.735
6685,1e+18,51.173
7585,1e+18,52.739
8546,1e+18,53.697
10000,1e+18,54.538
20000,1e+18,57.543
50000,1e+18,61.636
1e+05,1e+18,62.976
0.5,1e+19,0.00042272
1,1e+19,0.045858
1.5,1e+19,0.23028
2,1e+19,0.65652
5,1e+19,1.9861
7,1e+19,4.0188
10,1e+19,6.4937
15,1e+19,9.675
23,1e+19,12.32
32,1e+19,14.018
52,1e+19,16.289
74,1e+19,17.877
100,1e+19,18.908
165,1e+19,19.807
235,1e+19,20.577
310,1e+19,21.769
390,1e+19,23.356
475,1e+19,25.342
655,1e+19,31.443
845,1e+19,36.028
1000,1e+19,36.8
1441,1e+19,37.444
1925,1e+19,37.857
2454,1e+19,38.356
3030,1e+19,39.158
3655,1e+19,40.585
4331,1e+19,42.879
5060,1e+19,45.771
5844,1e+19,48.754
6685,1e+19,51.184
7585,1e+19,52.745
8546,1e+19,53.701
10000,1e+19,54.541
20000,1e+19,57.545
50000,1e+19,61.628
1e+05,1e+19,62.965
0.5,1e+20,0.00022273
1,1e+20,0.010466
1.5,1e+20,0.041654
2,1e+20,0.10294
5,1e+20,1.2222
7,1e+20,1.9706
10,1e+20,3.9349
15,1e+20,8.246
23,1e+20,11.895
32,1e+20,14.344
52,1e+20,17.724
74,1e+20,19.249
100,1e+20,19.78
165,1e+20,21.537
235,1e+20,23.764
310,1e+20,25.652
390,1e+20,27.392
475,1e+20,28.969
655,1e+20,33.39
845,1e+20,36.272
1000,1e+20,36.872
1441,1e+20,37.516
1925,1e+20,38.007
2454,1e+20,38.619
3030,1e+20,39.541
3655,1e+20,41.017
4331,1e+20,43.217
5060,1e+20,45.969
5844,1e+20,48.864
6685,1e+20,51.239
7585,1e+20,52.772
8546,1e+20,53.716
10000,1e+20,54.549
20000,1e+20,57.552
50000,1e+20,61.573
1e+05,1e+20,62.879
0.5,1e+21,0.00090609
1,1e+21,0.0066341
1.5,1e+21,0.014547
2,1e+21,0.025328
5,1e+21,0.15254
7,1e+21,0.40888
10,1e+21,1.6945
15,1e+21,4.7483
23,1e+21,10.479
32,1e+21,13.028
52,1e+21,17.443
74,1e+21,19.341
100,1e+21,20.987
165,1e+21,25.111
235,1e+21,27.907
310,1e+21,29.51
390,1e+21,30.862
475,1e+21,32.768
655,1e+21,35.903
845,1e+21,36.843
1000,1e+21,37.256
1441,1e+21,38.243
1925,1e+21,39.24
2454,1e+21,40.245
3030,1e+21,41.38
3655,1e+21,42.849
4331,1e+21,44.764
5060,1e+21,47.073
5844,1e+21,49.534
6685,1e+21,51.571
7585,1e+21,52.927
8546,1e+21,53.796
10000,1e+21,54.591
20000,1e+21,57.583
50000,1e+21,61.485
1e+05,1e+21,62.702
0.5,1e+22,2
1,1e+22,2
1.5,1e+22,2
2,1e+22,2
5,1e+22,1.4085
7,1e+22,1.5531
10,1e+22,1.8951
15,1e+22,2.5914
23,1e+22,9.0389
32,1e+22,11.458
52,1e+22,15.46
74,1e+22,18.173
100,1e+22,20.339
165,1e+22,27.044
235,1e+22,30.213
310,1e+22,33.584
390,1e+22,35.63
475,1e+22,36.482
655,1e+22,37.848
845,1e+22,39.09
1000,1e+22,39.861
1441,1e+22,41.485
1925,1e+22,42.963
2454,1e+22,44.447
3030,1e+22,45.907
3655,1e+22,47.36
4331,1e+22,48.89
5060,1e+22,50.441
5844,1e+22,51.805
6685,1e+22,52.862
7585,1e+22,53.638
8546,1e+22,54.218
10000,1e+22,54.835
20000,1e+22,57.767
50000,1e+22,61.486
1e+05,1e+22,62.644
0.5,1e+23,2
1,1e+23,2
1.5,1e+23,2
2,1e+23,2.0001
5,1e+23,2.0077
7,1e+23,2.0217
10,1e+23,2.0547
15,1e+23,2.1423
23,1e+23,8.0165
32,1e+23,10.662
52,1e+23,13.816
74,1e+23,16.659
100,1e+23,18.37
165,1e+23,24.119
235,1e+23,28.711
310,1e+23,32.33
390,1e+23,35.583
475,1e+23,38.656
655,1e+23,41.949
845,1e+23,43.972
1000,1e+23,45.143
1441,1e+23,47.222
1925,1e+23,48.91
2454,1e+23,50.372
3030,1e+23,51.505
3655,1e+23,52.398
4331,1e+23,53.117
5060,1e+23,53.695
5844,1e+23,54.167
6685,1e+23,54.563
7585,1e+23,54.911
8546,1e+23,55.234
10000,1e+23,55.68
20000,1e+23,58.723
50000,1e+23,61.62
1e+05,1e+23,62.66
0.5,1e+24,11
1,1e+24,11
1.5,1e+24,11
2,1e+24,11
5,1e+24,11.019
7,1e+24,11.065
10,1e+24,11.183
15,1e+24,11.465
23,1e+24,12.075
32,1e+24,12.919
52,1e+24,15.002
74,1e+24,17.889
100,1e+24,18.366
165,1e+24,20.514
235,1e+24,25.36
310,1e+24,28.416
390,1e+24,31.184
475,1e+24,33.925
655,1e+24,42.342
845,1e+24,45.319
1000,1e+24,46.971
1441,1e+24,50.174
1925,1e+24,51.878
2454,1e+24,52.916
3030,1e+24,53.667
3655,1e+24,54.271
4331,1e+24,54.809
5060,1e+24,55.311
5844,1e+24,55.791
6685,1e+24,56.27
7585,1e+24,56.751
8546,1e+24,57.23
10000,1e+24,57.874
20000,1e+24,60.431
50000,1e+24,62.049
1e+05,1e+24,62.949
