"Te","ne","CS"
0.5,1e+12,1.3561e-05
1,1e+12,0.73409
1.5,1e+12,1.0464
2,1e+12,1.6808
5,1e+12,3.1989
7,1e+12,4.0857
10,1e+12,4.8697
15,1e+12,5.9122
23,1e+12,6.728
32,1e+12,7.1084
52,1e+12,8.1421
74,1e+12,9.3322
100,1e+12,10.515
165,1e+12,12.786
235,1e+12,14.63
310,1e+12,16.041
390,1e+12,17.25
475,1e+12,18.896
655,1e+12,22.838
845,1e+12,24.057
1000,1e+12,24.408
1441,1e+12,24.935
1925,1e+12,25.51
2454,1e+12,26.456
3030,1e+12,27.902
3655,1e+12,29.493
4331,1e+12,30.733
5060,1e+12,31.525
5844,1e+12,32.011
6685,1e+12,32.316
7585,1e+12,32.521
8546,1e+12,32.669
10000,1e+12,32.825
20000,1e+12,33.417
50000,1e+12,34.234
1e+05,1e+12,34.621
0.5,1e+13,6.8302e-06
1,1e+13,0.57676
1.5,1e+13,1.0551
2,1e+13,1.7444
5,1e+13,3.2313
7,1e+13,4.1012
10,1e+13,4.8731
15,1e+13,5.9127
23,1e+13,6.7282
32,1e+13,7.1086
52,1e+13,8.1424
74,1e+13,9.3325
100,1e+13,10.516
165,1e+13,12.786
235,1e+13,14.631
310,1e+13,16.042
390,1e+13,17.25
475,1e+13,18.896
655,1e+13,22.838
845,1e+13,24.057
1000,1e+13,24.408
1441,1e+13,24.935
1925,1e+13,25.51
2454,1e+13,26.456
3030,1e+13,27.902
3655,1e+13,29.493
4331,1e+13,30.733
5060,1e+13,31.525
5844,1e+13,32.011
6685,1e+13,32.316
7585,1e+13,32.521
8546,1e+13,32.669
10000,1e+13,32.825
20000,1e+13,33.417
50000,1e+13,34.234
1e+05,1e+13,34.621
0.5,1e+14,3.7845e-06
1,1e+14,0.40266
1.5,1e+14,1.0438
2,1e+14,1.7577
5,1e+14,3.392
7,1e+14,4.2074
10,1e+14,4.9008
15,1e+14,5.9165
23,1e+14,6.729
32,1e+14,7.1103
52,1e+14,8.1458
74,1e+14,9.3345
100,1e+14,10.517
165,1e+14,12.786
235,1e+14,14.631
310,1e+14,16.042
390,1e+14,17.25
475,1e+14,18.896
655,1e+14,22.838
845,1e+14,24.057
1000,1e+14,24.408
1441,1e+14,24.935
1925,1e+14,25.51
2454,1e+14,26.456
3030,1e+14,27.902
3655,1e+14,29.493
4331,1e+14,30.733
5060,1e+14,31.525
5844,1e+14,32.011
6685,1e+14,32.316
7585,1e+14,32.522
8546,1e+14,32.669
10000,1e+14,32.825
20000,1e+14,33.418
50000,1e+14,34.234
1e+05,1e+14,34.621
0.5,1e+15,9.447e-07
1,1e+15,0.1344
1.5,1e+15,0.96575
2,1e+15,1.686
5,1e+15,3.7014
7,1e+15,4.5075
10,1e+15,5.0213
15,1e+15,5.9449
23,1e+15,6.7372
32,1e+15,7.1268
52,1e+15,8.1776
74,1e+15,9.3535
100,1e+15,10.527
165,1e+15,12.79
235,1e+15,14.633
310,1e+15,16.043
390,1e+15,17.251
475,1e+15,18.897
655,1e+15,22.838
845,1e+15,24.057
1000,1e+15,24.408
1441,1e+15,24.935
1925,1e+15,25.51
2454,1e+15,26.456
3030,1e+15,27.902
3655,1e+15,29.493
4331,1e+15,30.733
5060,1e+15,31.525
5844,1e+15,32.011
6685,1e+15,32.316
7585,1e+15,32.522
8546,1e+15,32.669
10000,1e+15,32.825
20000,1e+15,33.418
50000,1e+15,34.234
1e+05,1e+15,34.621
0.5,1e+16,2.0544e-07
1,1e+16,0.03384
1.5,1e+16,0.76334
2,1e+16,1.6037
5,1e+16,3.8225
7,1e+16,4.7259
10,1e+16,5.1657
15,1e+16,6.0598
23,1e+16,6.8036
32,1e+16,7.2825
52,1e+16,8.4134
74,1e+16,9.5047
100,1e+16,10.616
165,1e+16,12.823
235,1e+16,14.649
310,1e+16,16.051
390,1e+16,17.256
475,1e+16,18.901
655,1e+16,22.839
845,1e+16,24.057
1000,1e+16,24.408
1441,1e+16,24.935
1925,1e+16,25.51
2454,1e+16,26.456
3030,1e+16,27.902
3655,1e+16,29.493
4331,1e+16,30.733
5060,1e+16,31.525
5844,1e+16,32.011
6685,1e+16,32.316
7585,1e+16,32.521
8546,1e+16,32.669
10000,1e+16,32.825
20000,1e+16,33.418
50000,1e+16,34.234
1e+05,1e+16,34.621
0.5,1e+17,1.2141e-07
1,1e+17,0.020315
1.5,1e+17,0.62972
2,1e+17,1.352
5,1e+17,3.787
7,1e+17,4.7388
10,1e+17,5.2914
15,1e+17,6.3264
23,1e+17,7.27
32,1e+17,8.0349
52,1e+17,9.1797
74,1e+17,10.157
100,1e+17,11.118
165,1e+17,13.085
235,1e+17,14.791
310,1e+17,16.12
390,1e+17,17.297
475,1e+17,18.935
655,1e+17,22.847
845,1e+17,24.058
1000,1e+17,24.408
1441,1e+17,24.935
1925,1e+17,25.51
2454,1e+17,26.457
3030,1e+17,27.903
3655,1e+17,29.492
4331,1e+17,30.731
5060,1e+17,31.523
5844,1e+17,32.01
6685,1e+17,32.315
7585,1e+17,32.521
8546,1e+17,32.668
10000,1e+17,32.825
20000,1e+17,33.418
50000,1e+17,34.234
1e+05,1e+17,34.621
0.5,1e+18,9.6555e-08
1,1e+18,0.013353
1.5,1e+18,0.48321
2,1e+18,0.97235
5,1e+18,3.473
7,1e+18,4.5762
10,1e+18,5.2825
15,1e+18,6.7036
23,1e+18,8.3017
32,1e+18,9.1596
52,1e+18,10.463
74,1e+18,11.485
100,1e+18,12.426
165,1e+18,14.177
235,1e+18,15.532
310,1e+18,16.548
390,1e+18,17.604
475,1e+18,19.207
655,1e+18,22.907
845,1e+18,24.068
1000,1e+18,24.412
1441,1e+18,24.937
1925,1e+18,25.513
2454,1e+18,26.462
3030,1e+18,27.905
3655,1e+18,29.484
4331,1e+18,30.714
5060,1e+18,31.504
5844,1e+18,31.993
6685,1e+18,32.302
7585,1e+18,32.511
8546,1e+18,32.661
10000,1e+18,32.82
20000,1e+18,33.417
50000,1e+18,34.234
1e+05,1e+18,34.621
0.5,1e+19,4.3421e-08
1,1e+19,0.0038235
1.5,1e+19,0.1789
2,1e+19,0.6181
5,1e+19,2.699
7,1e+19,3.8913
10,1e+19,4.9422
15,1e+19,6.7594
23,1e+19,8.9976
32,1e+19,10.25
52,1e+19,12.005
74,1e+19,13.264
100,1e+19,14.37
165,1e+19,16.041
235,1e+19,16.931
310,1e+19,17.828
390,1e+19,19.021
475,1e+19,20.616
655,1e+19,23.245
845,1e+19,24.133
1000,1e+19,24.442
1441,1e+19,24.954
1925,1e+19,25.538
2454,1e+19,26.498
3030,1e+19,27.929
3655,1e+19,29.452
4331,1e+19,30.63
5060,1e+19,31.407
5844,1e+19,31.906
6685,1e+19,32.232
7585,1e+19,32.457
8546,1e+19,32.621
10000,1e+19,32.793
20000,1e+19,33.416
50000,1e+19,34.236
1e+05,1e+19,34.622
0.5,1e+20,2.6038e-08
1,1e+20,0.00093124
1.5,1e+20,0.038627
2,1e+20,0.2221
5,1e+20,1.7509
7,1e+20,2.8119
10,1e+20,4.0672
15,1e+20,5.318
23,1e+20,8.6519
32,1e+20,10.605
52,1e+20,13.288
74,1e+20,15.114
100,1e+20,16.361
165,1e+20,17.806
235,1e+20,19.427
310,1e+20,20.864
390,1e+20,22.067
475,1e+20,22.977
655,1e+20,23.949
845,1e+20,24.385
1000,1e+20,24.603
1441,1e+20,25.093
1925,1e+20,25.756
2454,1e+20,26.817
3030,1e+20,28.24
3655,1e+20,29.615
4331,1e+20,30.649
5060,1e+20,31.353
5844,1e+20,31.83
6685,1e+20,32.157
7585,1e+20,32.393
8546,1e+20,32.569
10000,1e+20,32.757
20000,1e+20,33.415
50000,1e+20,34.239
1e+05,1e+20,34.624
0.5,1e+21,1.0729e-07
1,1e+21,0.0005719
1.5,1e+21,0.013165
2,1e+21,0.069898
5,1e+21,1.1809
7,1e+21,1.9295
10,1e+21,2.8882
15,1e+21,4.1801
23,1e+21,6.7452
32,1e+21,9.2247
52,1e+21,12.95
74,1e+21,15.71
100,1e+21,17.219
165,1e+21,20.525
235,1e+21,22.456
310,1e+21,23.424
390,1e+21,23.936
475,1e+21,24.236
655,1e+21,24.597
845,1e+21,24.885
1000,1e+21,25.125
1441,1e+21,25.956
1925,1e+21,27.105
2454,1e+21,28.413
3030,1e+21,29.598
3655,1e+21,30.515
4331,1e+21,31.183
5060,1e+21,31.664
5844,1e+21,32.013
6685,1e+21,32.269
7585,1e+21,32.465
8546,1e+21,32.617
10000,1e+21,32.788
20000,1e+21,33.431
50000,1e+21,34.248
1e+05,1e+21,34.628
0.5,1e+22,3.3879e-05
1,1e+22,0.0031053
1.5,1e+22,0.018273
2,1e+22,0.050148
5,1e+22,0.52124
7,1e+22,1.0114
10,1e+22,1.8467
15,1e+22,3.1618
23,1e+22,4.7323
32,1e+22,7.512
52,1e+22,10.978
74,1e+22,13.963
100,1e+22,16.23
165,1e+22,20.908
235,1e+22,23.126
310,1e+22,24.033
390,1e+22,24.528
475,1e+22,24.943
655,1e+22,25.747
845,1e+22,26.541
1000,1e+22,27.153
1441,1e+22,28.673
1925,1e+22,29.884
2454,1e+22,30.734
3030,1e+22,31.33
3655,1e+22,31.759
4331,1e+22,32.068
5060,1e+22,32.295
5844,1e+22,32.467
6685,1e+22,32.601
7585,1e+22,32.711
8546,1e+22,32.805
10000,1e+22,32.923
20000,1e+22,33.488
50000,1e+22,34.275
1e+05,1e+22,34.639
0.5,1e+23,3
1,1e+23,3.0002
1.5,1e+23,3.001
2,1e+23,3.003
5,1e+23,3.0373
7,1e+23,3.0764
10,1e+23,2.3244
15,1e+23,2.6341
23,1e+23,3.481
32,1e+23,4.4434
52,1e+23,9.3213
74,1e+23,11.868
100,1e+23,14.162
165,1e+23,18.221
235,1e+23,21.437
310,1e+23,23.223
390,1e+23,24.611
475,1e+23,25.806
655,1e+23,27.608
845,1e+23,28.865
1000,1e+23,29.619
1441,1e+23,30.983
1925,1e+23,31.747
2454,1e+23,32.173
3030,1e+23,32.427
3655,1e+23,32.584
4331,1e+23,32.69
5060,1e+23,32.769
5844,1e+23,32.833
6685,1e+23,32.89
7585,1e+23,32.946
8546,1e+23,33.001
10000,1e+23,33.083
20000,1e+23,33.588
50000,1e+23,34.33
1e+05,1e+23,34.666
0.5,1e+24,7
1,1e+24,7
1.5,1e+24,7
2,1e+24,7
5,1e+24,7
7,1e+24,7.001
10,1e+24,7.0157
15,1e+24,7.1516
23,1e+24,7.6689
32,1e+24,8.3897
52,1e+24,10.023
74,1e+24,12.191
100,1e+24,13.608
165,1e+24,15.578
235,1e+24,18.499
310,1e+24,20.635
390,1e+24,22.294
475,1e+24,24.23
655,1e+24,27.336
845,1e+24,29.036
1000,1e+24,29.987
1441,1e+24,31.484
1925,1e+24,32.142
2454,1e+24,32.452
3030,1e+24,32.62
3655,1e+24,32.725
4331,1e+24,32.801
5060,1e+24,32.833
5844,1e+24,32.891
6685,1e+24,32.953
7585,1e+24,33.017
8546,1e+24,33.083
10000,1e+24,33.182
20000,1e+24,33.743
50000,1e+24,34.438
1e+05,1e+24,34.724
