"Te","ne","CS"
0.5,1e+12,0.95995
1,1e+12,1.9998
1.5,1e+12,2
2,1e+12,2
5,1e+12,2.5053
7,1e+12,3.2903
10,1e+12,4.1561
15,1e+12,5.4551
23,1e+12,7.2247
32,1e+12,8.3931
52,1e+12,11.252
74,1e+12,13.11
100,1e+12,14.248
165,1e+12,15.397
235,1e+12,17.04
310,1e+12,19.651
390,1e+12,23.426
475,1e+12,27.717
655,1e+12,31.524
845,1e+12,32.222
1000,1e+12,32.48
1441,1e+12,32.997
1925,1e+12,33.684
2454,1e+12,34.942
3030,1e+12,37.142
3655,1e+12,40.156
4331,1e+12,43.526
5060,1e+12,46.44
5844,1e+12,48.165
6685,1e+12,49.104
7585,1e+12,49.69
8546,1e+12,50.125
10000,1e+12,50.643
20000,1e+12,54.225
50000,1e+12,57.466
1e+05,1e+12,58.539
0.5,1e+13,0.95565
1,1e+13,1.9998
1.5,1e+13,2
2,1e+13,2
5,1e+13,2.7474
7,1e+13,3.389
10,1e+13,4.1779
15,1e+13,5.4597
23,1e+13,7.2277
32,1e+13,8.3947
52,1e+13,11.253
74,1e+13,13.111
100,1e+13,14.248
165,1e+13,15.397
235,1e+13,17.04
310,1e+13,19.651
390,1e+13,23.426
475,1e+13,27.717
655,1e+13,31.524
845,1e+13,32.222
1000,1e+13,32.48
1441,1e+13,32.997
1925,1e+13,33.684
2454,1e+13,34.942
3030,1e+13,37.142
3655,1e+13,40.156
4331,1e+13,43.526
5060,1e+13,46.44
5844,1e+13,48.165
6685,1e+13,49.104
7585,1e+13,49.69
8546,1e+13,50.125
10000,1e+13,50.643
20000,1e+13,54.225
50000,1e+13,57.466
1e+05,1e+13,58.539
0.5,1e+14,0.9124
1,1e+14,1.9998
1.5,1e+14,2
2,1e+14,2.0001
5,1e+14,3.0438
7,1e+14,3.6779
10,1e+14,4.2742
15,1e+14,5.5001
23,1e+14,7.2558
32,1e+14,8.4095
52,1e+14,11.261
74,1e+14,13.113
100,1e+14,14.249
165,1e+14,15.398
235,1e+14,17.04
310,1e+14,19.651
390,1e+14,23.427
475,1e+14,27.717
655,1e+14,31.524
845,1e+14,32.222
1000,1e+14,32.48
1441,1e+14,32.997
1925,1e+14,33.684
2454,1e+14,34.942
3030,1e+14,37.142
3655,1e+14,40.156
4331,1e+14,43.526
5060,1e+14,46.44
5844,1e+14,48.165
6685,1e+14,49.104
7585,1e+14,49.69
8546,1e+14,50.125
10000,1e+14,50.643
20000,1e+14,54.225
50000,1e+14,57.466
1e+05,1e+14,58.539
0.5,1e+15,0.6384
1,1e+15,1.9996
1.5,1e+15,2
2,1e+15,2.0018
5,1e+15,3.4654
7,1e+15,4.0179
10,1e+15,4.6794
15,1e+15,5.7975
23,1e+15,7.4819
32,1e+15,8.532
52,1e+15,11.335
74,1e+15,13.138
100,1e+15,14.256
165,1e+15,15.399
235,1e+15,17.042
310,1e+15,19.653
390,1e+15,23.428
475,1e+15,27.718
655,1e+15,31.524
845,1e+15,32.222
1000,1e+15,32.481
1441,1e+15,32.997
1925,1e+15,33.684
2454,1e+15,34.942
3030,1e+15,37.142
3655,1e+15,40.156
4331,1e+15,43.527
5060,1e+15,46.44
5844,1e+15,48.165
6685,1e+15,49.104
7585,1e+15,49.69
8546,1e+15,50.125
10000,1e+15,50.643
20000,1e+15,54.225
50000,1e+15,57.466
1e+05,1e+15,58.538
0.5,1e+16,0.16808
