"Te","ne","CS"
7,1e+22,1.2398
10,1e+22,2.0602
15,1e+22,3.349
23,1e+22,4.2954
32,1e+22,5.3211
52,1e+22,7.5347
74,1e+22,9.5307
100,1e+22,11.391
165,1e+22,13.885
235,1e+22,14.617
310,1e+22,14.771
390,1e+22,14.85
475,1e+22,14.903
655,1e+22,15.036
845,1e+22,15.242
1000,1e+22,15.437
1441,1e+22,15.895
1925,1e+22,16.24
2454,1e+22,16.483
3030,1e+22,16.637
3655,1e+22,16.737
4331,1e+22,16.801
5060,1e+22,16.846
5844,1e+22,16.876
6685,1e+22,16.9
7585,1e+22,16.916
8546,1e+22,16.929
10000,1e+22,16.942
20000,1e+22,16.975
50000,1e+22,16.991
1e+05,1e+22,16.996
0.5,1e+23,2
1,1e+23,2
1.5,1e+23,2.0006
2,1e+23,2.0026
5,1e+23,2.0605
7,1e+23,2.1387
10,1e+23,2.3018
15,1e+23,2.2737
23,1e+23,3.2784
32,1e+23,4.2184
52,1e+23,5.9704
74,1e+23,7.8467
100,1e+23,9.495
165,1e+23,12.332
235,1e+23,13.807
310,1e+23,14.401
390,1e+23,14.64
475,1e+23,14.769
655,1e+23,14.935
845,1e+23,15.23
1000,1e+23,15.478
1441,1e+23,16.036
1925,1e+23,16.393
2454,1e+23,16.613
3030,1e+23,16.739
3655,1e+23,16.805
4331,1e+23,16.854
5060,1e+23,16.887
5844,1e+23,16.91
6685,1e+23,16.922
7585,1e+23,16.935
8546,1e+23,16.945
10000,1e+23,16.955
20000,1e+23,16.979
50000,1e+23,16.991
1e+05,1e+23,16.996
0.5,1e+24,7
1,1e+24,7
1.5,1e+24,7
2,1e+24,7
5,1e+24,7
7,1e+24,7
10,1e+24,7
15,1e+24,7
23,1e+24,7.0006
32,1e+24,7.0119
52,1e+24,7.2731
74,1e+24,8.119
100,1e+24,8.7221
165,1e+24,10.336
235,1e+24,12.003
310,1e+24,13.141
390,1e+24,13.831
475,1e+24,14.246
655,1e+24,14.735
845,1e+24,15.056
1000,1e+24,15.389
1441,1e+24,16.077
1925,1e+24,16.469
2454,1e+24,16.671
3030,1e+24,16.78
3655,1e+24,16.843
4331,1e+24,16.86
5060,1e+24,16.89
5844,1e+24,16.91
6685,1e+24,16.926
7585,1e+24,16.938
8546,1e+24,16.948
10000,1e+24,16.958
20000,1e+24,16.979
50000,1e+24,16.99
1e+05,1e+24,16.995
