"Te","ne","CS"
0.5,1e+12,2.726e-15
1,1e+12,2.5553e-05
1.5,1e+12,0.066154
2,1e+12,0.80846
5,1e+12,1.9496
7,1e+12,2.5229
10,1e+12,2.9825
15,1e+12,3.5638
23,1e+12,4.4196
32,1e+12,5.1803
52,1e+12,6.5464
74,1e+12,7.7408
100,1e+12,7.942
165,1e+12,8.0044
235,1e+12,8.1645
310,1e+12,8.5545
390,1e+12,9.012
475,1e+12,9.3744
655,1e+12,9.7381
845,1e+12,9.8666
1000,1e+12,9.912
1441,1e+12,9.9604
1925,1e+12,9.9771
2454,1e+12,9.9849
3030,1e+12,9.9892
3655,1e+12,9.9918
4331,1e+12,9.9936
5060,1e+12,9.9948
5844,1e+12,9.9957
6685,1e+12,9.9964
7585,1e+12,9.9969
8546,1e+12,9.9973
10000,1e+12,9.9978
20000,1e+12,9.999
50000,1e+12,9.9996
1e+05,1e+12,9.9999
0.5,1e+13,1.3162e-15
1,1e+13,1.4265e-05
1.5,1e+13,0.0421
2,1e+13,0.73973
5,1e+13,1.9719
7,1e+13,2.5495
10,1e+13,2.9956
15,1e+13,3.573
23,1e+13,4.4244
32,1e+13,5.1824
52,1e+13,6.547
74,1e+13,7.7409
100,1e+13,7.942
165,1e+13,8.0046
235,1e+13,8.1659
310,1e+13,8.5569
390,1e+13,9.0138
475,1e+13,9.3753
655,1e+13,9.7383
845,1e+13,9.8667
1000,1e+13,9.912
1441,1e+13,9.9604
1925,1e+13,9.9771
2454,1e+13,9.9849
3030,1e+13,9.9892
3655,1e+13,9.9918
4331,1e+13,9.9936
5060,1e+13,9.9948
5844,1e+13,9.9957
6685,1e+13,9.9964
7585,1e+13,9.9969
8546,1e+13,9.9973
10000,1e+13,9.9978
20000,1e+13,9.999
50000,1e+13,9.9996
1e+05,1e+13,9.9999
0.5,1e+14,2.0002e-15
1,1e+14,1.6019e-05
1.5,1e+14,0.048919
2,1e+14,0.78968
5,1e+14,2.0059
7,1e+14,2.6535
10,1e+14,3.0531
15,1e+14,3.6359
23,1e+14,4.4621
32,1e+14,5.2004
52,1e+14,6.5524
74,1e+14,7.7417
100,1e+14,7.9422
165,1e+14,8.0047
235,1e+14,8.1665
310,1e+14,8.558
390,1e+14,9.0148
475,1e+14,9.3759
655,1e+14,9.7385
845,1e+14,9.8667
1000,1e+14,9.912
1441,1e+14,9.9604
1925,1e+14,9.9771
2454,1e+14,9.9849
3030,1e+14,9.9892
3655,1e+14,9.9918
4331,1e+14,9.9936
5060,1e+14,9.9948
5844,1e+14,9.9957
6685,1e+14,9.9964
7585,1e+14,9.9969
8546,1e+14,9.9973
10000,1e+14,9.9978
20000,1e+14,9.999
50000,1e+14,9.9996
1e+05,1e+14,9.9999
0.5,1e+15,8.647e-15
1,1e+15,5.3347e-05
1.5,1e+15,0.13646
2,1e+15,0.9212
5,1e+15,2.0624
7,1e+15,2.7892
10,1e+15,3.1827
15,1e+15,3.8704
23,1e+15,4.6503
32,1e+15,5.312
52,1e+15,6.5947
74,1e+15,7.7483
100,1e+15,7.9431
165,1e+15,8.005
235,1e+15,8.1684
310,1e+15,8.5616
390,1e+15,9.0179
475,1e+15,9.3779
655,1e+15,9.7393
845,1e+15,9.8671
1000,1e+15,9.9122
1441,1e+15,9.9605
1925,1e+15,9.9771
2454,1e+15,9.9849
3030,1e+15,9.9892
3655,1e+15,9.9918
4331,1e+15,9.9936
5060,1e+15,9.9948
5844,1e+15,9.9957
6685,1e+15,9.9964
7585,1e+15,9.9969
8546,1e+15,9.9973
10000,1e+15,9.9978
20000,1e+15,9.999
50000,1e+15,9.9996
1e+05,1e+15,9.9999
0.5,1e+16,1.5036e-14
1,1e+16,8.5102e-05
1.5,1e+16,0.19286
2,1e+16,0.94454
5,1e+16,2.1777
7,1e+16,2.922
10,1e+16,3.3992
15,1e+16,4.2352
23,1e+16,5.1096
32,1e+16,5.6425
52,1e+16,6.8123
74,1e+16,7.7892
100,1e+16,7.9493
165,1e+16,8.0063
235,1e+16,8.1737
310,1e+16,8.571
390,1e+16,9.0261
475,1e+16,9.3834
655,1e+16,9.7416
845,1e+16,9.8682
1000,1e+16,9.913
1441,1e+16,9.9608
1925,1e+16,9.9773
2454,1e+16,9.985
3030,1e+16,9.9893
3655,1e+16,9.9919
4331,1e+16,9.9936
5060,1e+16,9.9948
5844,1e+16,9.9957
6685,1e+16,9.9964
7585,1e+16,9.9969
8546,1e+16,9.9974
10000,1e+16,9.9978
20000,1e+16,9.999
50000,1e+16,9.9996
1e+05,1e+16,9.9999
0.5,1e+17,1.2511e-14
1,1e+17,6.8354e-05
1.5,1e+17,0.15247
2,1e+17,0.91729
5,1e+17,2.2932
7,1e+17,2.9752
10,1e+17,3.6622
15,1e+17,4.6413
23,1e+17,5.6285
32,1e+17,6.0536
52,1e+17,7.3762
74,1e+17,7.8854
100,1e+17,7.9662
