"Te","ne","CS"
1000,1e+19,18.564
1441,1e+19,18.889
1925,1e+19,19.062
2454,1e+19,19.264
3030,1e+19,19.504
3655,1e+19,19.753
4331,1e+19,19.983
5060,1e+19,20.178
5844,1e+19,20.333
6685,1e+19,20.455
7585,1e+19,20.551
8546,1e+19,20.625
10000,1e+19,20.705
20000,1e+19,20.888
50000,1e+19,20.964
1e+05,1e+19,20.984
0.5,1e+20,0.00075119
1,1e+20,0.02437
1.5,1e+20,0.07834
2,1e+20,0.23804
5,1e+20,2.1034
7,1e+20,2.6212
10,1e+20,3.4603
15,1e+20,5.3715
23,1e+20,7.7876
32,1e+20,9.3381
52,1e+20,10.779
74,1e+20,11.284
100,1e+20,12.083
165,1e+20,13.597
235,1e+20,14.744
310,1e+20,15.72
390,1e+20,16.54
475,1e+20,17.279
655,1e+20,18.268
845,1e+20,18.651
1000,1e+20,18.78
1441,1e+20,18.945
1925,1e+20,19.095
2454,1e+20,19.296
3030,1e+20,19.536
3655,1e+20,19.784
4331,1e+20,20.01
5060,1e+20,20.201
5844,1e+20,20.352
6685,1e+20,20.471
7585,1e+20,20.563
8546,1e+20,20.635
10000,1e+20,20.712
20000,1e+20,20.891
50000,1e+20,20.964
1e+05,1e+20,20.984
0.5,1e+21,0.0030442
1,1e+21,0.015693
1.5,1e+21,0.03415
2,1e+21,0.088857
5,1e+21,1.2046
7,1e+21,1.7925
10,1e+21,2.5362
15,1e+21,3.978
23,1e+21,6.1284
32,1e+21,8.0101
52,1e+21,10.129
74,1e+21,11.433
100,1e+21,12.891
165,1e+21,15.105
235,1e+21,16.518
310,1e+21,17.467
390,1e+21,18.13
475,1e+21,18.502
655,1e+21,18.79
845,1e+21,18.884
1000,1e+21,18.922
1441,1e+21,19.01
1925,1e+21,19.149
2454,1e+21,19.353
3030,1e+21,19.595
3655,1e+21,19.839
4331,1e+21,20.057
5060,1e+21,20.239
5844,1e+21,20.383
6685,1e+21,20.496
7585,1e+21,20.584
8546,1e+21,20.652
10000,1e+21,20.725
20000,1e+21,20.895
50000,1e+21,20.966
1e+05,1e+21,20.984
0.5,1e+22,1.0307
1,1e+22,1.1825
1.5,1e+22,1.3613
2,1e+22,1.5148
5,1e+22,2.3278
7,1e+22,2.6471
10,1e+22,2.8133
15,1e+22,3.1629
23,1e+22,4.4479
32,1e+22,6.1963
52,1e+22,8.5795
74,1e+22,10.187
100,1e+22,12.111
165,1e+22,15.36
235,1e+22,17.163
310,1e+22,18.139
390,1e+22,18.529
475,1e+22,18.709
655,1e+22,18.852
845,1e+22,18.912
1000,1e+22,18.948
1441,1e+22,19.078
1925,1e+22,19.284
2454,1e+22,19.528
3030,1e+22,19.773
3655,1e+22,19.995
4331,1e+22,20.185
5060,1e+22,20.339
5844,1e+22,20.46
6685,1e+22,20.556
7585,1e+22,20.63
8546,1e+22,20.689
10000,1e+22,20.752
20000,1e+22,20.902
50000,1e+22,20.967
1e+05,1e+22,20.985
0.5,1e+23,3
1,1e+23,3
1.5,1e+23,3
2,1e+23,3
5,1e+23,3.0006
7,1e+23,3.0067
10,1e+23,3.046
15,1e+23,3.2417
23,1e+23,3.9361
32,1e+23,5.0817
52,1e+23,7.4409
74,1e+23,8.367
100,1e+23,10.085
165,1e+23,13.671
235,1e+23,16.013
310,1e+23,17.426
390,1e+23,18.142
475,1e+23,18.47
655,1e+23,18.73
845,1e+23,18.801
1000,1e+23,18.881
1441,1e+23,19.142
1925,1e+23,19.45
2454,1e+23,19.737
3030,1e+23,19.978
3655,1e+23,20.186
4331,1e+23,20.345
5060,1e+23,20.475
5844,1e+23,20.574
6685,1e+23,20.65
7585,1e+23,20.707
8546,1e+23,20.752
10000,1e+23,20.802
20000,1e+23,20.918
50000,1e+23,20.971
1e+05,1e+23,20.986
0.5,1e+24,6
1,1e+24,6
1.5,1e+24,6
2,1e+24,6
5,1e+24,6.0033
7,1e+24,6.0094
10,1e+24,6.0242
15,1e+24,6.061
23,1e+24,6.146
32,1e+24,6.2754
52,1e+24,6.68
74,1e+24,6.9687
100,1e+24,8.0186
165,1e+24,11.51
235,1e+24,13.926
310,1e+24,15.41
390,1e+24,16.526
475,1e+24,17.301
655,1e+24,18.106
845,1e+24,18.472
1000,1e+24,18.662
1441,1e+24,19.097
1925,1e+24,19.483
2454,1e+24,19.833
3030,1e+24,20.108
3655,1e+24,20.333
4331,1e+24,20.495
5060,1e+24,20.609
5844,1e+24,20.691
6685,1e+24,20.751
7585,1e+24,20.795
8546,1e+24,20.82
10000,1e+24,20.853
20000,1e+24,20.937
50000,1e+24,20.977
1e+05,1e+24,20.988
