"Te","ne","CS"
3655,1e+24,5.979
4331,1e+24,5.9836
5060,1e+24,5.987
5844,1e+24,5.9895
6685,1e+24,5.9914
7585,1e+24,5.9929
8546,1e+24,5.9941
10000,1e+24,5.9901
20000,1e+24,5.9965
50000,1e+24,5.9984
1e+05,1e+24,5.9985
