"Te","ne","CS"
1925,1e+18,31.888
2454,1e+18,34.241
3030,1e+18,37.404
3655,1e+18,40.984
4331,1e+18,44.008
5060,1e+18,45.616
5844,1e+18,46.442
6685,1e+18,46.962
7585,1e+18,47.362
8546,1e+18,47.725
10000,1e+18,48.263
20000,1e+18,52.249
50000,1e+18,54.932
1e+05,1e+18,55.799
0.5,1e+19,0.32593
1,1e+19,1.3208
1.5,1e+19,1.9485
2,1e+19,1.9924
5,1e+19,3.3108
7,1e+19,5.0182
10,1e+19,7.0172
15,1e+19,10.045
23,1e+19,11.795
32,1e+19,12.031
52,1e+19,13.269
74,1e+19,14.831
100,1e+19,16.322
165,1e+19,18.942
235,1e+19,21.059
310,1e+19,23.766
390,1e+19,26.917
475,1e+19,28.425
655,1e+19,29.295
845,1e+19,29.667
1000,1e+19,29.909
1441,1e+19,30.701
1925,1e+19,32.099
2454,1e+19,34.421
3030,1e+19,37.495
3655,1e+19,41.028
4331,1e+19,44.026
5060,1e+19,45.623
5844,1e+19,46.446
6685,1e+19,46.964
7585,1e+19,47.364
8546,1e+19,47.727
10000,1e+19,48.265
20000,1e+19,52.244
50000,1e+19,54.911
1e+05,1e+19,55.791
0.5,1e+20,0.20257
1,1e+20,1.1128
1.5,1e+20,1.8158
2,1e+20,1.9613
5,1e+20,2.3734
7,1e+20,3.6911
10,1e+20,5.6581
15,1e+20,8.3876
23,1e+20,11.158
32,1e+20,12.015
52,1e+20,14.931
74,1e+20,17.242
100,1e+20,19.142
165,1e+20,21.578
235,1e+20,23.508
310,1e+20,25.851
390,1e+20,27.78
475,1e+20,28.707
655,1e+20,29.501
845,1e+20,30.05
1000,1e+20,30.475
1441,1e+20,31.75
1925,1e+20,33.372
2454,1e+20,35.46
3030,1e+20,38.084
3655,1e+20,41.319
4331,1e+20,44.134
5060,1e+20,45.66
5844,1e+20,46.462
6685,1e+20,46.974
7585,1e+20,47.372
8546,1e+20,47.734
10000,1e+20,48.272
20000,1e+20,52.216
50000,1e+20,54.793
1e+05,1e+20,55.738
0.5,1e+21,0.53345
1,1e+21,1.2028
1.5,1e+21,1.7533
2,1e+21,1.9138
5,1e+21,2.0964
7,1e+21,2.6799
10,1e+21,4.3291
15,1e+21,6.455
23,1e+21,9.9284
32,1e+21,11.012
52,1e+21,14.723
74,1e+21,18.417
100,1e+21,20.901
165,1e+21,23.781
235,1e+21,26.218
310,1e+21,27.875
390,1e+21,28.914
475,1e+21,29.789
655,1e+21,31.242
845,1e+21,32.378
1000,1e+21,33.158
1441,1e+21,34.911
1925,1e+21,36.455
2454,1e+21,38.162
3030,1e+21,40.263
3655,1e+21,42.758
4331,1e+21,44.736
5060,1e+21,45.886
5844,1e+21,46.567
6685,1e+21,47.037
7585,1e+21,47.419
8546,1e+21,47.777
10000,1e+21,48.319
20000,1e+21,52.219
50000,1e+21,54.642
1e+05,1e+21,55.652
0.5,1e+22,2
1,1e+22,2
1.5,1e+22,2
2,1e+22,2.0002
5,1e+22,2.0673
7,1e+22,2.3438
10,1e+22,3.4552
15,1e+22,5.554
23,1e+22,8.523
32,1e+22,10.036
52,1e+22,12.214
74,1e+22,16.143
100,1e+22,19.728
165,1e+22,24.489
235,1e+22,27.514
310,1e+22,30.66
390,1e+22,32.209
475,1e+22,33.337
655,1e+22,35.175
845,1e+22,36.588
1000,1e+22,37.507
1441,1e+22,39.417
1925,1e+22,41.116
2454,1e+22,42.828
3030,1e+22,44.288
3655,1e+22,45.355
4331,1e+22,46.091
5060,1e+22,46.617
5844,1e+22,47.025
6685,1e+22,47.377
7585,1e+22,47.716
8546,1e+22,48.072
10000,1e+22,48.653
20000,1e+22,52.418
50000,1e+22,54.602
1e+05,1e+22,55.623
0.5,1e+23,2.0001
1,1e+23,2.0107
1.5,1e+23,2.0565
2,1e+23,2.1406
5,1e+23,3.0566
7,1e+23,3.8429
10,1e+23,4.9783
15,1e+23,6.6669
23,1e+23,8.7808
32,1e+23,9.6213
52,1e+23,10.905
74,1e+23,13.293
100,1e+23,16.582
165,1e+23,21.761
235,1e+23,25.764
310,1e+23,31.612
390,1e+23,34.33
475,1e+23,36.448
655,1e+23,39.057
845,1e+23,40.881
1000,1e+23,42.082
1441,1e+23,44.084
1925,1e+23,45.241
2454,1e+23,46
3030,1e+23,46.542
3655,1e+23,46.968
4331,1e+23,47.341
5060,1e+23,47.703
5844,1e+23,48.084
6685,1e+23,48.505
7585,1e+23,48.976
8546,1e+23,49.496
10000,1e+23,50.272
20000,1e+23,53.102
50000,1e+23,54.719
1e+05,1e+23,55.67
0.5,1e+24,12
1,1e+24,12
1.5,1e+24,12
2,1e+24,12
5,1e+24,12
7,1e+24,12
10,1e+24,12
15,1e+24,12
23,1e+24,12.004
32,1e+24,12.028
52,1e+24,12.259
74,1e+24,13.012
100,1e+24,14.803
165,1e+24,19.904
235,1e+24,22.121
310,1e+24,25.101
390,1e+24,32.456
475,1e+24,35.142
655,1e+24,38.794
845,1e+24,41.548
1000,1e+24,43.013
1441,1e+24,45.068
1925,1e+24,46.231
2454,1e+24,47.214
3030,1e+24,48.081
3655,1e+24,48.844
4331,1e+24,49.535
5060,1e+24,50.169
5844,1e+24,50.74
6685,1e+24,51.25
7585,1e+24,51.716
8546,1e+24,52.125
10000,1e+24,52.606
20000,1e+24,54.014
50000,1e+24,55.235
1e+05,1e+24,55.92
