"Te","ne","CS"
1000,1e+19,19.33
1441,1e+19,20.537
1925,1e+19,20.842
2454,1e+19,21.005
3030,1e+19,21.164
3655,1e+19,21.343
4331,1e+19,21.539
5060,1e+19,21.737
5844,1e+19,21.922
6685,1e+19,22.085
7585,1e+19,22.225
8546,1e+19,22.341
10000,1e+19,22.472
20000,1e+19,22.798
50000,1e+19,22.936
1e+05,1e+19,22.971
0.5,1e+20,0.00059393
1,1e+20,0.016859
1.5,1e+20,0.051371
2,1e+20,0.14565
5,1e+20,2.1598
7,1e+20,3.4292
10,1e+20,4.4088
15,1e+20,5.2314
23,1e+20,7.618
32,1e+20,9.7243
52,1e+20,11.968
74,1e+20,12.761
100,1e+20,13.01
165,1e+20,13.89
235,1e+20,14.855
310,1e+20,15.727
390,1e+20,16.529
475,1e+20,17.279
655,1e+20,18.617
845,1e+20,19.675
1000,1e+20,20.181
1441,1e+20,20.715
1925,1e+20,20.896
2454,1e+20,21.029
3030,1e+20,21.179
3655,1e+20,21.357
4331,1e+20,21.553
5060,1e+20,21.751
5844,1e+20,21.936
6685,1e+20,22.098
7585,1e+20,22.237
8546,1e+20,22.352
10000,1e+20,22.481
20000,1e+20,22.801
50000,1e+20,22.937
1e+05,1e+20,22.971
0.5,1e+21,0.0024075
1,1e+21,0.010631
1.5,1e+21,0.020786
2,1e+21,0.041489
5,1e+21,1.1115
7,1e+21,2.3232
10,1e+21,3.4121
15,1e+21,4.3311
23,1e+21,6.0218
32,1e+21,8.1082
52,1e+21,11.049
74,1e+21,12.429
100,1e+21,13.405
165,1e+21,15.405
235,1e+21,16.757
310,1e+21,17.842
390,1e+21,18.682
475,1e+21,19.357
655,1e+21,20.23
845,1e+21,20.6
1000,1e+21,20.733
1441,1e+21,20.884
1925,1e+21,20.971
2454,1e+21,21.075
3030,1e+21,21.216
3655,1e+21,21.392
4331,1e+21,21.587
5060,1e+21,21.783
5844,1e+21,21.965
6685,1e+21,22.125
7585,1e+21,22.261
8546,1e+21,22.373
10000,1e+21,22.498
20000,1e+21,22.808
50000,1e+21,22.939
1e+05,1e+21,22.972
0.5,1e+22,1.0012
1,1e+22,1.0508
1.5,1e+22,1.1999
2,1e+22,1.3834
5,1e+22,2.1965
7,1e+22,2.5487
10,1e+22,3.0055
15,1e+22,3.4722
23,1e+22,4.5022
32,1e+22,6.2266
52,1e+22,9.1559
74,1e+22,11.06
100,1e+22,12.576
165,1e+22,15.786
235,1e+22,17.833
310,1e+22,19.076
390,1e+22,19.875
475,1e+22,20.336
655,1e+22,20.71
845,1e+22,20.833
1000,1e+22,20.88
1441,1e+22,20.953
1925,1e+22,21.031
2454,1e+22,21.15
3030,1e+22,21.31
3655,1e+22,21.497
4331,1e+22,21.694
5060,1e+22,21.883
5844,1e+22,22.054
6685,1e+22,22.2
7585,1e+22,22.324
8546,1e+22,22.425
10000,1e+22,22.539
20000,1e+22,22.82
50000,1e+22,22.942
1e+05,1e+22,22.973
0.5,1e+23,3
1,1e+23,3.0002
1.5,1e+23,3.002
2,1e+23,3.0084
5,1e+23,3.1964
7,1e+23,3.4493
10,1e+23,3.8836
15,1e+23,4.4067
23,1e+23,4.8942
32,1e+23,5.666
52,1e+23,7.415
74,1e+23,9.0876
100,1e+23,10.654
165,1e+23,14.195
235,1e+23,16.758
310,1e+23,18.543
390,1e+23,19.58
475,1e+23,20.127
655,1e+23,20.568
845,1e+23,20.732
1000,1e+23,20.803
1441,1e+23,20.936
1925,1e+23,21.073
2454,1e+23,21.28
3030,1e+23,21.503
3655,1e+23,21.718
4331,1e+23,21.915
5060,1e+23,22.086
5844,1e+23,22.233
6685,1e+23,22.352
7585,1e+23,22.453
8546,1e+23,22.535
10000,1e+23,22.625
20000,1e+23,22.848
50000,1e+23,22.949
1e+05,1e+23,22.975
0.5,1e+24,5
1,1e+24,5
1.5,1e+24,5
2,1e+24,5
5,1e+24,5.0033
7,1e+24,5.0114
10,1e+24,5.034
15,1e+24,5.0968
23,1e+24,5.255
32,1e+24,5.5148
52,1e+24,6.3771
74,1e+24,7.5654
100,1e+24,8.8872
165,1e+24,11.815
235,1e+24,14.566
310,1e+24,16.322
390,1e+24,17.736
475,1e+24,18.755
655,1e+24,19.866
845,1e+24,20.335
1000,1e+24,20.531
1441,1e+24,20.757
1925,1e+24,21.036
2454,1e+24,21.335
3030,1e+24,21.628
3655,1e+24,21.888
4331,1e+24,22.107
5060,1e+24,22.282
5844,1e+24,22.415
6685,1e+24,22.52
7585,1e+24,22.601
8546,1e+24,22.658
10000,1e+24,22.728
20000,1e+24,22.889
50000,1e+24,22.961
1e+05,1e+24,22.98
