"Te","ne","CS"
1441,1e+15,29.544
1925,1e+15,30.378
2454,1e+15,30.812
3030,1e+15,31.243
3655,1e+15,31.827
4331,1e+15,32.676
5060,1e+15,33.786
5844,1e+15,34.947
6685,1e+15,35.944
7585,1e+15,36.696
8546,1e+15,37.245
10000,1e+15,37.775
20000,1e+15,38.849
50000,1e+15,39.617
1e+05,1e+15,40.172
0.5,1e+16,0.53237
1,1e+16,1.4161
1.5,1e+16,2.0127
2,1e+16,2.6514
5,1e+16,4.7106
7,1e+16,4.9834
10,1e+16,5.1192
15,1e+16,5.7133
23,1e+16,6.6959
32,1e+16,8.0333
52,1e+16,11.551
74,1e+16,12.384
100,1e+16,12.754
165,1e+16,13.44
235,1e+16,14.545
310,1e+16,15.934
390,1e+16,17.338
475,1e+16,18.68
655,1e+16,21.074
845,1e+16,23.256
1000,1e+16,25.558
1441,1e+16,29.544
1925,1e+16,30.378
2454,1e+16,30.812
3030,1e+16,31.243
3655,1e+16,31.827
4331,1e+16,32.677
5060,1e+16,33.786
5844,1e+16,34.948
6685,1e+16,35.944
7585,1e+16,36.696
8546,1e+16,37.245
10000,1e+16,37.775
20000,1e+16,38.849
50000,1e+16,39.617
1e+05,1e+16,40.172
0.5,1e+17,0.13263
1,1e+17,1.0433
1.5,1e+17,1.9016
2,1e+17,2.3425
5,1e+17,4.7347
7,1e+17,4.9867
10,1e+17,5.2387
15,1e+17,6.4893
23,1e+17,7.8062
32,1e+17,9.0995
52,1e+17,11.625
74,1e+17,12.4
100,1e+17,12.785
165,1e+17,13.575
235,1e+17,14.721
310,1e+17,16.063
390,1e+17,17.42
475,1e+17,18.732
655,1e+17,21.096
845,1e+17,23.267
1000,1e+17,25.567
1441,1e+17,29.545
1925,1e+17,30.378
2454,1e+17,30.812
3030,1e+17,31.243
3655,1e+17,31.827
4331,1e+17,32.677
5060,1e+17,33.786
5844,1e+17,34.948
6685,1e+17,35.944
7585,1e+17,36.695
8546,1e+17,37.244
10000,1e+17,37.774
20000,1e+17,38.849
50000,1e+17,39.617
1e+05,1e+17,40.172
0.5,1e+18,0.020173
1,1e+18,0.74395
1.5,1e+18,1.4203
2,1e+18,1.9144
5,1e+18,4.4434
7,1e+18,4.9475
10,1e+18,5.2441
15,1e+18,6.947
23,1e+18,8.8823
32,1e+18,10.208
52,1e+18,11.824
74,1e+18,12.531
100,1e+18,13.087
165,1e+18,14.398
235,1e+18,15.618
310,1e+18,16.799
390,1e+18,17.965
475,1e+18,19.124
655,1e+18,21.282
845,1e+18,23.363
1000,1e+18,25.632
1441,1e+18,29.551
1925,1e+18,30.38
2454,1e+18,30.813
3030,1e+18,31.244
3655,1e+18,31.829
4331,1e+18,32.679
5060,1e+18,33.787
5844,1e+18,34.944
6685,1e+18,35.936
7585,1e+18,36.685
8546,1e+18,37.232
10000,1e+18,37.763
20000,1e+18,38.847
50000,1e+18,39.617
1e+05,1e+18,40.172
0.5,1e+19,0.0041807
1,1e+19,0.30529
1.5,1e+19,0.63418
2,1e+19,1.191
5,1e+19,3.6674
7,1e+19,4.6545
10,1e+19,5.0742
15,1e+19,6.8059
23,1e+19,9.2786
32,1e+19,10.743
52,1e+19,12.264
74,1e+19,13.548
100,1e+19,14.579
165,1e+19,16.29
235,1e+19,17.609
310,1e+19,18.716
390,1e+19,19.714
475,1e+19,20.632
655,1e+19,22.208
845,1e+19,23.997
1000,1e+19,26.109
1441,1e+19,29.591
1925,1e+19,30.388
2454,1e+19,30.818
3030,1e+19,31.25
3655,1e+19,31.837
4331,1e+19,32.688
5060,1e+19,33.788
5844,1e+19,34.922
6685,1e+19,35.886
7585,1e+19,36.615
8546,1e+19,37.154
10000,1e+19,37.688
20000,1e+19,38.826
50000,1e+19,39.616
1e+05,1e+19,40.172
0.5,1e+20,0.0022275
1,1e+20,0.092575
1.5,1e+20,0.16207
2,1e+20,0.27911
5,1e+20,2.5051
7,1e+20,3.6884
10,1e+20,4.5386
15,1e+20,5.742
23,1e+20,8.5362
32,1e+20,10.517
52,1e+20,13.694
74,1e+20,15.324
100,1e+20,16.592
165,1e+20,18.792
235,1e+20,20.38
310,1e+20,21.512
390,1e+20,22.285
475,1e+20,22.931
655,1e+20,24.391
845,1e+20,26.348
1000,1e+20,27.864
1441,1e+20,29.813
1925,1e+20,30.451
2454,1e+20,30.863
3030,1e+20,31.302
3655,1e+20,31.909
4331,1e+20,32.776
5060,1e+20,33.863
5844,1e+20,34.943
6685,1e+20,35.838
7585,1e+20,36.512
8546,1e+20,37.019
10000,1e+20,37.541
20000,1e+20,38.771
50000,1e+20,39.614
1e+05,1e+20,40.174
0.5,1e+21,0.010332
1,1e+21,0.15382
1.5,1e+21,0.078991
2,1e+21,0.099652
5,1e+21,1.2498
7,1e+21,2.4051
10,1e+21,3.5609
15,1e+21,4.5253
23,1e+21,6.6305
32,1e+21,8.8949
52,1e+21,12.863
74,1e+21,16.223
100,1e+21,18.343
165,1e+21,21.433
235,1e+21,22.872
310,1e+21,24.087
390,1e+21,25.378
475,1e+21,26.516
655,1e+21,28.176
845,1e+21,29.16
1000,1e+21,29.629
1441,1e+21,30.32
1925,1e+21,30.747
2454,1e+21,31.172
3030,1e+21,31.722
3655,1e+21,32.487
4331,1e+21,33.462
5060,1e+21,34.499
5844,1e+21,35.409
6685,1e+21,36.125
7585,1e+21,36.67
8546,1e+21,37.095
10000,1e+21,37.553
20000,1e+21,38.75
50000,1e+21,39.618
1e+05,1e+21,40.179
0.5,1e+22,1.0131
1,1e+22,1.0934
1.5,1e+22,1.212
2,1e+22,1.3372
5,1e+22,2.163
7,1e+22,2.7899
10,1e+22,3.6799
15,1e+22,4.5681
23,1e+22,5.3132
32,1e+22,6.7393
52,1e+22,9.8698
74,1e+22,14.593
100,1e+22,17.495
165,1e+22,22.138
235,1e+22,25.049
310,1e+22,27.163
390,1e+22,28.388
475,1e+22,29.119
655,1e+22,29.89
845,1e+22,30.3
1000,1e+22,30.543
1441,1e+22,31.16
1925,1e+22,31.899
2454,1e+22,32.795
3030,1e+22,33.78
3655,1e+22,34.725
4331,1e+22,35.523
5060,1e+22,36.148
5844,1e+22,36.632
6685,1e+22,37.018
7585,1e+22,37.334
8546,1e+22,37.6
10000,1e+22,37.909
20000,1e+22,38.83
50000,1e+22,39.646
1e+05,1e+22,40.195
0.5,1e+23,4.0001
1,1e+23,4.0018
1.5,1e+23,4.0074
2,1e+23,4.0169
5,1e+23,4.1242
7,1e+23,4.2132
10,1e+23,4.3426
15,1e+23,4.5398
23,1e+23,4.9032
32,1e+23,5.5556
52,1e+23,7.9865
74,1e+23,10.67
100,1e+23,15.305
165,1e+23,20.22
235,1e+23,23.564
310,1e+23,26.464
390,1e+23,28.176
475,1e+23,29.146
655,1e+23,30.399
845,1e+23,31.411
1000,1e+23,32.097
1441,1e+23,33.582
1925,1e+23,34.802
2454,1e+23,35.755
3030,1e+23,36.45
3655,1e+23,36.956
4331,1e+23,37.339
5060,1e+23,37.64
5844,1e+23,37.882
6685,1e+23,38.075
7585,1e+23,38.234
8546,1e+23,38.366
10000,1e+23,38.517
20000,1e+23,39.023
50000,1e+23,39.717
1e+05,1e+23,40.236
0.5,1e+24,8
1,1e+24,8
1.5,1e+24,8
2,1e+24,8.0001
5,1e+24,8.0031
7,1e+24,8.0074
10,1e+24,8.0166
15,1e+24,8.038
23,1e+24,7.1505
32,1e+24,7.262
52,1e+24,7.6289
74,1e+24,8.2503
100,1e+24,9.6089
165,1e+24,17.966
235,1e+24,20.725
310,1e+24,23.111
390,1e+24,25.508
475,1e+24,27.199
655,1e+24,29.667
845,1e+24,31.953
1000,1e+24,33.168
1441,1e+24,35.287
1925,1e+24,36.472
2454,1e+24,37.242
3030,1e+24,37.744
3655,1e+24,38.075
4331,1e+24,38.304
5060,1e+24,38.457
5844,1e+24,38.569
6685,1e+24,38.654
7585,1e+24,38.722
8546,1e+24,38.764
10000,1e+24,38.834
20000,1e+24,39.18
50000,1e+24,39.838
1e+05,1e+24,40.324
