"Te","ne","CS"
0.5,1e+12,5.3467e-08
1,1e+12,0.10924
1.5,1e+12,0.95683
2,1e+12,1.0615
5,1e+12,2.7735
7,1e+12,3.1969
10,1e+12,3.8682
15,1e+12,4.8851
23,1e+12,7.2073
32,1e+12,7.8228
52,1e+12,7.9346
74,1e+12,8.0307
100,1e+12,8.2414
165,1e+12,9.25
235,1e+12,10.609
310,1e+12,11.976
390,1e+12,13.473
475,1e+12,14.769
655,1e+12,15.685
845,1e+12,15.884
1000,1e+12,15.964
1441,1e+12,16.206
1925,1e+12,16.555
2454,1e+12,16.922
3030,1e+12,17.222
3655,1e+12,17.436
4331,1e+12,17.581
5060,1e+12,17.68
5844,1e+12,17.75
6685,1e+12,17.8
7585,1e+12,17.836
8546,1e+12,17.864
10000,1e+12,17.892
20000,1e+12,17.958
50000,1e+12,17.986
1e+05,1e+12,17.994
0.5,1e+13,1.5069e-08
1,1e+13,0.035448
1.5,1e+13,0.87589
2,1e+13,1.0685
5,1e+13,2.8126
7,1e+13,3.2167
10,1e+13,3.8801
15,1e+13,4.8897
23,1e+13,7.2087
32,1e+13,7.8229
52,1e+13,7.9346
74,1e+13,8.0308
100,1e+13,8.2415
165,1e+13,9.25
235,1e+13,10.609
310,1e+13,11.976
390,1e+13,13.473
475,1e+13,14.769
655,1e+13,15.685
845,1e+13,15.884
1000,1e+13,15.964
1441,1e+13,16.206
1925,1e+13,16.555
2454,1e+13,16.922
3030,1e+13,17.222
3655,1e+13,17.436
4331,1e+13,17.581
5060,1e+13,17.68
5844,1e+13,17.75
6685,1e+13,17.8
7585,1e+13,17.836
8546,1e+13,17.864
10000,1e+13,17.892
20000,1e+13,17.958
50000,1e+13,17.986
1e+05,1e+13,17.994
0.5,1e+14,1.1098e-08
1,1e+14,0.027074
1.5,1e+14,0.84733
2,1e+14,1.0558
5,1e+14,2.9227
7,1e+14,3.3264
10,1e+14,3.9704
15,1e+14,4.9318
23,1e+14,7.2209
32,1e+14,7.8241
52,1e+14,7.9348
74,1e+14,8.0309
100,1e+14,8.2417
165,1e+14,9.2505
235,1e+14,10.61
310,1e+14,11.976
390,1e+14,13.473
475,1e+14,14.769
655,1e+14,15.685
845,1e+14,15.884
1000,1e+14,15.964
1441,1e+14,16.206
1925,1e+14,16.555
2454,1e+14,16.923
3030,1e+14,17.222
3655,1e+14,17.436
4331,1e+14,17.581
5060,1e+14,17.681
5844,1e+14,17.75
6685,1e+14,17.8
7585,1e+14,17.836
8546,1e+14,17.864
10000,1e+14,17.892
20000,1e+14,17.958
50000,1e+14,17.986
1e+05,1e+14,17.994
0.5,1e+15,1.8021e-08
1,1e+15,0.036382
1.5,1e+15,0.87387
2,1e+15,1.0665
5,1e+15,3.0124
7,1e+15,3.6428
10,1e+15,4.2954
15,1e+15,5.1919
23,1e+15,7.3193
32,1e+15,7.8345
52,1e+15,7.9368
74,1e+15,8.0324
100,1e+15,8.244
165,1e+15,9.2544
235,1e+15,10.613
310,1e+15,11.977
390,1e+15,13.474
475,1e+15,14.77
655,1e+15,15.685
845,1e+15,15.884
1000,1e+15,15.964
1441,1e+15,16.206
1925,1e+15,16.556
2454,1e+15,16.923
3030,1e+15,17.223
3655,1e+15,17.436
4331,1e+15,17.581
5060,1e+15,17.681
5844,1e+15,17.75
6685,1e+15,17.8
7585,1e+15,17.837
8546,1e+15,17.864
10000,1e+15,17.892
20000,1e+15,17.958
50000,1e+15,17.986
1e+05,1e+15,17.994
0.5,1e+16,2.5154e-08
1,1e+16,0.043161
1.5,1e+16,0.87962
2,1e+16,1.0716
5,1e+16,3.0799
7,1e+16,3.9491
10,1e+16,4.8316
15,1e+16,5.9926
23,1e+16,7.6577
32,1e+16,7.8912
52,1e+16,7.9526
74,1e+16,8.0462
100,1e+16,8.2654
165,1e+16,9.2916
235,1e+16,10.639
310,1e+16,11.992
390,1e+16,13.483
475,1e+16,14.774
655,1e+16,15.686
845,1e+16,15.884
1000,1e+16,15.965
1441,1e+16,16.207
1925,1e+16,16.557
2454,1e+16,16.924
3030,1e+16,17.224
3655,1e+16,17.437
4331,1e+16,17.582
5060,1e+16,17.681
5844,1e+16,17.75
6685,1e+16,17.8
7585,1e+16,17.837
8546,1e+16,17.864
10000,1e+16,17.892
20000,1e+16,17.958
50000,1e+16,17.986
1e+05,1e+16,17.994
0.5,1e+17,1.6447e-08
1,1e+17,0.027917
1.5,1e+17,0.81513
2,1e+17,1.0338
5,1e+17,3.1069
7,1e+17,4.1327
10,1e+17,5.3723
15,1e+17,7.1694
23,1e+17,7.9174
32,1e+17,7.9723
52,1e+17,8.0055
74,1e+17,8.133
100,1e+17,8.4302
165,1e+17,9.5626
235,1e+17,10.834
310,1e+17,12.113
390,1e+17,13.56
475,1e+17,14.81
655,1e+17,15.692
845,1e+17,15.886
1000,1e+17,15.966
1441,1e+17,16.21
1925,1e+17,16.561
2454,1e+17,16.928
3030,1e+17,17.227
3655,1e+17,17.439
4331,1e+17,17.583
5060,1e+17,17.682
5844,1e+17,17.751
6685,1e+17,17.801
7585,1e+17,17.837
8546,1e+17,17.865
10000,1e+17,17.893
20000,1e+17,17.958
50000,1e+17,17.986
1e+05,1e+17,17.994
0.5,1e+18,4.0037e-09
1,1e+18,0.006271
1.5,1e+18,0.47978
2,1e+18,0.91091
5,1e+18,2.9619
7,1e+18,4.0385
10,1e+18,5.5944
15,1e+18,7.5494
23,1e+18,7.9672
32,1e+18,7.9931
52,1e+18,8.1271
74,1e+18,8.5667
100,1e+18,9.1739
165,1e+18,10.469
235,1e+18,11.586
310,1e+18,12.711
390,1e+18,13.992
475,1e+18,15.017
655,1e+18,15.727
845,1e+18,15.896
1000,1e+18,15.972
1441,1e+18,16.215
1925,1e+18,16.569
2454,1e+18,16.936
3030,1e+18,17.233
3655,1e+18,17.444
4331,1e+18,17.587
5060,1e+18,17.685
5844,1e+18,17.753
6685,1e+18,17.802
7585,1e+18,17.839
8546,1e+18,17.866
10000,1e+18,17.894
20000,1e+18,17.959
50000,1e+18,17.986
1e+05,1e+18,17.994
0.5,1e+19,8.8702e-10
1,1e+19,0.00094825
1.5,1e+19,0.11197
2,1e+19,0.58929
5,1e+19,2.4094
7,1e+19,3.399
10,1e+19,4.9819
15,1e+19,7.2023
23,1e+19,7.9234
32,1e+19,7.9949
52,1e+19,8.7416
74,1e+19,9.6782
100,1e+19,10.5
165,1e+19,11.911
235,1e+19,13.032
310,1e+19,14.057
390,1e+19,14.973
475,1e+19,15.486
655,1e+19,15.822
845,1e+19,15.927
1000,1e+19,15.99
1441,1e+19,16.227
1925,1e+19,16.582
2454,1e+19,16.949
3030,1e+19,17.245
3655,1e+19,17.453
4331,1e+19,17.594
5060,1e+19,17.69
5844,1e+19,17.757
6685,1e+19,17.806
7585,1e+19,17.841
8546,1e+19,17.868
10000,1e+19,17.895
20000,1e+19,17.959
50000,1e+19,17.986
1e+05,1e+19,17.994
0.5,1e+20,4.7137e-10
1,1e+20,0.00020755
1.5,1e+20,0.020366
2,1e+20,0.18428
