"Te","ne","CS"
5060,1e+15,8.9974
5844,1e+15,8.9978
6685,1e+15,8.9982
7585,1e+15,8.9985
8546,1e+15,8.9987
10000,1e+15,8.9989
20000,1e+15,8.9995
50000,1e+15,8.9998
1e+05,1e+15,8.9999
0.5,1e+16,5.3349e-11
1,1e+16,0.0050165
1.5,1e+16,0.78504
2,1e+16,0.99974
5,1e+16,2.1486
7,1e+16,2.9227
10,1e+16,3.6455
15,1e+16,4.481
23,1e+16,4.9734
32,1e+16,5.5958
52,1e+16,6.8549
74,1e+16,6.9711
100,1e+16,6.9917
165,1e+16,7.128
235,1e+16,7.6396
310,1e+16,8.1993
390,1e+16,8.5666
475,1e+16,8.757
655,1e+16,8.9015
845,1e+16,8.9479
1000,1e+16,8.9645
1441,1e+16,8.9829
1925,1e+16,8.9897
2454,1e+16,8.993
3030,1e+16,8.9949
3655,1e+16,8.9961
4331,1e+16,8.9968
5060,1e+16,8.9975
5844,1e+16,8.9979
6685,1e+16,8.9982
7585,1e+16,8.9985
8546,1e+16,8.9987
10000,1e+16,8.9989
20000,1e+16,8.9995
50000,1e+16,8.9998
1e+05,1e+16,8.9999
0.5,1e+17,3.3148e-11
1,1e+17,0.0030114
1.5,1e+17,0.6616
2,1e+17,0.9839
5,1e+17,2.2276
7,1e+17,3.0174
10,1e+17,3.892
15,1e+17,4.796
23,1e+17,5.3435
32,1e+17,6.3144
52,1e+17,6.9313
74,1e+17,6.9824
100,1e+17,6.9962
165,1e+17,7.1724
235,1e+17,7.7115
310,1e+17,8.2365
390,1e+17,8.5823
475,1e+17,8.7642
655,1e+17,8.9039
845,1e+17,8.9491
1000,1e+17,8.9652
1441,1e+17,8.9832
1925,1e+17,8.9899
2454,1e+17,8.9931
3030,1e+17,8.995
3655,1e+17,8.9961
4331,1e+17,8.9969
5060,1e+17,8.9975
5844,1e+17,8.9979
6685,1e+17,8.9982
7585,1e+17,8.9985
8546,1e+17,8.9987
10000,1e+17,8.9989
20000,1e+17,8.9995
50000,1e+17,8.9998
1e+05,1e+17,8.9999
0.5,1e+18,7.77e-12
1,1e+18,0.00061819
1.5,1e+18,0.25991
2,1e+18,0.87741
5,1e+18,2.1457
7,1e+18,3.0032
10,1e+18,3.9824
15,1e+18,4.933
23,1e+18,5.9517
32,1e+18,6.7658
52,1e+18,6.976
74,1e+18,6.9932
100,1e+18,7.0062
165,1e+18,7.3075
235,1e+18,7.8566
310,1e+18,8.3044
390,1e+18,8.6114
475,1e+18,8.778
655,1e+18,8.9084
845,1e+18,8.9513
1000,1e+18,8.9666
1441,1e+18,8.9838
1925,1e+18,8.9902
2454,1e+18,8.9933
3030,1e+18,8.9951
3655,1e+18,8.9963
4331,1e+18,8.997
5060,1e+18,8.9976
5844,1e+18,8.998
6685,1e+18,8.9983
7585,1e+18,8.9985
8546,1e+18,8.9987
10000,1e+18,8.9989
20000,1e+18,8.9995
50000,1e+18,8.9998
1e+05,1e+18,8.9999
0.5,1e+19,1.7091e-12
1,1e+19,9.16e-05
1.5,1e+19,0.043536
2,1e+19,0.50479
5,1e+19,1.8949
7,1e+19,2.6265
10,1e+19,3.7111
15,1e+19,4.8749
23,1e+19,6.2506
32,1e+19,6.8816
52,1e+19,6.9857
74,1e+19,6.9956
100,1e+19,7.02
165,1e+19,7.4863
235,1e+19,7.9835
310,1e+19,8.3726
390,1e+19,8.6483
475,1e+19,8.7982
655,1e+19,8.9159
845,1e+19,8.9548
1000,1e+19,8.9689
1441,1e+19,8.9848
1925,1e+19,8.9908
2454,1e+19,8.9937
3030,1e+19,8.9954
3655,1e+19,8.9964
4331,1e+19,8.9971
5060,1e+19,8.9977
5844,1e+19,8.9981
6685,1e+19,8.9983
7585,1e+19,8.9986
8546,1e+19,8.9988
10000,1e+19,8.999
20000,1e+19,8.9995
50000,1e+19,8.9998
1e+05,1e+19,8.9999
0.5,1e+20,9.0751e-13
1,1e+20,1.9995e-05
1.5,1e+20,0.0073667
2,1e+20,0.13302
5,1e+20,1.4056
7,1e+20,1.9923
10,1e+20,2.9452
15,1e+20,4.2971
23,1e+20,5.6697
32,1e+20,6.7012
52,1e+20,6.9438
74,1e+20,6.9748
100,1e+20,7.0222
165,1e+20,7.6225
235,1e+20,8.0783
310,1e+20,8.4537
390,1e+20,8.7015
475,1e+20,8.828
655,1e+20,8.9247
845,1e+20,8.9574
1000,1e+20,8.9693
1441,1e+20,8.9844
1925,1e+20,8.9903
2454,1e+20,8.9933
3030,1e+20,8.9951
3655,1e+20,8.9962
4331,1e+20,8.997
5060,1e+20,8.9975
5844,1e+20,8.9979
6685,1e+20,8.9983
7585,1e+20,8.9985
8546,1e+20,8.9987
10000,1e+20,8.9989
20000,1e+20,8.9995
50000,1e+20,8.9998
1e+05,1e+20,8.9999
0.5,1e+21,3.6849e-12
1,1e+21,1.2087e-05
1.5,1e+21,0.0023654
2,1e+21,0.035033
5,1e+21,0.74333
7,1e+21,1.2876
10,1e+21,2.0853
15,1e+21,3.3228
23,1e+21,4.6547
32,1e+21,5.84
52,1e+21,6.7295
74,1e+21,6.8703
100,1e+21,6.9516
165,1e+21,7.5926
235,1e+21,8.1833
310,1e+21,8.5865
390,1e+21,8.7874
475,1e+21,8.8776
655,1e+21,8.9421
845,1e+21,8.9637
1000,1e+21,8.9735
1441,1e+21,8.9845
1925,1e+21,8.9891
2454,1e+21,8.9916
3030,1e+21,8.9932
3655,1e+21,8.9942
4331,1e+21,8.995
5060,1e+21,8.9956
5844,1e+21,8.996
6685,1e+21,8.9967
7585,1e+21,8.997
8546,1e+21,8.9972
10000,1e+21,8.9975
20000,1e+21,8.999
50000,1e+21,8.9997
1e+05,1e+21,8.9999
0.5,1e+22,1.1636e-09
1,1e+22,6.5724e-05
1.5,1e+22,0.0033114
2,1e+22,0.026581
5,1e+22,0.81109
7,1e+22,1.3181
10,1e+22,1.818
15,1e+22,2.4391
23,1e+22,3.5524
32,1e+22,4.5723
52,1e+22,6.0735
74,1e+22,6.5826
100,1e+22,6.7916
165,1e+22,7.5276
235,1e+22,8.2449
310,1e+22,8.6467
390,1e+22,8.816
475,1e+22,8.8887
655,1e+22,8.9443
845,1e+22,8.9575
1000,1e+22,8.9681
1441,1e+22,8.9776
1925,1e+22,8.9855
2454,1e+22,8.9872
3030,1e+22,8.9906
3655,1e+22,8.9911
4331,1e+22,8.993
5060,1e+22,8.9931
5844,1e+22,8.9944
6685,1e+22,8.9954
7585,1e+22,8.9953
8546,1e+22,8.9961
10000,1e+22,8.9962
20000,1e+22,8.998
50000,1e+22,8.9989
1e+05,1e+22,8.9994
0.5,1e+23,0.0037886
1,1e+23,0.037639
1.5,1e+23,0.10048
2,1e+23,0.17861
5,1e+23,0.70608
7,1e+23,1.0585
10,1e+23,1.5122
15,1e+23,2.1543
23,1e+23,3.1163
32,1e+23,4.0409
52,1e+23,5.1218
74,1e+23,5.8096
100,1e+23,6.298
165,1e+23,7.2098
235,1e+23,8.0096
310,1e+23,8.5012
390,1e+23,8.7226
475,1e+23,8.8244
655,1e+23,8.9084
845,1e+23,8.9422
1000,1e+23,8.9332
1441,1e+23,8.9616
1925,1e+23,8.9752
2454,1e+23,8.9827
3030,1e+23,8.9805
3655,1e+23,8.9851
4331,1e+23,8.9884
5060,1e+23,8.9908
5844,1e+23,8.989
6685,1e+23,8.9909
7585,1e+23,8.9925
8546,1e+23,8.9937
10000,1e+23,8.9929
20000,1e+23,8.9965
50000,1e+23,8.9984
1e+05,1e+23,8.9989
0.5,1e+24,4
1,1e+24,4
1.5,1e+24,4
2,1e+24,4
5,1e+24,4.0025
7,1e+24,3.0813
10,1e+24,3.1325
15,1e+24,3.2332
23,1e+24,3.4251
32,1e+24,3.669
52,1e+24,4.2424
74,1e+24,4.8425
100,1e+24,5.4234
165,1e+24,6.3655
235,1e+24,7.2152
310,1e+24,7.9156
390,1e+24,8.3536
475,1e+24,8.5952
655,1e+24,8.8044
845,1e+24,8.7979
1000,1e+24,8.8431
1441,1e+24,8.9075
1925,1e+24,8.9404
2454,1e+24,8.9587
3030,1e+24,8.9699
3655,1e+24,8.9773
4331,1e+24,8.9824
5060,1e+24,8.9861
5844,1e+24,8.9773
6685,1e+24,8.9814
7585,1e+24,8.9845
8546,1e+24,8.987
10000,1e+24,8.9897
20000,1e+24,8.9934
50000,1e+24,8.9972
1e+05,1e+24,8.9985
