"Te","ne","CS"
0.5,1e+12,0.0043133
1,1e+12,0.92613
1.5,1e+12,1.7381
2,1e+12,1.9751
5,1e+12,3.7524
7,1e+12,3.9764
10,1e+12,4.0543
15,1e+12,4.4737
23,1e+12,5.4411
32,1e+12,6.4253
52,1e+12,8.188
74,1e+12,9.9732
100,1e+12,11.177
165,1e+12,11.8
235,1e+12,12.082
310,1e+12,12.477
390,1e+12,13.078
475,1e+12,13.885
655,1e+12,15.805
845,1e+12,17.781
1000,1e+12,18.819
1441,1e+12,19.713
1925,1e+12,19.938
2454,1e+12,20.104
3030,1e+12,20.292
3655,1e+12,20.506
4331,1e+12,20.726
5060,1e+12,20.933
5844,1e+12,21.113
6685,1e+12,21.263
7585,1e+12,21.386
8546,1e+12,21.484
10000,1e+12,21.591
20000,1e+12,21.845
50000,1e+12,21.951
1e+05,1e+12,21.978
0.5,1e+13,0.0043951
1,1e+13,1.0033
1.5,1e+13,1.9119
2,1e+13,1.9968
5,1e+13,3.7605
7,1e+13,3.977
10,1e+13,4.055
15,1e+13,4.4757
23,1e+13,5.4428
32,1e+13,6.4261
52,1e+13,8.1883
74,1e+13,9.9734
100,1e+13,11.177
165,1e+13,11.8
235,1e+13,12.082
310,1e+13,12.477
390,1e+13,13.078
475,1e+13,13.885
655,1e+13,15.805
845,1e+13,17.781
1000,1e+13,18.819
1441,1e+13,19.713
1925,1e+13,19.938
2454,1e+13,20.104
3030,1e+13,20.292
3655,1e+13,20.506
4331,1e+13,20.726
5060,1e+13,20.933
5844,1e+13,21.113
6685,1e+13,21.263
7585,1e+13,21.386
8546,1e+13,21.484
10000,1e+13,21.591
20000,1e+13,21.845
50000,1e+13,21.951
1e+05,1e+13,21.978
0.5,1e+14,0.0046842
1,1e+14,1.5197
1.5,1e+14,1.9919
2,1e+14,2.0243
5,1e+14,3.8098
7,1e+14,3.9825
10,1e+14,4.0616
15,1e+14,4.4962
23,1e+14,5.4594
32,1e+14,6.434
52,1e+14,8.1913
74,1e+14,9.9746
100,1e+14,11.177
165,1e+14,11.8
235,1e+14,12.082
310,1e+14,12.477
390,1e+14,13.078
475,1e+14,13.885
655,1e+14,15.805
845,1e+14,17.781
1000,1e+14,18.819
1441,1e+14,19.713
1925,1e+14,19.938
2454,1e+14,20.104
3030,1e+14,20.292
3655,1e+14,20.506
4331,1e+14,20.726
5060,1e+14,20.933
5844,1e+14,21.113
6685,1e+14,21.263
7585,1e+14,21.386
8546,1e+14,21.484
10000,1e+14,21.591
20000,1e+14,21.845
50000,1e+14,21.951
1e+05,1e+14,21.978
0.5,1e+15,0.0079674
1,1e+15,1.7576
1.5,1e+15,1.999
2,1e+15,2.2057
5,1e+15,3.9115
7,1e+15,3.9953
10,1e+15,4.1107
15,1e+15,4.6606
23,1e+15,5.5932
32,1e+15,6.5048
52,1e+15,8.2194
74,1e+15,9.9854
100,1e+15,11.179
165,1e+15,11.8
235,1e+15,12.082
310,1e+15,12.477
390,1e+15,13.079
475,1e+15,13.886
655,1e+15,15.806
845,1e+15,17.781
1000,1e+15,18.819
1441,1e+15,19.713
1925,1e+15,19.938
2454,1e+15,20.104
3030,1e+15,20.292
3655,1e+15,20.506
4331,1e+15,20.726
5060,1e+15,20.933
5844,1e+15,21.113
6685,1e+15,21.263
7585,1e+15,21.386
8546,1e+15,21.484
10000,1e+15,21.591
20000,1e+15,21.845
50000,1e+15,21.951
1e+05,1e+15,21.978
0.5,1e+16,0.01843
1,1e+16,1.4276
1.5,1e+16,1.9902
2,1e+16,2.3843
5,1e+16,3.9755
7,1e+16,4.0039
10,1e+16,4.2874
15,1e+16,5.1645
23,1e+16,6.1084
32,1e+16,6.8866
52,1e+16,8.4397
74,1e+16,10.076
100,1e+16,11.199
165,1e+16,11.802
235,1e+16,12.084
310,1e+16,12.48
390,1e+16,13.083
475,1e+16,13.89
655,1e+16,15.809
845,1e+16,17.783
1000,1e+16,18.82
1441,1e+16,19.713
1925,1e+16,19.939
2454,1e+16,20.104
3030,1e+16,20.293
3655,1e+16,20.507
4331,1e+16,20.727
5060,1e+16,20.934
5844,1e+16,21.114
6685,1e+16,21.264
7585,1e+16,21.386
8546,1e+16,21.484
10000,1e+16,21.591
20000,1e+16,21.845
50000,1e+16,21.951
1e+05,1e+16,21.978
0.5,1e+17,0.015713
1,1e+17,0.9253
1.5,1e+17,1.8825
2,1e+17,2.1328
5,1e+17,3.9741
7,1e+17,4.0078
10,1e+17,4.5244
15,1e+17,5.8393
23,1e+17,6.9678
32,1e+17,7.7862
52,1e+17,9.2637
74,1e+17,10.518
100,1e+17,11.321
165,1e+17,11.821
235,1e+17,12.101
310,1e+17,12.506
390,1e+17,13.117
475,1e+17,13.926
655,1e+17,15.833
845,1e+17,17.796
1000,1e+17,18.826
1441,1e+17,19.714
1925,1e+17,19.939
2454,1e+17,20.105
3030,1e+17,20.294
3655,1e+17,20.508
4331,1e+17,20.729
5060,1e+17,20.935
5844,1e+17,21.115
6685,1e+17,21.265
7585,1e+17,21.387
8546,1e+17,21.485
10000,1e+17,21.592
20000,1e+17,21.845
50000,1e+17,21.951
1e+05,1e+17,21.978
0.5,1e+18,0.0041618
1,1e+18,0.38604
1.5,1e+18,1.2776
2,1e+18,1.8252
5,1e+18,3.87
7,1e+18,3.9928
10,1e+18,4.6251
15,1e+18,6.2937
23,1e+18,7.8611
32,1e+18,9.1004
52,1e+18,10.515
74,1e+18,11.335
100,1e+18,11.643
165,1e+18,11.928
235,1e+18,12.238
310,1e+18,12.722
390,1e+18,13.398
475,1e+18,14.213
655,1e+18,16.033
845,1e+18,17.903
1000,1e+18,18.875
1441,1e+18,19.72
1925,1e+18,19.941
2454,1e+18,20.108
3030,1e+18,20.298
3655,1e+18,20.513
4331,1e+18,20.733
5060,1e+18,20.94
5844,1e+18,21.119
6685,1e+18,21.268
7585,1e+18,21.391
8546,1e+18,21.488
10000,1e+18,21.594
20000,1e+18,21.846
50000,1e+18,21.951
1e+05,1e+18,21.978
0.5,1e+19,0.00093642
1,1e+19,0.078978
1.5,1e+19,0.34175
2,1e+19,0.9785
5,1e+19,3.3106
7,1e+19,3.8374
10,1e+19,4.3616
15,1e+19,6.2409
23,1e+19,8.3309
32,1e+19,9.8155
52,1e+19,11.419
74,1e+19,11.822
100,1e+19,11.933
165,1e+19,12.321
235,1e+19,12.992
310,1e+19,13.773
390,1e+19,14.56
475,1e+19,15.341
655,1e+19,16.938
845,1e+19,18.422
1000,1e+19,19.12
1441,1e+19,19.755
1925,1e+19,19.952
2454,1e+19,20.114
3030,1e+19,20.305
3655,1e+19,20.521
4331,1e+19,20.742
5060,1e+19,20.949
5844,1e+19,21.128
6685,1e+19,21.276
7585,1e+19,21.397
8546,1e+19,21.493
10000,1e+19,21.598
20000,1e+19,21.847
50000,1e+19,21.952
1e+05,1e+19,21.978
0.5,1e+20,0.00049883
1,1e+20,0.018369
1.5,1e+20,0.059907
2,1e+20,0.17833
5,1e+20,2.2283
7,1e+20,3.1551
