"Te","ne","CS"
3030,1e+14,41.358
3655,1e+14,42.117
4331,1e+14,43.451
5060,1e+14,45.611
5844,1e+14,48.393
6685,1e+14,51.248
7585,1e+14,53.608
8546,1e+14,55.225
10000,1e+14,56.585
20000,1e+14,59.713
50000,1e+14,64.098
1e+05,1e+14,65.578
0.5,1e+15,0.87494
1,1e+15,1.6181
1.5,1e+15,1.9897
2,1e+15,1.9987
5,1e+15,2.5821
7,1e+15,3.2973
10,1e+15,7.9454
15,1e+15,7.9968
23,1e+15,8.0464
32,1e+15,8.3496
52,1e+15,9.7781
74,1e+15,12.189
100,1e+15,13.94
165,1e+15,17.017
235,1e+15,19.347
310,1e+15,21.118
390,1e+15,22.258
475,1e+15,23.221
655,1e+15,26.747
845,1e+15,34.295
1000,1e+15,38.303
1441,1e+15,40.068
1925,1e+15,40.508
2454,1e+15,40.882
3030,1e+15,41.358
3655,1e+15,42.117
4331,1e+15,43.451
5060,1e+15,45.611
5844,1e+15,48.394
6685,1e+15,51.248
7585,1e+15,53.608
8546,1e+15,55.225
10000,1e+15,56.585
20000,1e+15,59.713
50000,1e+15,64.098
1e+05,1e+15,65.578
0.5,1e+16,0.45844
1,1e+16,1.2987
1.5,1e+16,1.9566
2,1e+16,1.9935
5,1e+16,2.7544
7,1e+16,3.704
10,1e+16,7.9395
15,1e+16,7.9965
23,1e+16,8.0492
32,1e+16,8.4386
52,1e+16,11.151
74,1e+16,12.694
100,1e+16,14.157
165,1e+16,17.077
235,1e+16,19.373
310,1e+16,21.13
390,1e+16,22.264
475,1e+16,23.224
655,1e+16,26.751
845,1e+16,34.298
1000,1e+16,38.304
1441,1e+16,40.068
1925,1e+16,40.508
2454,1e+16,40.883
3030,1e+16,41.358
3655,1e+16,42.117
4331,1e+16,43.451
5060,1e+16,45.611
5844,1e+16,48.394
6685,1e+16,51.249
7585,1e+16,53.609
8546,1e+16,55.226
10000,1e+16,56.586
20000,1e+16,59.713
50000,1e+16,64.097
1e+05,1e+16,65.577
0.5,1e+17,0.087086
1,1e+17,1.0422
1.5,1e+17,1.7228
2,1e+17,1.9461
5,1e+17,2.7282
7,1e+17,3.7922
10,1e+17,7.8269
15,1e+17,7.9936
23,1e+17,8.3258
32,1e+17,11.264
52,1e+17,12.691
74,1e+17,13.86
100,1e+17,15.041
165,1e+17,17.495
235,1e+17,19.585
310,1e+17,21.234
390,1e+17,22.312
475,1e+17,23.255
655,1e+17,26.778
845,1e+17,34.31
1000,1e+17,38.307
1441,1e+17,40.068
1925,1e+17,40.509
2454,1e+17,40.883
3030,1e+17,41.358
3655,1e+17,42.118
4331,1e+17,43.452
5060,1e+17,45.613
5844,1e+17,48.395
6685,1e+17,51.25
7585,1e+17,53.61
8546,1e+17,55.226
10000,1e+17,56.586
20000,1e+17,59.713
50000,1e+17,64.097
1e+05,1e+17,65.576
0.5,1e+18,0.012449
1,1e+18,0.9348
1.5,1e+18,1.2305
2,1e+18,1.664
5,1e+18,2.4893
7,1e+18,3.6549
10,1e+18,6.6714
15,1e+18,7.9757
23,1e+18,11.574
32,1e+18,12.757
52,1e+18,14.436
74,1e+18,15.693
100,1e+18,16.829
165,1e+18,18.931
235,1e+18,20.637
310,1e+18,21.821
390,1e+18,22.631
475,1e+18,23.486
655,1e+18,26.994
845,1e+18,34.378
1000,1e+18,38.32
1441,1e+18,40.069
1925,1e+18,40.51
2454,1e+18,40.884
3030,1e+18,41.361
3655,1e+18,42.122
4331,1e+18,43.457
5060,1e+18,45.619
5844,1e+18,48.401
6685,1e+18,51.254
7585,1e+18,53.612
8546,1e+18,55.228
10000,1e+18,56.587
20000,1e+18,59.714
50000,1e+18,64.097
1e+05,1e+18,65.575
0.5,1e+19,0.0025515
1,1e+19,0.64329
1.5,1e+19,1.0105
2,1e+19,1.2042
5,1e+19,1.9879
7,1e+19,2.9457
10,1e+19,4.903
15,1e+19,8.0539
23,1e+19,12.304
32,1e+19,13.993
52,1e+19,16.307
74,1e+19,17.882
100,1e+19,19.235
165,1e+19,21.377
235,1e+19,22.334
310,1e+19,22.922
390,1e+19,23.603
475,1e+19,24.633
655,1e+19,28.363
845,1e+19,34.798
1000,1e+19,38.388
1441,1e+19,40.074
1925,1e+19,40.516
2454,1e+19,40.896
3030,1e+19,41.379
3655,1e+19,42.15
4331,1e+19,43.492
5060,1e+19,45.652
5844,1e+19,48.425
6685,1e+19,51.271
7585,1e+19,53.623
8546,1e+19,55.234
10000,1e+19,56.59
20000,1e+19,59.715
50000,1e+19,64.093
1e+05,1e+19,65.565
0.5,1e+20,0.001345
1,1e+20,0.27799
1.5,1e+20,0.84206
2,1e+20,1.0073
5,1e+20,1.5316
7,1e+20,1.962
10,1e+20,3.2259
15,1e+20,6.6686
23,1e+20,11.98
32,1e+20,14.385
52,1e+20,17.721
74,1e+20,20.01
100,1e+20,21.579
165,1e+20,22.748
235,1e+20,23.795
310,1e+20,25.335
390,1e+20,26.955
475,1e+20,28.541
655,1e+20,31.781
845,1e+20,36.269
1000,1e+20,38.716
1441,1e+20,40.108
1925,1e+20,40.571
2454,1e+20,40.998
3030,1e+20,41.545
3655,1e+20,42.382
4331,1e+20,43.759
5060,1e+20,45.88
5844,1e+20,48.574
6685,1e+20,51.359
7585,1e+20,53.672
8546,1e+20,55.261
10000,1e+20,56.603
20000,1e+20,59.721
50000,1e+20,64.064
1e+05,1e+20,65.49
0.5,1e+21,0.005445
1,1e+21,0.18825
1.5,1e+21,0.61568
2,1e+21,0.8525
5,1e+21,1.2354
7,1e+21,1.3746
10,1e+21,1.7239
15,1e+21,3.4703
23,1e+21,9.9336
32,1e+21,13.183
52,1e+21,17.665
74,1e+21,20.933
100,1e+21,22.292
165,1e+21,24.943
235,1e+21,27.805
310,1e+21,30.052
390,1e+21,31.637
475,1e+21,32.749
655,1e+21,35.734
845,1e+21,38.616
1000,1e+21,39.466
1441,1e+21,40.398
1925,1e+21,41.111
2454,1e+21,41.85
3030,1e+21,42.671
3655,1e+21,43.709
4331,1e+21,45.159
5060,1e+21,47.114
5844,1e+21,49.461
6685,1e+21,51.9
7585,1e+21,53.957
8546,1e+21,55.405
10000,1e+21,56.667
20000,1e+21,59.747
50000,1e+21,64.014
1e+05,1e+21,65.323
0.5,1e+22,2
1,1e+22,1.1003
1.5,1e+22,1.1618
2,1e+22,1.2243
5,1e+22,1.5241
7,1e+22,1.6641
10,1e+22,1.8882
15,1e+22,2.6727
23,1e+22,4.497
32,1e+22,11.594
52,1e+22,15.708
74,1e+22,19.397
100,1e+22,21.657
165,1e+22,27.319
235,1e+22,31.193
310,1e+22,33.283
390,1e+22,35.8
475,1e+22,37.893
655,1e+22,39.48
845,1e+22,40.42
1000,1e+22,41.158
1441,1e+22,42.697
1925,1e+22,43.927
2454,1e+22,45.212
3030,1e+22,46.574
3655,1e+22,47.99
4331,1e+22,49.454
5060,1e+22,50.992
5844,1e+22,52.574
6685,1e+22,54.035
7585,1e+22,55.224
8546,1e+22,56.124
10000,1e+22,57.021
20000,1e+22,59.886
50000,1e+22,64.032
1e+05,1e+22,65.268
0.5,1e+23,2
1,1e+23,2
1.5,1e+23,2
2,1e+23,2.0001
5,1e+23,2.0096
7,1e+23,2.0304
10,1e+23,2.0866
15,1e+23,2.3472
23,1e+23,3.2685
32,1e+23,4.1578
52,1e+23,14.257
74,1e+23,17.195
100,1e+23,20.088
165,1e+23,24.489
235,1e+23,29.897
310,1e+23,33.203
390,1e+23,36.903
475,1e+23,39.093
655,1e+23,43.02
845,1e+23,45.06
1000,1e+23,46.223
1441,1e+23,48.527
1925,1e+23,50.145
2454,1e+23,51.554
3030,1e+23,52.84
3655,1e+23,53.93
4331,1e+23,54.834
5060,1e+23,55.588
5844,1e+23,56.215
6685,1e+23,56.738
7585,1e+23,57.177
8546,1e+23,57.555
10000,1e+23,58.024
20000,1e+23,60.694
50000,1e+23,64.207
1e+05,1e+23,65.292
0.5,1e+24,8
1,1e+24,8
1.5,1e+24,8
2,1e+24,8
5,1e+24,8
7,1e+24,8.0001
10,1e+24,8.0015
15,1e+24,8.0685
23,1e+24,10.554
32,1e+24,13.218
52,1e+24,15.616
74,1e+24,18.299
100,1e+24,19.187
165,1e+24,21.801
235,1e+24,26.038
310,1e+24,29.589
390,1e+24,32.602
475,1e+24,35.25
655,1e+24,43.303
845,1e+24,46.608
1000,1e+24,48.476
1441,1e+24,51.812
1925,1e+24,53.761
2454,1e+24,54.931
3030,1e+24,55.808
3655,1e+24,56.495
4331,1e+24,57.058
5060,1e+24,57.546
5844,1e+24,58.004
6685,1e+24,58.426
7585,1e+24,58.834
8546,1e+24,59.245
10000,1e+24,59.827
20000,1e+24,62.637
50000,1e+24,64.671
1e+05,1e+24,65.54
