"Te","ne","CS"
0.5,1e+12,0.65277
1,1e+12,1.8385
1.5,1e+12,1.9966
2,1e+12,1.9996
5,1e+12,2.7161
7,1e+12,3.3429
10,1e+12,4.1284
15,1e+12,5.2471
23,1e+12,7.4641
32,1e+12,8.9143
52,1e+12,9.7276
74,1e+12,10.131
100,1e+12,10.725
165,1e+12,12.645
235,1e+12,14.447
310,1e+12,16.051
390,1e+12,17.498
475,1e+12,18.737
655,1e+12,21.258
845,1e+12,24.84
1000,1e+12,26.324
1441,1e+12,27.432
1925,1e+12,27.893
2454,1e+12,28.384
3030,1e+12,29.116
3655,1e+12,30.22
4331,1e+12,31.577
5060,1e+12,32.83
5844,1e+12,33.765
6685,1e+12,34.407
7585,1e+12,34.843
8546,1e+12,35.143
10000,1e+12,35.429
20000,1e+12,36.124
50000,1e+12,36.919
1e+05,1e+12,37.419
0.5,1e+13,0.86721
1,1e+13,1.9141
1.5,1e+13,1.9982
2,1e+13,1.9998
5,1e+13,2.7491
7,1e+13,3.3649
10,1e+13,4.1389
15,1e+13,5.2513
23,1e+13,7.465
32,1e+13,8.9144
52,1e+13,9.7276
74,1e+13,10.131
100,1e+13,10.725
165,1e+13,12.645
235,1e+13,14.448
310,1e+13,16.051
390,1e+13,17.498
475,1e+13,18.737
655,1e+13,21.258
845,1e+13,24.84
1000,1e+13,26.324
1441,1e+13,27.432
1925,1e+13,27.893
2454,1e+13,28.384
3030,1e+13,29.116
3655,1e+13,30.22
4331,1e+13,31.577
5060,1e+13,32.83
5844,1e+13,33.765
6685,1e+13,34.407
7585,1e+13,34.843
8546,1e+13,35.143
10000,1e+13,35.429
20000,1e+13,36.125
50000,1e+13,36.919
1e+05,1e+13,37.419
0.5,1e+14,0.93053
1,1e+14,1.9617
1.5,1e+14,1.9992
2,1e+14,1.9999
5,1e+14,2.9036
7,1e+14,3.5012
10,1e+14,4.2239
15,1e+14,5.2895
23,1e+14,7.4732
32,1e+14,8.9148
52,1e+14,9.7278
74,1e+14,10.132
100,1e+14,10.726
165,1e+14,12.646
235,1e+14,14.448
310,1e+14,16.051
390,1e+14,17.498
475,1e+14,18.737
655,1e+14,21.258
845,1e+14,24.84
1000,1e+14,26.324
1441,1e+14,27.432
1925,1e+14,27.893
2454,1e+14,28.384
3030,1e+14,29.116
3655,1e+14,30.221
4331,1e+14,31.577
5060,1e+14,32.83
5844,1e+14,33.765
6685,1e+14,34.407
7585,1e+14,34.843
8546,1e+14,35.143
10000,1e+14,35.429
20000,1e+14,36.125
50000,1e+14,36.919
1e+05,1e+14,37.419
0.5,1e+15,0.92618
1,1e+15,1.952
1.5,1e+15,1.9989
2,1e+15,1.9998
5,1e+15,3.0886
7,1e+15,3.8606
10,1e+15,4.5818
15,1e+15,5.5297
23,1e+15,7.5412
32,1e+15,8.9186
52,1e+15,9.7289
74,1e+15,10.135
100,1e+15,10.732
165,1e+15,12.65
235,1e+15,14.45
310,1e+15,16.053
390,1e+15,17.499
475,1e+15,18.737
655,1e+15,21.258
845,1e+15,24.841
1000,1e+15,26.325
1441,1e+15,27.432
1925,1e+15,27.893
2454,1e+15,28.384
3030,1e+15,29.116
3655,1e+15,30.221
4331,1e+15,31.577
5060,1e+15,32.83
5844,1e+15,33.765
6685,1e+15,34.407
7585,1e+15,34.843
8546,1e+15,35.143
10000,1e+15,35.429
20000,1e+15,36.125
50000,1e+15,36.919
1e+05,1e+15,37.419
0.5,1e+16,0.7401
1,1e+16,1.8011
1.5,1e+16,1.9938
2,1e+16,1.9985
5,1e+16,3.1439
7,1e+16,4.1922
10,1e+16,5.2069
15,1e+16,6.2032
23,1e+16,7.8277
32,1e+16,8.9448
52,1e+16,9.7399
74,1e+16,10.169
100,1e+16,10.794
165,1e+16,12.694
235,1e+16,14.471
310,1e+16,16.064
390,1e+16,17.506
475,1e+16,18.742
655,1e+16,21.261
845,1e+16,24.842
1000,1e+16,26.325
1441,1e+16,27.432
1925,1e+16,27.893
2454,1e+16,28.384
3030,1e+16,29.116
3655,1e+16,30.221
4331,1e+16,31.577
5060,1e+16,32.83
5844,1e+16,33.765
6685,1e+16,34.407
7585,1e+16,34.842
8546,1e+16,35.143
10000,1e+16,35.429
20000,1e+16,36.125
50000,1e+16,36.92
1e+05,1e+16,37.419
0.5,1e+17,0.26148
1,1e+17,1.2984
1.5,1e+17,1.9469
2,1e+17,1.9864
5,1e+17,3.1248
7,1e+17,4.2629
10,1e+17,5.6109
15,1e+17,7.0376
23,1e+17,8.212
32,1e+17,9.0478
52,1e+17,9.8464
74,1e+17,10.466
100,1e+17,11.231
165,1e+17,13.001
235,1e+17,14.643
310,1e+17,16.167
390,1e+17,17.568
475,1e+17,18.777
655,1e+17,21.279
845,1e+17,24.849
1000,1e+17,26.327
1441,1e+17,27.432
1925,1e+17,27.894
2454,1e+17,28.384
3030,1e+17,29.116
3655,1e+17,30.221
4331,1e+17,31.577
5060,1e+17,32.829
5844,1e+17,33.764
6685,1e+17,34.405
7585,1e+17,34.841
8546,1e+17,35.142
10000,1e+17,35.428
20000,1e+17,36.125
50000,1e+17,36.92
1e+05,1e+17,37.419
0.5,1e+18,0.045081
1,1e+18,0.83333
1.5,1e+18,1.6323
2,1e+18,1.8839
5,1e+18,2.917
7,1e+18,4.1306
10,1e+18,5.6254
15,1e+18,7.3642
23,1e+18,8.497
32,1e+18,9.3478
52,1e+18,10.657
74,1e+18,11.606
100,1e+18,12.465
165,1e+18,14.133
235,1e+18,15.53
310,1e+18,16.818
390,1e+18,18.006
475,1e+18,19.05
655,1e+18,21.428
845,1e+18,24.907
1000,1e+18,26.342
1441,1e+18,27.434
1925,1e+18,27.895
2454,1e+18,28.385
3030,1e+18,29.119
3655,1e+18,30.223
4331,1e+18,31.575
5060,1e+18,32.82
5844,1e+18,33.75
6685,1e+18,34.391
7585,1e+18,34.828
8546,1e+18,35.131
10000,1e+18,35.42
20000,1e+18,36.124
50000,1e+18,36.92
1e+05,1e+18,37.419
0.5,1e+19,0.0095495
1,1e+19,0.36975
1.5,1e+19,0.80478
2,1e+19,1.366
5,1e+19,2.3013
7,1e+19,3.4774
10,1e+19,5.118
15,1e+19,7.1324
23,1e+19,8.6187
32,1e+19,10.384
52,1e+19,12.126
74,1e+19,13.293
100,1e+19,14.348
165,1e+19,16.179
235,1e+19,17.542
310,1e+19,18.567
390,1e+19,19.35
475,1e+19,20.105
655,1e+19,22.363
845,1e+19,25.291
1000,1e+19,26.452
1441,1e+19,27.448
1925,1e+19,27.904
2454,1e+19,28.397
3030,1e+19,29.135
3655,1e+19,30.239
4331,1e+19,31.566
5060,1e+19,32.769
5844,1e+19,33.668
6685,1e+19,34.3
7585,1e+19,34.742
8546,1e+19,35.057
10000,1e+19,35.365
20000,1e+19,36.115
50000,1e+19,36.92
1e+05,1e+19,37.42
0.5,1e+20,0.0051364
1,1e+20,0.13962
1.5,1e+20,0.19858
2,1e+20,0.35395
5,1e+20,1.6437
7,1e+20,2.4553
10,1e+20,3.8982
15,1e+20,5.9563
23,1e+20,7.9638
32,1e+20,10.742
52,1e+20,13.411
74,1e+20,15.087
100,1e+20,16.475
165,1e+20,18.696
235,1e+20,19.77
310,1e+20,20.651
390,1e+20,21.666
475,1e+20,22.78
655,1e+20,24.951
845,1e+20,26.316
1000,1e+20,26.862
1441,1e+20,27.545
1925,1e+20,27.98
2454,1e+20,28.5
3030,1e+20,29.284
3655,1e+20,30.408
4331,1e+20,31.68
5060,1e+20,32.783
5844,1e+20,33.601
6685,1e+20,34.191
7585,1e+20,34.621
8546,1e+20,34.941
10000,1e+20,35.268
20000,1e+20,36.096
50000,1e+20,36.922
1e+05,1e+20,37.422
0.5,1e+21,0.022792
1,1e+21,0.27187
1.5,1e+21,0.16711
2,1e+21,0.20352
5,1e+21,0.86438
7,1e+21,1.2209
10,1e+21,2.4677
15,1e+21,4.3173
23,1e+21,6.564
32,1e+21,8.2314
52,1e+21,13.126
74,1e+21,15.961
100,1e+21,18.176
165,1e+21,20.505
235,1e+21,22.56
310,1e+21,24.173
390,1e+21,25.274
475,1e+21,26.007
655,1e+21,26.819
845,1e+21,27.236
1000,1e+21,27.457
1441,1e+21,27.934
1925,1e+21,28.487
2454,1e+21,29.269
3030,1e+21,30.313
3655,1e+21,31.469
4331,1e+21,32.502
5060,1e+21,33.307
5844,1e+21,33.91
6685,1e+21,34.367
7585,1e+21,34.719
8546,1e+21,34.995
10000,1e+21,35.289
20000,1e+21,36.1
50000,1e+21,36.931
1e+05,1e+21,37.427
0.5,1e+22,2
1,1e+22,2
1.5,1e+22,2
2,1e+22,2
5,1e+22,2.01
7,1e+22,2.0708
10,1e+22,2.2142
15,1e+22,3.237
23,1e+22,5.1105
32,1e+22,6.5524
52,1e+22,11.215
74,1e+22,14.232
100,1e+22,17.146
165,1e+22,21.377
235,1e+22,24.492
