"Te","ne","CS"
52,1e+17,12.897
74,1e+17,13.547
100,1e+17,13.935
165,1e+17,15.156
235,1e+17,17.308
310,1e+17,20.309
390,1e+17,24.415
475,1e+17,28.413
655,1e+17,30.855
845,1e+17,31.37
1000,1e+17,31.601
1441,1e+17,32.147
1925,1e+17,32.983
2454,1e+17,34.549
3030,1e+17,37.117
3655,1e+17,40.361
4331,1e+17,43.793
5060,1e+17,46.326
5844,1e+17,47.681
6685,1e+17,48.434
7585,1e+17,48.936
8546,1e+17,49.332
10000,1e+17,49.842
20000,1e+17,53.577
50000,1e+17,56.624
1e+05,1e+17,57.631
0.5,1e+18,0.83805
1,1e+18,1.8128
1.5,1e+18,1.9954
2,1e+18,2.0003
5,1e+18,4.2675
7,1e+18,5.8098
10,1e+18,7.4741
15,1e+18,9.2436
23,1e+18,11.772
32,1e+18,12.904
52,1e+18,13.674
74,1e+18,13.954
100,1e+18,14.346
165,1e+18,16.07
235,1e+18,18.243
310,1e+18,20.942
390,1e+18,24.65
475,1e+18,28.462
655,1e+18,30.859
845,1e+18,31.372
1000,1e+18,31.604
1441,1e+18,32.154
1925,1e+18,32.997
2454,1e+18,34.567
3030,1e+18,37.133
3655,1e+18,40.37
4331,1e+18,43.799
5060,1e+18,46.329
5844,1e+18,47.683
6685,1e+18,48.435
7585,1e+18,48.936
8546,1e+18,49.333
10000,1e+18,49.842
20000,1e+18,53.578
50000,1e+18,56.622
1e+05,1e+18,57.63
0.5,1e+19,0.51621
1,1e+19,1.4373
1.5,1e+19,1.97
2,1e+19,1.9959
5,1e+19,3.2327
7,1e+19,4.928
10,1e+19,6.9203
15,1e+19,9.8751
23,1e+19,12.619
32,1e+19,13.694
52,1e+19,14.045
74,1e+19,14.815
100,1e+19,16.129
165,1e+19,18.717
235,1e+19,20.824
310,1e+19,22.955
390,1e+19,25.629
475,1e+19,28.739
655,1e+19,30.881
845,1e+19,31.39
1000,1e+19,31.631
1441,1e+19,32.222
1925,1e+19,33.119
2454,1e+19,34.719
3030,1e+19,37.247
3655,1e+19,40.429
4331,1e+19,43.827
5060,1e+19,46.341
5844,1e+19,47.688
6685,1e+19,48.438
7585,1e+19,48.938
8546,1e+19,49.334
10000,1e+19,49.844
20000,1e+19,53.577
50000,1e+19,56.603
1e+05,1e+19,57.62
0.5,1e+20,0.36148
1,1e+20,1.2144
1.5,1e+20,1.8874
2,1e+20,1.9788
5,1e+20,2.341
7,1e+20,3.6467
10,1e+20,5.5823
15,1e+20,8.2534
23,1e+20,11.9
32,1e+20,13.421
52,1e+20,14.887
74,1e+20,17.09
100,1e+20,18.992
165,1e+20,22.096
235,1e+20,23.777
310,1e+20,25.39
390,1e+20,27.633
475,1e+20,29.606
655,1e+20,31.026
845,1e+20,31.561
1000,1e+20,31.891
1441,1e+20,32.815
1925,1e+20,34.032
2454,1e+20,35.719
3030,1e+20,37.987
3655,1e+20,40.823
4331,1e+20,44.011
5060,1e+20,46.41
5844,1e+20,47.715
6685,1e+20,48.452
7585,1e+20,48.947
8546,1e+20,49.341
10000,1e+20,49.85
20000,1e+20,53.567
50000,1e+20,56.491
1e+05,1e+20,57.553
0.5,1e+21,0.718
1,1e+21,1.348
1.5,1e+21,1.8482
2,1e+21,1.9523
5,1e+21,2.086
7,1e+21,2.6902
10,1e+21,4.3201
15,1e+21,6.394
23,1e+21,10.347
32,1e+21,12.257
52,1e+21,14.714
74,1e+21,18.385
100,1e+21,21.24
165,1e+21,24.247
235,1e+21,26.408
310,1e+21,28.416
390,1e+21,29.866
475,1e+21,30.756
655,1e+21,32.052
845,1e+21,33.124
1000,1e+21,33.846
1441,1e+21,35.534
1925,1e+21,37.04
2454,1e+21,38.56
3030,1e+21,40.336
3655,1e+21,42.571
4331,1e+21,45.022
5060,1e+21,46.823
5844,1e+21,47.883
6685,1e+21,48.535
7585,1e+21,49
8546,1e+21,49.382
10000,1e+21,49.887
20000,1e+21,53.589
50000,1e+21,56.342
1e+05,1e+21,57.437
0.5,1e+22,2
1,1e+22,2
1.5,1e+22,2
2,1e+22,2.0001
5,1e+22,2.0589
7,1e+22,2.3548
10,1e+22,3.5406
15,1e+22,5.5116
23,1e+22,8.6172
32,1e+22,11.046
52,1e+22,12.878
74,1e+22,16.14
100,1e+22,20.068
165,1e+22,25.069
235,1e+22,28.409
310,1e+22,30.578
390,1e+22,32.849
475,1e+22,34.03
655,1e+22,35.782
845,1e+22,37.178
1000,1e+22,38.08
1441,1e+22,40.057
1925,1e+22,41.662
2454,1e+22,43.247
3030,1e+22,44.858
3655,1e+22,46.244
4331,1e+22,47.276
5060,1e+22,48.004
5844,1e+22,48.535
6685,1e+22,48.95
7585,1e+22,49.307
8546,1e+22,49.646
10000,1e+22,50.147
20000,1e+22,53.814
50000,1e+22,56.309
1e+05,1e+22,57.398
0.5,1e+23,2
1,1e+23,2.0035
1.5,1e+23,2.0332
2,1e+23,2.1098
5,1e+23,3.1292
7,1e+23,3.9551
10,1e+23,5.0918
15,1e+23,6.7416
23,1e+23,8.8602
32,1e+23,10.319
52,1e+23,11.991
74,1e+23,13.514
100,1e+23,16.687
165,1e+23,22.542
235,1e+23,26.589
310,1e+23,30.505
390,1e+23,34.96
475,1e+23,37.025
655,1e+23,40.034
845,1e+23,41.704
1000,1e+23,42.852
1441,1e+23,45.141
1925,1e+23,46.49
2454,1e+23,47.398
3030,1e+23,48.044
3655,1e+23,48.532
4331,1e+23,48.928
5060,1e+23,49.281
5844,1e+23,49.622
6685,1e+23,49.976
7585,1e+23,50.364
8546,1e+23,50.797
10000,1e+23,51.482
20000,1e+23,54.644
50000,1e+23,56.419
1e+05,1e+23,57.436
0.5,1e+24,12
1,1e+24,12
1.5,1e+24,12
2,1e+24,12
5,1e+24,12.004
7,1e+24,12.017
10,1e+24,12.056
15,1e+24,12.166
23,1e+24,12.429
32,1e+24,12.784
52,1e+24,13.446
74,1e+24,14.075
100,1e+24,15.394
165,1e+24,20.262
235,1e+24,22.882
310,1e+24,26.125
390,1e+24,30.65
475,1e+24,35.905
655,1e+24,39.795
845,1e+24,42.539
1000,1e+24,44.101
1441,1e+24,46.418
1925,1e+24,47.679
2454,1e+24,48.6
3030,1e+24,49.406
3655,1e+24,50.133
4331,1e+24,50.787
5060,1e+24,51.381
5844,1e+24,51.955
6685,1e+24,52.492
7585,1e+24,52.993
8546,1e+24,53.448
10000,1e+24,54.009
20000,1e+24,55.672
50000,1e+24,56.932
1e+05,1e+24,57.724
