"Te","ne","CS"
15,1e+15,4.9662
23,1e+15,5.012
32,1e+15,5.1688
52,1e+15,5.8626
74,1e+15,6.7571
100,1e+15,7.6695
165,1e+15,9.5489
235,1e+15,11.591
310,1e+15,12.609
390,1e+15,12.853
475,1e+15,12.935
655,1e+15,13.053
845,1e+15,13.248
1000,1e+15,13.461
1441,1e+15,14.063
1925,1e+15,14.461
2454,1e+15,14.672
3030,1e+15,14.784
3655,1e+15,14.848
4331,1e+15,14.887
5060,1e+15,14.913
5844,1e+15,14.931
6685,1e+15,14.944
7585,1e+15,14.953
8546,1e+15,14.961
10000,1e+15,14.969
20000,1e+15,14.987
50000,1e+15,14.996
1e+05,1e+15,14.998
0.5,1e+16,1.1111e-05
1,1e+16,0.50073
1.5,1e+16,1.1209
2,1e+16,1.8661
5,1e+16,3.3051
7,1e+16,4.1809
10,1e+16,4.8844
15,1e+16,4.9879
23,1e+16,5.0529
32,1e+16,5.3187
52,1e+16,6.1346
74,1e+16,6.9752
100,1e+16,7.8059
165,1e+16,9.6024
235,1e+16,11.612
310,1e+16,12.613
390,1e+16,12.855
475,1e+16,12.935
655,1e+16,13.053
845,1e+16,13.25
1000,1e+16,13.463
1441,1e+16,14.065
1925,1e+16,14.462
2454,1e+16,14.673
3030,1e+16,14.784
3655,1e+16,14.848
4331,1e+16,14.887
5060,1e+16,14.914
5844,1e+16,14.931
6685,1e+16,14.944
7585,1e+16,14.953
8546,1e+16,14.961
10000,1e+16,14.969
20000,1e+16,14.987
50000,1e+16,14.996
1e+05,1e+16,14.998
0.5,1e+17,4.7583e-06
1,1e+17,0.29679
1.5,1e+17,1.0019
2,1e+17,1.6587
5,1e+17,3.3207
7,1e+17,4.2764
10,1e+17,4.9211
15,1e+17,4.9946
23,1e+17,5.2159
32,1e+17,5.8365
52,1e+17,6.8348
74,1e+17,7.5989
100,1e+17,8.3151
165,1e+17,9.9173
235,1e+17,11.759
310,1e+17,12.645
390,1e+17,12.863
475,1e+17,12.939
655,1e+17,13.056
845,1e+17,13.254
1000,1e+17,13.469
1441,1e+17,14.07
1925,1e+17,14.466
2454,1e+17,14.675
3030,1e+17,14.785
3655,1e+17,14.849
4331,1e+17,14.888
5060,1e+17,14.914
5844,1e+17,14.932
6685,1e+17,14.944
7585,1e+17,14.954
8546,1e+17,14.961
10000,1e+17,14.969
20000,1e+17,14.987
50000,1e+17,14.996
1e+05,1e+17,14.998
0.5,1e+18,8.7712e-07
1,1e+18,0.063324
1.5,1e+18,0.76641
2,1e+18,1.1521
5,1e+18,3.127
7,1e+18,4.0962
10,1e+18,4.8796
15,1e+18,4.9993
23,1e+18,5.7014
32,1e+18,6.5446
52,1e+18,7.757
74,1e+18,8.5651
100,1e+18,9.3462
165,1e+18,10.798
235,1e+18,12.229
310,1e+18,12.756
390,1e+18,12.895
475,1e+18,12.952
655,1e+18,13.062
845,1e+18,13.262
1000,1e+18,13.479
1441,1e+18,14.081
1925,1e+18,14.473
2454,1e+18,14.679
3030,1e+18,14.788
3655,1e+18,14.851
4331,1e+18,14.89
5060,1e+18,14.915
5844,1e+18,14.933
6685,1e+18,14.945
7585,1e+18,14.954
8546,1e+18,14.962
10000,1e+18,14.969
20000,1e+18,14.987
50000,1e+18,14.996
1e+05,1e+18,14.998
0.5,1e+19,1.8541e-07
1,1e+19,0.0095361
1.5,1e+19,0.30966
2,1e+19,0.7645
5,1e+19,2.6989
7,1e+19,3.4432
10,1e+19,4.5307
15,1e+19,4.9691
23,1e+19,6.0248
32,1e+19,7.1158
52,1e+19,8.597
74,1e+19,9.7338
100,1e+19,10.581
165,1e+19,12.029
235,1e+19,12.723
310,1e+19,12.889
390,1e+19,12.943
475,1e+19,12.976
655,1e+19,13.078
845,1e+19,13.283
1000,1e+19,13.503
1441,1e+19,14.102
1925,1e+19,14.487
2454,1e+19,14.688
3030,1e+19,14.794
3655,1e+19,14.855
4331,1e+19,14.892
5060,1e+19,14.917
5844,1e+19,14.934
6685,1e+19,14.946
7585,1e+19,14.955
8546,1e+19,14.963
10000,1e+19,14.97
20000,1e+19,14.988
50000,1e+19,14.996
1e+05,1e+19,14.998
0.5,1e+20,9.8032e-08
1,1e+20,0.002091
1.5,1e+20,0.070378
2,1e+20,0.32953
5,1e+20,1.9651
7,1e+20,2.6789
10,1e+20,3.6101
15,1e+20,4.5919
23,1e+20,5.8027
32,1e+20,7.2184
52,1e+20,9.2027
74,1e+20,10.581
100,1e+20,11.521
165,1e+20,12.721
235,1e+20,12.916
310,1e+20,12.961
390,1e+20,12.982
475,1e+20,13.009
655,1e+20,13.139
845,1e+20,13.38
1000,1e+20,13.61
1441,1e+20,14.175
1925,1e+20,14.524
2454,1e+20,14.707
3030,1e+20,14.806
3655,1e+20,14.863
4331,1e+20,14.898
5060,1e+20,14.921
5844,1e+20,14.937
6685,1e+20,14.949
7585,1e+20,14.957
8546,1e+20,14.964
10000,1e+20,14.971
20000,1e+20,14.988
50000,1e+20,14.996
1e+05,1e+20,14.998
0.5,1e+21,3.9787e-07
1,1e+21,0.0012679
1.5,1e+21,0.024419
2,1e+21,0.11568
5,1e+21,1.1027
7,1e+21,1.8001
10,1e+21,2.6659
15,1e+21,3.7094
23,1e+21,4.8536
32,1e+21,6.2984
52,1e+21,8.764
74,1e+21,10.56
100,1e+21,11.861
165,1e+21,12.816
235,1e+21,12.927
310,1e+21,12.963
390,1e+21,12.998
475,1e+21,13.067
655,1e+21,13.332
845,1e+21,13.641
1000,1e+21,13.857
1441,1e+21,14.316
1925,1e+21,14.594
2454,1e+21,14.744
3030,1e+21,14.826
3655,1e+21,14.875
4331,1e+21,14.906
5060,1e+21,14.926
5844,1e+21,14.941
6685,1e+21,14.951
7585,1e+21,14.959
8546,1e+21,14.966
10000,1e+21,14.972
20000,1e+21,14.989
50000,1e+21,14.996
1e+05,1e+21,14.998
0.5,1e+22,0.00012562
1,1e+22,0.0068736
1.5,1e+22,0.033864
2,1e+22,0.08453
5,1e+22,0.71915
7,1e+22,1.286
10,1e+22,2.0486
15,1e+22,2.9499
23,1e+22,3.9335
32,1e+22,5.0052
52,1e+22,7.3276
74,1e+22,9.2708
100,1e+22,10.848
165,1e+22,12.516
235,1e+22,12.762
310,1e+22,12.86
390,1e+22,12.941
475,1e+22,13.066
655,1e+22,13.426
845,1e+22,13.773
1000,1e+22,14
1441,1e+22,14.441
1925,1e+22,14.677
2454,1e+22,14.796
3030,1e+22,14.861
3655,1e+22,14.897
4331,1e+22,14.922
5060,1e+22,14.938
5844,1e+22,14.95
6685,1e+22,14.959
7585,1e+22,14.964
8546,1e+22,14.97
10000,1e+22,14.975
20000,1e+22,14.988
50000,1e+22,14.995
1e+05,1e+22,14.998
0.5,1e+23,3
1,1e+23,3
1.5,1e+23,3
2,1e+23,3.0001
5,1e+23,3.0084
7,1e+23,3.0253
10,1e+23,3.067
15,1e+23,3.1694
23,1e+23,3.4007
32,1e+23,3.8731
52,1e+23,5.942
74,1e+23,7.5297
100,1e+23,9.0684
165,1e+23,11.414
235,1e+23,12.235
310,1e+23,12.566
390,1e+23,12.754
475,1e+23,12.944
655,1e+23,13.424
845,1e+23,13.847
1000,1e+23,14.124
1441,1e+23,14.579
1925,1e+23,14.773
2454,1e+23,14.85
3030,1e+23,14.896
3655,1e+23,14.924
4331,1e+23,14.942
5060,1e+23,14.949
5844,1e+23,14.959
6685,1e+23,14.966
7585,1e+23,14.971
8546,1e+23,14.972
10000,1e+23,14.978
20000,1e+23,14.988
50000,1e+23,14.995
1e+05,1e+23,14.997
0.5,1e+24,5
1,1e+24,5
1.5,1e+24,5
2,1e+24,5
5,1e+24,5
7,1e+24,5
10,1e+24,5
15,1e+24,5.0023
23,1e+24,5.0485
32,1e+24,5.2526
52,1e+24,6.1393
74,1e+24,7.3019
100,1e+24,8.4081
165,1e+24,9.6773
235,1e+24,10.847
310,1e+24,11.659
390,1e+24,12.169
475,1e+24,12.567
655,1e+24,13.283
845,1e+24,13.837
1000,1e+24,14.141
1441,1e+24,14.537
1925,1e+24,14.736
2454,1e+24,14.83
3030,1e+24,14.881
3655,1e+24,14.913
4331,1e+24,14.933
5060,1e+24,14.947
5844,1e+24,14.957
6685,1e+24,14.951
7585,1e+24,14.959
8546,1e+24,14.965
10000,1e+24,14.972
20000,1e+24,14.985
50000,1e+24,14.994
1e+05,1e+24,14.996
