"Te","ne","CS"
845,1e+19,36.143
1000,1e+19,37.504
1441,1e+19,38.325
1925,1e+19,38.735
2454,1e+19,39.18
3030,1e+19,39.845
3655,1e+19,41.002
4331,1e+19,42.961
5060,1e+19,45.657
5844,1e+19,48.611
6685,1e+19,51.261
7585,1e+19,53.12
8546,1e+19,54.277
10000,1e+19,55.259
20000,1e+19,58.252
50000,1e+19,62.455
1e+05,1e+19,63.835
0.5,1e+20,7.376e-05
1,1e+20,0.0049314
1.5,1e+20,0.026304
2,1e+20,0.075561
5,1e+20,1.154
7,1e+20,1.863
10,1e+20,3.8686
15,1e+20,8.187
23,1e+20,11.909
32,1e+20,14.352
52,1e+20,17.737
74,1e+20,19.731
100,1e+20,20.474
165,1e+20,21.694
235,1e+20,23.662
310,1e+20,25.547
390,1e+20,27.253
475,1e+20,28.885
655,1e+20,32.566
845,1e+20,36.645
1000,1e+20,37.612
1441,1e+20,38.378
1925,1e+20,38.842
2454,1e+20,39.368
3030,1e+20,40.124
3655,1e+20,41.34
4331,1e+20,43.268
5060,1e+20,45.863
5844,1e+20,48.733
6685,1e+20,51.327
7585,1e+20,53.154
8546,1e+20,54.295
10000,1e+20,55.269
20000,1e+20,58.258
50000,1e+20,62.41
1e+05,1e+20,63.752
0.5,1e+21,0.00029962
1,1e+21,0.0030698
1.5,1e+21,0.008902
2,1e+21,0.015941
5,1e+21,0.13519
7,1e+21,0.3761
10,1e+21,1.3914
15,1e+21,3.666
23,1e+21,10.54
32,1e+21,13.069
52,1e+21,17.585
74,1e+21,19.962
100,1e+21,21.215
165,1e+21,25.06
235,1e+21,27.91
310,1e+21,29.803
390,1e+21,30.988
475,1e+21,32.413
655,1e+21,36.147
845,1e+21,37.545
1000,1e+21,38.007
1441,1e+21,38.9
1925,1e+21,39.752
2454,1e+21,40.604
3030,1e+21,41.599
3655,1e+21,42.953
4331,1e+21,44.788
5060,1e+21,47.024
5844,1e+21,49.486
6685,1e+21,51.734
7585,1e+21,53.349
8546,1e+21,54.394
10000,1e+21,55.316
20000,1e+21,58.288
50000,1e+21,62.335
1e+05,1e+21,63.575
0.5,1e+22,2
1,1e+22,2
1.5,1e+22,2
2,1e+22,2
5,1e+22,1.4544
7,1e+22,1.5941
10,1e+22,1.8978
15,1e+22,2.6993
23,1e+22,7.5863
32,1e+22,11.538
52,1e+22,15.54
74,1e+22,18.732
100,1e+22,20.632
165,1e+22,27.151
235,1e+22,30.444
310,1e+22,33.335
390,1e+22,35.928
475,1e+22,37.07
655,1e+22,38.298
845,1e+22,39.467
1000,1e+22,40.207
1441,1e+22,41.739
1925,1e+22,43.19
2454,1e+22,44.651
3030,1e+22,46.103
3655,1e+22,47.546
4331,1e+22,49.041
5060,1e+22,50.611
5844,1e+22,52.097
6685,1e+22,53.311
7585,1e+22,54.222
8546,1e+22,54.894
10000,1e+22,55.587
20000,1e+22,58.456
50000,1e+22,62.341
1e+05,1e+22,63.517
0.5,1e+23,2
1,1e+23,2
1.5,1e+23,2
2,1e+23,2.0001
5,1e+23,2.0087
7,1e+23,2.0311
10,1e+23,2.1817
15,1e+23,2.7918
23,1e+23,2.7443
32,1e+23,10.601
52,1e+23,13.996
74,1e+23,16.901
100,1e+23,18.985
165,1e+23,24.248
235,1e+23,29.139
310,1e+23,32.508
390,1e+23,35.936
475,1e+23,38.735
655,1e+23,42.319
845,1e+23,44.297
1000,1e+23,45.478
1441,1e+23,47.643
1925,1e+23,49.25
2454,1e+23,50.732
3030,1e+23,51.951
3655,1e+23,52.92
4331,1e+23,53.706
5060,1e+23,54.345
5844,1e+23,54.868
6685,1e+23,55.302
7585,1e+23,55.675
8546,1e+23,56.01
10000,1e+23,56.454
20000,1e+23,59.369
50000,1e+23,62.487
1e+05,1e+23,63.534
0.5,1e+24,11
1,1e+24,11
1.5,1e+24,11
2,1e+24,11
5,1e+24,11.015
7,1e+24,11.059
10,1e+24,11.181
15,1e+24,11.484
23,1e+24,12.14
32,1e+24,13.024
52,1e+24,15.185
74,1e+24,18.133
100,1e+24,18.712
165,1e+24,20.826
235,1e+24,25.606
310,1e+24,28.824
390,1e+24,31.652
475,1e+24,34.25
655,1e+24,42.738
845,1e+24,45.763
1000,1e+24,47.473
1441,1e+24,50.744
1925,1e+24,52.527
2454,1e+24,53.587
3030,1e+24,54.372
3655,1e+24,55.007
4331,1e+24,55.549
5060,1e+24,56.04
5844,1e+24,56.505
6685,1e+24,56.965
7585,1e+24,57.426
8546,1e+24,57.879
10000,1e+24,58.509
20000,1e+24,61.178
50000,1e+24,62.919
1e+05,1e+24,63.808
