"Te","ne","CS"
8546,1e+14,24.796
10000,1e+14,24.976
20000,1e+14,25.561
50000,1e+14,25.858
1e+05,1e+14,25.935
0.5,1e+15,0.058405
1,1e+15,1.2289
1.5,1e+15,1.985
2,1e+15,2.0847
5,1e+15,3.1737
7,1e+15,3.8171
10,1e+15,4.4153
15,1e+15,5.197
23,1e+15,6.3022
32,1e+15,7.2844
52,1e+15,8.0905
74,1e+15,8.9408
100,1e+15,10.183
165,1e+15,13.597
235,1e+15,15.22
310,1e+15,15.628
390,1e+15,15.843
475,1e+15,16.043
655,1e+15,16.589
845,1e+15,17.477
1000,1e+15,18.416
1441,1e+15,21.288
1925,1e+15,22.999
2454,1e+15,23.581
3030,1e+15,23.819
3655,1e+15,23.966
4331,1e+15,24.095
5060,1e+15,24.226
5844,1e+15,24.366
6685,1e+15,24.511
7585,1e+15,24.656
8546,1e+15,24.796
10000,1e+15,24.976
20000,1e+15,25.561
50000,1e+15,25.858
1e+05,1e+15,25.935
0.5,1e+16,0.027896
1,1e+16,0.98991
1.5,1e+16,1.9577
2,1e+16,2.2064
5,1e+16,3.6357
7,1e+16,4.1991
10,1e+16,4.9239
15,1e+16,5.6951
23,1e+16,6.8102
32,1e+16,7.5277
52,1e+16,8.1771
74,1e+16,9.0297
100,1e+16,10.257
165,1e+16,13.618
235,1e+16,15.222
310,1e+16,15.628
390,1e+16,15.844
475,1e+16,16.044
655,1e+16,16.59
845,1e+16,17.477
1000,1e+16,18.417
1441,1e+16,21.288
1925,1e+16,22.999
2454,1e+16,23.581
3030,1e+16,23.819
3655,1e+16,23.966
4331,1e+16,24.095
5060,1e+16,24.226
5844,1e+16,24.366
6685,1e+16,24.511
7585,1e+16,24.656
8546,1e+16,24.796
10000,1e+16,24.977
20000,1e+16,25.561
50000,1e+16,25.858
1e+05,1e+16,25.935
0.5,1e+17,0.0044307
1,1e+17,0.47723
1.5,1e+17,1.6974
2,1e+17,2.0318
5,1e+17,3.8237
7,1e+17,4.6358
10,1e+17,5.4773
15,1e+17,6.5161
23,1e+17,7.6781
32,1e+17,7.967
52,1e+17,8.6183
74,1e+17,9.5975
100,1e+17,10.739
165,1e+17,13.777
235,1e+17,15.24
310,1e+17,15.633
390,1e+17,15.847
475,1e+17,16.047
655,1e+17,16.594
845,1e+17,17.484
1000,1e+17,18.424
1441,1e+17,21.293
1925,1e+17,23
2454,1e+17,23.581
3030,1e+17,23.819
3655,1e+17,23.966
4331,1e+17,24.095
5060,1e+17,24.227
5844,1e+17,24.367
6685,1e+17,24.512
7585,1e+17,24.657
8546,1e+17,24.797
10000,1e+17,24.977
20000,1e+17,25.561
50000,1e+17,25.858
1e+05,1e+17,25.935
0.5,1e+18,0.00061218
1,1e+18,0.091119
1.5,1e+18,0.74266
2,1e+18,1.6156
5,1e+18,3.6119
7,1e+18,4.6289
10,1e+18,5.7738
15,1e+18,7.2659
23,1e+18,8.0066
32,1e+18,8.4841
52,1e+18,9.9074
74,1e+18,11.044
100,1e+18,12.138
165,1e+18,14.408
235,1e+18,15.347
310,1e+18,15.67
390,1e+18,15.872
475,1e+18,16.074
655,1e+18,16.639
845,1e+18,17.546
1000,1e+18,18.488
1441,1e+18,21.326
1925,1e+18,23.007
2454,1e+18,23.583
3030,1e+18,23.819
3655,1e+18,23.967
4331,1e+18,24.096
5060,1e+18,24.228
5844,1e+18,24.369
6685,1e+18,24.514
7585,1e+18,24.66
8546,1e+18,24.799
10000,1e+18,24.98
20000,1e+18,25.562
50000,1e+18,25.858
1e+05,1e+18,25.935
0.5,1e+19,0.0001249
1,1e+19,0.013462
1.5,1e+19,0.12506
2,1e+19,0.59938
5,1e+19,2.9444
7,1e+19,4.0309
10,1e+19,5.4135
15,1e+19,7.2301
23,1e+19,8.1051
32,1e+19,9.3322
52,1e+19,11.538
74,1e+19,13.034
100,1e+19,14.095
165,1e+19,15.273
235,1e+19,15.635
310,1e+19,15.839
390,1e+19,16.037
475,1e+19,16.284
655,1e+19,17.004
845,1e+19,18.024
1000,1e+19,18.962
1441,1e+19,21.568
1925,1e+19,23.067
2454,1e+19,23.596
3030,1e+19,23.823
3655,1e+19,23.969
4331,1e+19,24.099
5060,1e+19,24.232
5844,1e+19,24.374
6685,1e+19,24.52
7585,1e+19,24.666
8546,1e+19,24.806
10000,1e+19,24.986
20000,1e+19,25.566
50000,1e+19,25.859
1e+05,1e+19,25.936
0.5,1e+20,6.5809e-05
1,1e+20,0.0029479
1.5,1e+20,0.020808
2,1e+20,0.099899
5,1e+20,1.8956
7,1e+20,2.9689
10,1e+20,4.3398
15,1e+20,6.2291
23,1e+20,7.8363
32,1e+20,9.4561
52,1e+20,12.568
74,1e+20,14.255
100,1e+20,15.259
165,1e+20,15.797
235,1e+20,16.039
310,1e+20,16.395
390,1e+20,16.874
475,1e+20,17.427
655,1e+20,18.581
845,1e+20,19.707
1000,1e+20,20.556
1441,1e+20,22.442
1925,1e+20,23.335
2454,1e+20,23.682
3030,1e+20,23.858
3655,1e+20,23.987
4331,1e+20,24.112
5060,1e+20,24.243
5844,1e+20,24.384
6685,1e+20,24.531
7585,1e+20,24.677
8546,1e+20,24.817
10000,1e+20,24.997
20000,1e+20,25.571
50000,1e+20,25.861
1e+05,1e+20,25.936
0.5,1e+21,0.00026696
1,1e+21,0.0017997
1.5,1e+21,0.0072425
2,1e+21,0.028213
5,1e+21,1.0584
7,1e+21,1.8297
10,1e+21,3.0848
15,1e+21,4.7815
23,1e+21,6.772
32,1e+21,8.0805
52,1e+21,11.707
74,1e+21,14.027
100,1e+21,15.261
165,1e+21,16.313
235,1e+21,17.32
310,1e+21,18.218
390,1e+21,19.021
475,1e+21,19.769
655,1e+21,21.049
845,1e+21,22.024
1000,1e+21,22.594
1441,1e+21,23.403
1925,1e+21,23.697
2454,1e+21,23.837
3030,1e+21,23.937
3655,1e+21,24.035
4331,1e+21,24.145
5060,1e+21,24.27
5844,1e+21,24.409
6685,1e+21,24.554
7585,1e+21,24.699
8546,1e+21,24.838
10000,1e+21,25.017
20000,1e+21,25.582
50000,1e+21,25.865
1e+05,1e+21,25.938
0.5,1e+22,0.27759
1,1e+22,0.65061
1.5,1e+22,0.95365
2,1e+22,1.1017
5,1e+22,1.238
7,1e+22,1.631
10,1e+22,2.31
15,1e+22,3.5426
23,1e+22,5.4729
32,1e+22,6.6863
52,1e+22,9.4433
74,1e+22,12.14
100,1e+22,13.956
165,1e+22,16.567
235,1e+22,18.528
310,1e+22,19.938
390,1e+22,21.017
475,1e+22,21.816
655,1e+22,22.862
845,1e+22,23.379
1000,1e+22,23.581
1441,1e+22,23.806
1925,1e+22,23.893
2454,1e+22,23.953
3030,1e+22,24.019
3655,1e+22,24.103
4331,1e+22,24.209
5060,1e+22,24.333
5844,1e+22,24.471
6685,1e+22,24.616
7585,1e+22,24.758
8546,1e+22,24.894
10000,1e+22,25.065
20000,1e+22,25.603
50000,1e+22,25.871
1e+05,1e+22,25.941
0.5,1e+23,3
1,1e+23,3
1.5,1e+23,3
2,1e+23,3.0002
5,1e+23,3.0583
7,1e+23,3.2057
10,1e+23,3.5507
15,1e+23,4.2935
23,1e+23,5.774
32,1e+23,6.5098
52,1e+23,7.6515
74,1e+23,9.7103
100,1e+23,11.698
165,1e+23,14.844
235,1e+23,17.712
310,1e+23,19.768
390,1e+23,21.167
475,1e+23,22.154
655,1e+23,23.168
845,1e+23,23.512
1000,1e+23,23.645
1441,1e+23,23.807
1925,1e+23,23.896
2454,1e+23,23.977
3030,1e+23,24.062
3655,1e+23,24.185
4331,1e+23,24.326
5060,1e+23,24.476
5844,1e+23,24.628
6685,1e+23,24.772
7585,1e+23,24.912
8546,1e+23,25.037
10000,1e+23,25.192
20000,1e+23,25.654
50000,1e+23,25.884
1e+05,1e+23,25.945
0.5,1e+24,7
1,1e+24,7
1.5,1e+24,7
2,1e+24,7
5,1e+24,7.0054
7,1e+24,7.0173
10,1e+24,7.0475
15,1e+24,7.1197
23,1e+24,7.2585
32,1e+24,6.952
52,1e+24,7.6766
74,1e+24,8.6381
100,1e+24,10.007
165,1e+24,13.023
235,1e+24,15.32
310,1e+24,17.583
390,1e+24,19.336
475,1e+24,20.611
655,1e+24,22.14
845,1e+24,22.888
1000,1e+24,23.197
1441,1e+24,23.587
1925,1e+24,23.78
2454,1e+24,23.941
3030,1e+24,24.115
3655,1e+24,24.3
4331,1e+24,24.49
5060,1e+24,24.666
5844,1e+24,24.822
6685,1e+24,24.98
7585,1e+24,25.118
8546,1e+24,25.237
10000,1e+24,25.374
20000,1e+24,25.738
50000,1e+24,25.908
1e+05,1e+24,25.956
