"Te","ne","CS"
390,1e+18,13.427
475,1e+18,14.482
655,1e+18,16.577
845,1e+18,17.485
1000,1e+18,17.728
1441,1e+18,17.97
1925,1e+18,18.168
2454,1e+18,18.422
3030,1e+18,18.705
3655,1e+18,18.972
4331,1e+18,19.194
5060,1e+18,19.365
5844,1e+18,19.495
6685,1e+18,19.593
7585,1e+18,19.667
8546,1e+18,19.724
10000,1e+18,19.782
20000,1e+18,19.917
50000,1e+18,19.973
1e+05,1e+18,19.988
0.5,1e+19,0.00239
1,1e+19,0.11706
1.5,1e+19,0.4859
2,1e+19,1.171
5,1e+19,2.1071
7,1e+19,3.1556
10,1e+19,4.6432
15,1e+19,6.5089
23,1e+19,8.2152
32,1e+19,9.4005
52,1e+19,9.9452
74,1e+19,10.167
100,1e+19,10.65
165,1e+19,11.872
235,1e+19,12.902
310,1e+19,13.826
390,1e+19,14.712
475,1e+19,15.631
655,1e+19,17.089
845,1e+19,17.628
1000,1e+19,17.788
1441,1e+19,17.984
1925,1e+19,18.177
2454,1e+19,18.432
3030,1e+19,18.716
3655,1e+19,18.983
4331,1e+19,19.204
5060,1e+19,19.373
5844,1e+19,19.502
6685,1e+19,19.599
7585,1e+19,19.672
8546,1e+19,19.727
10000,1e+19,19.785
20000,1e+19,19.919
50000,1e+19,19.973
1e+05,1e+19,19.988
0.5,1e+20,0.0012622
1,1e+20,0.028405
1.5,1e+20,0.089392
2,1e+20,0.20281
5,1e+20,1.5624
7,1e+20,2.2436
10,1e+20,3.6009
15,1e+20,5.4218
23,1e+20,7.651
32,1e+20,9.0507
52,1e+20,10.012
74,1e+20,10.957
100,1e+20,11.931
165,1e+20,13.534
235,1e+20,14.757
310,1e+20,15.693
390,1e+20,16.498
475,1e+20,17.106
655,1e+20,17.654
845,1e+20,17.825
1000,1e+20,17.889
1441,1e+20,18.016
1925,1e+20,18.198
2454,1e+20,18.453
3030,1e+20,18.737
3655,1e+20,19.003
4331,1e+20,19.221
5060,1e+20,19.388
5844,1e+20,19.514
6685,1e+20,19.609
7585,1e+20,19.68
8546,1e+20,19.734
10000,1e+20,19.791
20000,1e+20,19.92
50000,1e+20,19.973
1e+05,1e+20,19.988
0.5,1e+21,0.0051133
1,1e+21,0.018669
1.5,1e+21,0.037252
2,1e+21,0.071729
5,1e+21,0.67151
7,1e+21,1.2686
10,1e+21,2.3621
15,1e+21,4.0609
23,1e+21,6.1621
32,1e+21,7.7535
52,1e+21,9.571
74,1e+21,11.211
100,1e+21,12.715
165,1e+21,14.999
235,1e+21,16.293
310,1e+21,17.14
390,1e+21,17.566
475,1e+21,17.754
655,1e+21,17.89
845,1e+21,17.938
1000,1e+21,17.965
1441,1e+21,18.067
1925,1e+21,18.257
2454,1e+21,18.519
3030,1e+21,18.8
3655,1e+21,19.056
4331,1e+21,19.264
5060,1e+21,19.421
5844,1e+21,19.54
6685,1e+21,19.629
7585,1e+21,19.696
8546,1e+21,19.748
10000,1e+21,19.801
20000,1e+21,19.924
50000,1e+21,19.975
1e+05,1e+21,19.989
0.5,1e+22,1.1426
1,1e+22,1.3166
1.5,1e+22,1.4604
2,1e+22,1.5688
5,1e+22,1.8425
7,1e+22,1.9408
10,1e+22,2.256
15,1e+22,3.0996
23,1e+22,4.4466
32,1e+22,6.1089
52,1e+22,8.1935
74,1e+22,9.9912
100,1e+22,11.915
165,1e+22,15.098
235,1e+22,16.718
310,1e+22,17.437
390,1e+22,17.679
475,1e+22,17.789
655,1e+22,17.884
845,1e+22,17.939
1000,1e+22,17.984
1441,1e+22,18.177
1925,1e+22,18.45
2454,1e+22,18.736
3030,1e+22,18.994
3655,1e+22,19.21
4331,1e+22,19.379
5060,1e+22,19.506
5844,1e+22,19.604
6685,1e+22,19.677
7585,1e+22,19.733
8546,1e+22,19.776
10000,1e+22,19.822
20000,1e+22,19.929
50000,1e+22,19.975
1e+05,1e+22,19.989
0.5,1e+23,2
1,1e+23,2
1.5,1e+23,2
2,1e+23,2
5,1e+23,2.0132
7,1e+23,2.0577
10,1e+23,2.1989
15,1e+23,2.6305
23,1e+23,3.6799
32,1e+23,4.9174
52,1e+23,7.1209
74,1e+23,8.3325
100,1e+23,9.985
165,1e+23,13.4
235,1e+23,15.573
310,1e+23,16.759
390,1e+23,17.302
475,1e+23,17.55
655,1e+23,17.763
845,1e+23,17.878
1000,1e+23,17.97
1441,1e+23,18.267
1925,1e+23,18.625
2454,1e+23,18.929
3030,1e+23,19.181
3655,1e+23,19.373
4331,1e+23,19.517
5060,1e+23,19.615
5844,1e+23,19.692
6685,1e+23,19.75
7585,1e+23,19.793
8546,1e+23,19.823
10000,1e+23,19.859
20000,1e+23,19.941
50000,1e+23,19.979
1e+05,1e+23,19.99
0.5,1e+24,6.0003
1,1e+24,6.0011
1.5,1e+24,6.0023
2,1e+24,6.0037
5,1e+24,6.0157
7,1e+24,6.0264
10,1e+24,6.0455
15,1e+24,6.0846
23,1e+24,6.1631
32,1e+24,6.272
52,1e+24,6.5806
74,1e+24,7.0303
100,1e+24,7.8015
165,1e+24,11.312
235,1e+24,13.561
310,1e+24,14.923
390,1e+24,15.878
475,1e+24,16.52
655,1e+24,17.199
845,1e+24,17.541
1000,1e+24,17.746
1441,1e+24,18.259
1925,1e+24,18.729
2454,1e+24,19.096
3030,1e+24,19.325
3655,1e+24,19.509
4331,1e+24,19.632
5060,1e+24,19.718
5844,1e+24,19.778
6685,1e+24,19.821
7585,1e+24,19.853
8546,1e+24,19.877
10000,1e+24,19.893
20000,1e+24,19.957
50000,1e+24,19.982
1e+05,1e+24,19.991
