"Te","ne","CS"
6685,1e+16,51.131
7585,1e+16,53.625
8546,1e+16,56.298
10000,1e+16,59.435
20000,1e+16,65.157
50000,1e+16,69.618
1e+05,1e+16,71.614
0.5,1e+17,0.00095551
1,1e+17,0.97535
1.5,1e+17,1.0869
2,1e+17,1.5753
5,1e+17,4.1832
7,1e+17,5.1254
10,1e+17,6.0492
15,1e+17,7.5577
23,1e+17,14.911
32,1e+17,14.989
52,1e+17,14.995
74,1e+17,15.013
100,1e+17,15.131
165,1e+17,16.835
235,1e+17,19.097
310,1e+17,21.028
390,1e+17,22.778
475,1e+17,24.419
655,1e+17,27.354
845,1e+17,29.437
1000,1e+17,31.257
1441,1e+17,43.034
1925,1e+17,46.359
2454,1e+17,46.801
3030,1e+17,47.038
3655,1e+17,47.291
4331,1e+17,47.653
5060,1e+17,48.259
5844,1e+17,49.329
6685,1e+17,51.133
7585,1e+17,53.626
8546,1e+17,56.3
10000,1e+17,59.436
20000,1e+17,65.157
50000,1e+17,69.618
1e+05,1e+17,71.613
0.5,1e+18,0.00012702
1,1e+18,0.81641
1.5,1e+18,1.0078
2,1e+18,1.117
5,1e+18,3.9966
7,1e+18,5.306
10,1e+18,6.4987
15,1e+18,7.7451
23,1e+18,14.896
32,1e+18,14.988
52,1e+18,14.997
74,1e+18,15.167
100,1e+18,16.662
165,1e+18,19.038
235,1e+18,20.654
310,1e+18,22.148
390,1e+18,23.574
475,1e+18,24.994
655,1e+18,27.62
845,1e+18,29.551
1000,1e+18,31.345
1441,1e+18,43.055
1925,1e+18,46.36
2454,1e+18,46.801
3030,1e+18,47.039
3655,1e+18,47.291
4331,1e+18,47.654
5060,1e+18,48.26
5844,1e+18,49.332
6685,1e+18,51.136
7585,1e+18,53.63
8546,1e+18,56.304
10000,1e+18,59.438
20000,1e+18,65.158
50000,1e+18,69.618
1e+05,1e+18,71.613
0.5,1e+19,2.5808e-05
1,1e+19,0.37808
1.5,1e+19,0.97427
2,1e+19,1.0146
5,1e+19,2.8775
7,1e+19,4.4576
10,1e+19,6.1609
15,1e+19,7.5517
23,1e+19,14.684
32,1e+19,14.963
52,1e+19,15.428
74,1e+19,18.177
100,1e+19,19.48
165,1e+19,21.688
235,1e+19,23.31
310,1e+19,24.668
390,1e+19,25.908
475,1e+19,27.05
655,1e+19,28.798
845,1e+19,30.223
1000,1e+19,31.98
1441,1e+19,43.166
1925,1e+19,46.365
2454,1e+19,46.803
3030,1e+19,47.04
3655,1e+19,47.294
4331,1e+19,47.658
5060,1e+19,48.267
5844,1e+19,49.344
6685,1e+19,51.153
7585,1e+19,53.648
8546,1e+19,56.318
10000,1e+19,59.448
20000,1e+19,65.159
50000,1e+19,69.619
1e+05,1e+19,71.609
0.5,1e+20,1.359e-05
1,1e+20,0.11444
1.5,1e+20,0.85739
2,1e+20,0.9874
5,1e+20,1.5871
7,1e+20,2.8522
10,1e+20,4.6862
15,1e+20,6.8157
23,1e+20,13.285
32,1e+20,14.679
52,1e+20,18.068
74,1e+20,20.188
100,1e+20,22.008
165,1e+20,24.852
235,1e+20,26.846
310,1e+20,28.206
390,1e+20,29.018
475,1e+20,29.582
655,1e+20,30.761
845,1e+20,32.686
1000,1e+20,34.962
1441,1e+20,43.723
1925,1e+20,46.389
2454,1e+20,46.81
3030,1e+20,47.049
3655,1e+20,47.309
4331,1e+20,47.686
5060,1e+20,48.315
5844,1e+20,49.42
6685,1e+20,51.252
7585,1e+20,53.741
8546,1e+20,56.386
10000,1e+20,59.485
20000,1e+20,65.165
50000,1e+20,69.619
1e+05,1e+20,71.578
0.5,1e+21,5.5134e-05
1,1e+21,0.072287
1.5,1e+21,0.66313
2,1e+21,0.93941
5,1e+21,1.1224
7,1e+21,1.5863
10,1e+21,2.8228
15,1e+21,4.9687
23,1e+21,7.0636
32,1e+21,12.445
52,1e+21,18.198
74,1e+21,21.552
100,1e+21,24.159
165,1e+21,27.949
235,1e+21,29.253
310,1e+21,30.193
390,1e+21,31.52
475,1e+21,33.092
655,1e+21,35.862
845,1e+21,38.02
1000,1e+21,39.58
1441,1e+21,45.168
1925,1e+21,46.508
2454,1e+21,46.868
3030,1e+21,47.134
3655,1e+21,47.46
4331,1e+21,47.953
5060,1e+21,48.758
5844,1e+21,50.065
6685,1e+21,51.984
7585,1e+21,54.35
8546,1e+21,56.787
10000,1e+21,59.679
20000,1e+21,65.183
50000,1e+21,69.622
1e+05,1e+21,71.494
0.5,1e+22,0.017229
1,1e+22,0.31639
1.5,1e+22,0.74176
2,1e+22,0.91659
5,1e+22,1.0554
7,1e+22,1.2133
10,1e+22,1.7202
15,1e+22,3.1284
23,1e+22,5.395
32,1e+22,7.0097
52,1e+22,11.137
74,1e+22,20.207
100,1e+22,23.863
165,1e+22,28.848
235,1e+22,31.736
310,1e+22,34.653
390,1e+22,36.877
475,1e+22,38.353
655,1e+22,40.505
845,1e+22,43.451
1000,1e+22,45.086
1441,1e+22,46.523
1925,1e+22,47.162
2454,1e+22,47.875
3030,1e+22,48.761
3655,1e+22,49.799
4331,1e+22,50.978
5060,1e+22,52.298
5844,1e+22,53.76
6685,1e+22,55.354
7585,1e+22,57.028
8546,1e+22,58.676
10000,1e+22,60.692
20000,1e+22,65.275
50000,1e+22,69.674
1e+05,1e+22,71.468
0.5,1e+23,4
1,1e+23,4
1.5,1e+23,4.0004
2,1e+23,4.0018
5,1e+23,4.0495
7,1e+23,3.332
10,1e+23,3.5686
15,1e+23,4.1006
23,1e+23,5.2537
32,1e+23,6.6209
52,1e+23,8.7239
74,1e+23,11.731
100,1e+23,21.479
165,1e+23,27.434
235,1e+23,31.265
310,1e+23,35.771
390,1e+23,38.718
475,1e+23,41.757
655,1e+23,45.446
845,1e+23,47.553
1000,1e+23,48.949
1441,1e+23,51.106
1925,1e+23,52.719
2454,1e+23,54.137
3030,1e+23,55.444
3655,1e+23,56.633
4331,1e+23,57.73
5060,1e+23,58.778
5844,1e+23,59.77
6685,1e+23,60.679
7585,1e+23,61.489
8546,1e+23,62.199
10000,1e+23,63.033
20000,1e+23,65.774
50000,1e+23,69.94
1e+05,1e+23,71.528
0.5,1e+24,8
1,1e+24,8
1.5,1e+24,8
2,1e+24,8
5,1e+24,8.0003
7,1e+24,8.0016
10,1e+24,8.0058
15,1e+24,8.0191
23,1e+24,8.055
32,1e+24,8.1146
52,1e+24,8.3185
74,1e+24,8.6764
100,1e+24,19.536
165,1e+24,25.306
235,1e+24,28.322
310,1e+24,31.899
390,1e+24,35.547
475,1e+24,38.273
655,1e+24,42.748
845,1e+24,48.699
1000,1e+24,51.573
1441,1e+24,55.268
1925,1e+24,57.575
2454,1e+24,59.279
3030,1e+24,60.508
3655,1e+24,61.382
4331,1e+24,62.082
5060,1e+24,62.672
5844,1e+24,63.193
6685,1e+24,63.652
7585,1e+24,64.062
8546,1e+24,64.433
10000,1e+24,64.913
20000,1e+24,67.431
50000,1e+24,70.672
1e+05,1e+24,71.764
