"Te","ne","CS"
0.5,1e+12,0.32581
1,1e+12,1.5429
1.5,1e+12,1.9855
2,1e+12,1.9982
5,1e+12,3.992
7,1e+12,3.9994
10,1e+12,4.0141
15,1e+12,4.5724
23,1e+12,6.7787
32,1e+12,8.1239
52,1e+12,10.665
74,1e+12,12.717
100,1e+12,14.348
165,1e+12,17.176
235,1e+12,18.522
310,1e+12,19.497
390,1e+12,21.008
475,1e+12,23.593
655,1e+12,32.044
845,1e+12,35.454
1000,1e+12,35.981
1441,1e+12,36.539
1925,1e+12,36.96
2454,1e+12,37.522
3030,1e+12,38.49
3655,1e+12,40.23
4331,1e+12,42.845
5060,1e+12,45.906
5844,1e+12,48.859
6685,1e+12,50.998
7585,1e+12,52.281
8546,1e+12,53.07
10000,1e+12,53.795
20000,1e+12,56.855
50000,1e+12,60.81
1e+05,1e+12,62.104
0.5,1e+13,0.45965
1,1e+13,1.8574
1.5,1e+13,1.9963
2,1e+13,1.9994
5,1e+13,3.992
7,1e+13,3.9994
10,1e+13,4.0145
15,1e+13,4.5951
23,1e+13,6.7873
32,1e+13,8.1264
52,1e+13,10.667
74,1e+13,12.718
100,1e+13,14.348
165,1e+13,17.176
235,1e+13,18.522
310,1e+13,19.497
390,1e+13,21.008
475,1e+13,23.593
655,1e+13,32.044
845,1e+13,35.454
1000,1e+13,35.981
1441,1e+13,36.539
1925,1e+13,36.96
2454,1e+13,37.522
3030,1e+13,38.49
3655,1e+13,40.23
4331,1e+13,42.845
5060,1e+13,45.906
5844,1e+13,48.859
6685,1e+13,50.998
7585,1e+13,52.281
8546,1e+13,53.07
10000,1e+13,53.795
20000,1e+13,56.855
50000,1e+13,60.81
1e+05,1e+13,62.104
0.5,1e+14,0.71263
1,1e+14,1.9447
1.5,1e+14,1.9988
2,1e+14,1.9998
5,1e+14,3.9917
7,1e+14,3.9995
10,1e+14,4.0193
15,1e+14,4.8072
23,1e+14,6.8592
32,1e+14,8.1504
52,1e+14,10.68
74,1e+14,12.721
100,1e+14,14.35
165,1e+14,17.177
235,1e+14,18.522
310,1e+14,19.498
390,1e+14,21.008
475,1e+14,23.593
655,1e+14,32.044
845,1e+14,35.454
1000,1e+14,35.981
1441,1e+14,36.539
1925,1e+14,36.96
2454,1e+14,37.522
3030,1e+14,38.491
3655,1e+14,40.23
4331,1e+14,42.845
5060,1e+14,45.906
5844,1e+14,48.859
6685,1e+14,50.998
7585,1e+14,52.281
8546,1e+14,53.07
10000,1e+14,53.795
20000,1e+14,56.855
50000,1e+14,60.81
1e+05,1e+14,62.104
0.5,1e+15,0.62122
1,1e+15,1.854
1.5,1e+15,1.9968
2,1e+15,1.9995
5,1e+15,3.9884
7,1e+15,4.0005
10,1e+15,4.0924
15,1e+15,5.7617
23,1e+15,7.2771
32,1e+15,8.3176
52,1e+15,10.795
74,1e+15,12.757
100,1e+15,14.366
165,1e+15,17.181
235,1e+15,18.523
310,1e+15,19.498
390,1e+15,21.009
475,1e+15,23.594
655,1e+15,32.045
845,1e+15,35.455
1000,1e+15,35.981
1441,1e+15,36.539
1925,1e+15,36.96
2454,1e+15,37.522
3030,1e+15,38.491
3655,1e+15,40.231
4331,1e+15,42.845
5060,1e+15,45.906
5844,1e+15,48.859
6685,1e+15,50.998
7585,1e+15,52.281
8546,1e+15,53.07
10000,1e+15,53.795
20000,1e+15,56.855
50000,1e+15,60.81
1e+05,1e+15,62.104
0.5,1e+16,0.20708
1,1e+16,1.4092
1.5,1e+16,1.9757
2,1e+16,1.9962
5,1e+16,3.9629
7,1e+16,4.0121
10,1e+16,5.3132
15,1e+16,6.9215
23,1e+16,8.0809
32,1e+16,8.8795
52,1e+16,11.461
74,1e+16,13.016
100,1e+16,14.501
165,1e+16,17.219
235,1e+16,18.534
310,1e+16,19.505
390,1e+16,21.016
475,1e+16,23.6
655,1e+16,32.048
845,1e+16,35.455
1000,1e+16,35.981
1441,1e+16,36.539
1925,1e+16,36.96
2454,1e+16,37.522
3030,1e+16,38.491
3655,1e+16,40.231
4331,1e+16,42.846
5060,1e+16,45.907
5844,1e+16,48.86
6685,1e+16,50.998
7585,1e+16,52.281
8546,1e+16,53.07
10000,1e+16,53.795
20000,1e+16,56.855
50000,1e+16,60.809
1e+05,1e+16,62.103
0.5,1e+17,0.029472
1,1e+17,0.92051
1.5,1e+17,1.8037
2,1e+17,1.9646
5,1e+17,3.8322
7,1e+17,4.2478
10,1e+17,6.77
15,1e+17,7.9081
23,1e+17,9.3506
32,1e+17,11.218
52,1e+17,12.729
74,1e+17,13.977
100,1e+17,15.208
165,1e+17,17.494
235,1e+17,18.624
310,1e+17,19.56
390,1e+17,21.07
475,1e+17,23.647
655,1e+17,32.06
845,1e+17,35.456
1000,1e+17,35.981
1441,1e+17,36.539
1925,1e+17,36.96
2454,1e+17,37.523
3030,1e+17,38.492
3655,1e+17,40.233
4331,1e+17,42.847
5060,1e+17,45.908
5844,1e+17,48.861
6685,1e+17,50.999
7585,1e+17,52.281
8546,1e+17,53.07
10000,1e+17,53.795
20000,1e+17,56.855
50000,1e+17,60.809
1e+05,1e+17,62.102
0.5,1e+18,0.0040173
1,1e+18,0.38728
1.5,1e+18,1.1047
2,1e+18,1.7104
5,1e+18,3.3243
7,1e+18,4.8315
10,1e+18,7.389
15,1e+18,8.8043
23,1e+18,11.587
32,1e+18,12.756
52,1e+18,14.458
74,1e+18,15.723
100,1e+18,16.858
165,1e+18,18.312
235,1e+18,19.025
310,1e+18,19.937
390,1e+18,21.501
475,1e+18,24.022
655,1e+18,32.13
845,1e+18,35.461
1000,1e+18,35.983
1441,1e+18,36.541
1925,1e+18,36.963
2454,1e+18,37.528
3030,1e+18,38.499
3655,1e+18,40.241
4331,1e+18,42.855
5060,1e+18,45.914
5844,1e+18,48.865
6685,1e+18,51.001
7585,1e+18,52.283
8546,1e+18,53.071
10000,1e+18,53.796
20000,1e+18,56.856
50000,1e+18,60.808
1e+05,1e+18,62.101
0.5,1e+19,0.00081942
1,1e+19,0.07816
1.5,1e+19,0.31194
2,1e+19,0.75824
5,1e+19,2.126
7,1e+19,3.7869
10,1e+19,6.7751
