"Te","ne","CS"
0.5,1e+12,0.7161
1,1e+12,1.0014
1.5,1e+12,1.1537
2,1e+12,1.6988
5,1e+12,3.7601
7,1e+12,3.8572
10,1e+12,10.732
15,1e+12,10.995
23,1e+12,10.998
32,1e+12,10.999
52,1e+12,11.048
74,1e+12,11.423
100,1e+12,12.96
165,1e+12,16.639
235,1e+12,19.134
310,1e+12,21.142
390,1e+12,22.909
475,1e+12,24.294
655,1e+12,26.303
845,1e+12,29.925
1000,1e+12,35.665
1441,1e+12,42.512
1925,1e+12,43.2
2454,1e+12,43.56
3030,1e+12,43.915
3655,1e+12,44.378
4331,1e+12,45.109
5060,1e+12,46.363
5844,1e+12,48.378
6685,1e+12,50.99
7585,1e+12,53.685
8546,1e+12,55.988
10000,1e+12,58.171
20000,1e+12,62.011
50000,1e+12,66.51
1e+05,1e+12,68.163
0.5,1e+13,0.71122
1,1e+13,1.0118
1.5,1e+13,1.5381
2,1e+13,1.9486
5,1e+13,3.7647
7,1e+13,3.8603
10,1e+13,10.733
15,1e+13,10.995
23,1e+13,10.998
32,1e+13,10.999
52,1e+13,11.048
74,1e+13,11.424
100,1e+13,12.961
165,1e+13,16.639
235,1e+13,19.134
310,1e+13,21.142
390,1e+13,22.909
475,1e+13,24.294
655,1e+13,26.303
845,1e+13,29.925
1000,1e+13,35.665
1441,1e+13,42.512
1925,1e+13,43.2
2454,1e+13,43.56
3030,1e+13,43.915
3655,1e+13,44.378
4331,1e+13,45.109
5060,1e+13,46.363
5844,1e+13,48.378
6685,1e+13,50.99
7585,1e+13,53.685
8546,1e+13,55.988
10000,1e+13,58.171
20000,1e+13,62.011
50000,1e+13,66.51
1e+05,1e+13,68.163
0.5,1e+14,0.66237
1,1e+14,1.1621
1.5,1e+14,1.9286
2,1e+14,2.0304
5,1e+14,3.8019
7,1e+14,3.8862
10,1e+14,10.738
15,1e+14,10.995
23,1e+14,10.998
32,1e+14,10.999
52,1e+14,11.048
74,1e+14,11.427
100,1e+14,12.97
165,1e+14,16.64
235,1e+14,19.135
310,1e+14,21.143
390,1e+14,22.909
475,1e+14,24.294
655,1e+14,26.303
845,1e+14,29.926
1000,1e+14,35.666
1441,1e+14,42.512
1925,1e+14,43.2
2454,1e+14,43.56
3030,1e+14,43.915
3655,1e+14,44.378
4331,1e+14,45.109
5060,1e+14,46.363
5844,1e+14,48.378
6685,1e+14,50.99
7585,1e+14,53.685
8546,1e+14,55.988
10000,1e+14,58.171
20000,1e+14,62.011
50000,1e+14,66.51
1e+05,1e+14,68.163
0.5,1e+15,0.38477
1,1e+15,1.2426
1.5,1e+15,1.9461
2,1e+15,2.1057
5,1e+15,3.9381
7,1e+15,3.9757
10,1e+15,10.757
15,1e+15,10.995
23,1e+15,10.998
32,1e+15,10.999
52,1e+15,11.05
74,1e+15,11.458
100,1e+15,13.058
165,1e+15,16.652
235,1e+15,19.139
310,1e+15,21.145
390,1e+15,22.911
475,1e+15,24.295
655,1e+15,26.304
845,1e+15,29.926
1000,1e+15,35.666
1441,1e+15,42.512
1925,1e+15,43.2
2454,1e+15,43.56
3030,1e+15,43.915
3655,1e+15,44.379
4331,1e+15,45.109
5060,1e+15,46.363
5844,1e+15,48.378
6685,1e+15,50.99
7585,1e+15,53.686
8546,1e+15,55.988
10000,1e+15,58.171
20000,1e+15,62.011
50000,1e+15,66.51
1e+05,1e+15,68.163
0.5,1e+16,0.075533
1,1e+16,1.0493
1.5,1e+16,1.7216
2,1e+16,2.0495
5,1e+16,3.9926
7,1e+16,4.0319
10,1e+16,10.784
15,1e+16,10.995
23,1e+16,10.998
32,1e+16,11
52,1e+16,11.071
74,1e+16,11.81
100,1e+16,13.655
165,1e+16,16.754
235,1e+16,19.173
310,1e+16,21.162
390,1e+16,22.921
475,1e+16,24.3
655,1e+16,26.306
845,1e+16,29.929
1000,1e+16,35.669
1441,1e+16,42.512
1925,1e+16,43.2
2454,1e+16,43.56
3030,1e+16,43.915
3655,1e+16,44.379
4331,1e+16,45.109
5060,1e+16,46.363
5844,1e+16,48.378
6685,1e+16,50.99
7585,1e+16,53.686
8546,1e+16,55.988
10000,1e+16,58.171
20000,1e+16,62.011
50000,1e+16,66.51
1e+05,1e+16,68.162
0.5,1e+17,0.0091925
1,1e+17,0.99567
1.5,1e+17,1.2272
2,1e+17,1.7355
5,1e+17,3.9863
7,1e+17,4.025
10,1e+17,10.618
15,1e+17,10.993
23,1e+17,10.998
32,1e+17,11.003
52,1e+17,11.828
74,1e+17,13.858
100,1e+17,14.982
165,1e+17,17.33
235,1e+17,19.444
310,1e+17,21.311
390,1e+17,23.009
475,1e+17,24.348
655,1e+17,26.325
845,1e+17,29.948
1000,1e+17,35.682
1441,1e+17,42.513
1925,1e+17,43.2
2454,1e+17,43.56
3030,1e+17,43.915
3655,1e+17,44.379
4331,1e+17,45.11
5060,1e+17,46.364
